Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,38.621266,[136  89] ; [33 94],[108.02556818 116.97443182] ; [60.97443182 66.02556818],1
n5,1,0.152312,2.048943,[189  38] ; [101  30],[183.88268156  43.11731844] ; [106.11731844  24.88268156],0
p9,1,0.155893,2.013619,[206  22] ; [111  19],[201.88826816  26.11173184] ; [115.11173184  14.88826816],0
b3,1,0.17368,1.850894,[67 84] ; [30 55],[62.06355932 88.93644068] ; [34.93644068 50.06355932],0
b2,1,0.17368,1.850894,[67 84] ; [30 55],[62.06355932 88.93644068] ; [34.93644068 50.06355932],0
b1,1,0.175467,1.835608,[ 95 134] ; [64 67],[101.14166667 127.85833333] ; [57.85833333 73.14166667],0
r4,1,0.226141,1.464972,[225   4] ; [126   5],[223.275   5.725] ; [127.725   3.275],0
s8,1,0.243879,1.358029,[124 102] ; [63 67],[118.71348315 107.28651685] ; [68.28651685 61.71348315],0
u4,1,0.27462,1.193525,[  8 221] ; [  2 129],[  6.36111111 222.63888889] ; [  3.63888889 127.36111111],0
r3,1,0.315916,1.005778,[222   6] ; [124   6],[220.3575419   7.6424581] ; [125.6424581   4.3575419],0
u1,1,0.33633,0.92437,[ 63 166] ; [ 30 101],[ 59.15833333 169.84166667] ; [33.84166667 97.15833333],0
p2,1,0.353906,0.859403,[205  24] ; [113  18],[202.28333333  26.71666667] ; [115.71666667  15.28333333],0
b4,1,0.368287,0.809437,[137  92] ; [72 59],[132.94722222  96.05277778] ; [76.05277778 54.94722222],0
p8,1,0.394963,0.723607,[160  67] ; [86 44],[156.42016807  70.57983193] ; [89.57983193 40.42016807],0
u3,1,0.422359,0.643741,[25 14] ; [29 11],[26.65822785 12.34177215] ; [27.34177215 12.65822785],0
s2,1,0.425321,0.635567,[119 106] ; [75 56],[122.61235955 102.38764045] ; [71.38764045 59.61235955],0
n6,1,0.525584,0.402922,[201  26] ; [113  18],[199.10055866  27.89944134] ; [114.89944134  16.10055866],0
a1,1,0.541144,0.373424,[ 14 215] ; [  6 125],[ 12.72222222 216.27777778] ; [  7.27777778 123.72222222],0
u2,1,0.55577,0.347081,[24 15] ; [22 18],[22.70886076 16.29113924] ; [23.29113924 16.70886076],0
d4,1,0.575729,0.31319,[197  32] ; [109  21],[195.19220056  33.80779944] ; [110.80779944  19.19220056],0
n4,1,0.578433,0.308774,[198  30] ; [111  20],[196.24512535  31.75487465] ; [112.75487465  18.24512535],0
v4,1,0.615653,0.252025,[223   5] ; [127   4],[222.28412256   5.71587744] ; [127.71587744   3.28412256],0
d1,1,0.64787,0.208595,[154  75] ; [85 46],[152.03055556  76.96944444] ; [86.96944444 44.03055556],0
p6,1,0.71053,0.137748,[111 115] ; [66 63],[112.68169014 113.31830986] ; [64.31830986 64.68169014],0
r2,1,0.716144,0.132217,[224   4] ; [127   3],[223.54189944   4.45810056] ; [127.45810056   2.54189944],0
n1,1,0.730342,0.118798,[13 15] ; [10 14],[12.38461538 15.61538462] ; [10.61538462 13.38461538],0
p5,1,0.755098,0.097297,[ 41 188] ; [ 25 105],[ 42.10027855 186.89972145] ; [ 23.89972145 106.10027855],0
d3,1,0.770882,0.08481,[161  68] ; [94 37],[162.20833333  66.79166667] ; [92.79166667 38.20833333],0
p4,1,0.773478,0.082845,[186  43] ; [108  23],[187.01666667  41.98333333] ; [106.98333333  24.01666667],0
s5,1,0.876759,0.024049,[ 94 128] ; [54 71],[ 94.68587896 127.31412104] ; [53.31412104 71.68587896],0
p1,1,0.911484,0.012358,[ 27 201] ; [ 15 116],[ 26.67409471 201.32590529] ; [ 15.32590529 115.67409471],0
b5,1,0.913086,0.011913,[128 101] ; [74 57],[128.49444444 100.50555556] ; [73.50555556 57.49444444],0
a4,1,0.927967,0.008173,[116 112] ; [66 65],[115.58774373 112.41225627] ; [66.41225627 64.58774373],0
s7,1,0.950931,0.003787,[126  90] ; [71 50],[126.26706231  89.73293769] ; [70.73293769 50.26706231],0
d5,1,0.957718,0.002811,[196  33] ; [111  19],[195.83008357  33.16991643] ; [111.16991643  18.83008357],0
