Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.001923,9.621797,[5 8] ; [40  9],[9.43548387 3.56451613] ; [35.56451613 13.43548387],0
a3,1,0.724506,0.124216,[9 4] ; [32 18],[8.46031746 4.53968254] ; [32.53968254 17.46031746],0
a4,1,0.763709,0.090368,[5 8] ; [17 33],[4.53968254 8.46031746] ; [17.46031746 32.53968254],0
d3,1,0.800729,0.063708,[8 5] ; [32 17],[8.38709677 4.61290323] ; [31.61290323 17.38709677],0
d1,1,0.80482,0.061065,[6 7] ; [25 25],[6.3968254 6.6031746] ; [24.6031746 25.3968254],0
v1,1,0.805635,0.060546,[7 6] ; [24 24],[6.60655738 6.39344262] ; [24.39344262 23.60655738],0
r2,1,0.837709,0.041953,[12  1] ; [46  3],[12.16129032  0.83870968] ; [45.83870968  3.16129032],0
b4,1,0.905486,0.014098,[7 6] ; [26 24],[6.80952381 6.19047619] ; [26.19047619 23.80952381],0
a6,1,0.919545,0.010202,[8 5] ; [30 20],[7.84126984 5.15873016] ; [30.15873016 19.84126984],0
p11,1,0.944501,0.004846,[10  3] ; [38 12],[9.9047619 3.0952381] ; [38.0952381 11.9047619],0
n3,1,0.949272,0.004048,[5 2] ; [7 3],[4.94117647 2.05882353] ; [7.05882353 2.94117647],0
s4,1,0.956862,0.002926,[ 2 11] ; [ 8 42],[ 2.06349206 10.93650794] ; [ 7.93650794 42.06349206],0
r1,1,0.957065,0.002898,[9 4] ; [35 15],[9.07936508 3.92063492] ; [34.92063492 15.07936508],0
