Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.012364,[ 6 25] ; [93 24],[20.73648649 10.26351351] ; [78.26351351 38.73648649],1
s2,1,0.553801,0.350552,[ 8 23] ; [36 79],[ 9.34246575 21.65753425] ; [34.65753425 80.34246575],0
p5,1,0.574643,0.314975,[ 1 29] ; [  2 115],[ 0.6122449 29.3877551] ; [  2.3877551 114.6122449],0
p1,1,0.601157,0.273254,[ 3 28] ; [  8 108],[ 2.31972789 28.68027211] ; [  8.68027211 107.31972789],0
d1,1,0.625127,0.238727,[12 19] ; [51 66],[13.19594595 17.80405405] ; [49.80405405 67.19594595],0
s4,1,0.644548,0.212843,[ 5 26] ; [ 15 101],[ 4.21768707 26.78231293] ; [ 15.78231293 100.21768707],0
b1,1,0.694973,0.153754,[16 15] ; [65 52],[16.96621622 14.03378378] ; [64.03378378 52.96621622],0
d2,1,0.698397,0.150145,[14 16] ; [50 67],[13.06122449 16.93877551] ; [50.93877551 66.06122449],0
a2,1,0.729865,0.119236,[ 4 27] ; [18 99],[ 4.60810811 26.39189189] ; [17.39189189 99.60810811],0
a4,1,0.738225,0.111693,[10 20] ; [35 81],[ 9.24657534 20.75342466] ; [35.75342466 80.24657534],0
a3,1,0.76209,0.09165,[16 14] ; [66 51],[16.73469388 13.26530612] ; [65.26530612 51.73469388],0
a8,1,0.836583,0.042546,[ 2 29] ; [ 8 98],[ 2.26277372 28.73722628] ; [ 7.73722628 98.26277372],0
b4,1,0.858787,0.031655,[18 13] ; [70 47],[18.43243243 12.56756757] ; [69.56756757 47.43243243],0
n1,1,0.872312,0.025832,[ 5 12] ; [12 26],[ 5.25454545 11.74545455] ; [11.74545455 26.25454545],0
n4,1,0.963514,0.002093,[20 11] ; [76 41],[20.10810811 10.89189189] ; [75.89189189 41.10810811],0
n5,1,0.989061,0.000188,[17 14] ; [64 53],[16.96621622 14.03378378] ; [64.03378378 52.96621622],0
