Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.706482,[100  61] ; [48 97],[77.86928105 83.13071895] ; [70.13071895 74.86928105],1
n4,1,0.281459,1.160032,[145  23] ; [127  28],[141.47368421  26.52631579] ; [130.52631579  24.47368421],0
p5,1,0.29299,1.105833,[ 15 152] ; [  9 144],[ 12.525 154.475] ; [ 11.475 141.525],0
n2,1,0.328432,0.955071,[25  7] ; [32 15],[23.08860759  8.91139241] ; [33.91139241 13.08860759],0
a8,1,0.388411,0.743911,[ 18 135] ; [ 22 123],[ 20.53691275 132.46308725] ; [ 19.46308725 125.53691275],0
b5,1,0.411506,0.674445,[104  64] ; [89 66],[100.38390093  67.61609907] ; [92.61609907 62.38390093],0
a4,1,0.429008,0.625506,[73 93] ; [61 93],[69.5125 96.4875] ; [64.4875 89.5125],0
d2,1,0.493621,0.468623,[80 87] ; [67 85],[76.95611285 90.04388715] ; [70.04388715 81.95611285],0
b1,1,0.494988,0.465665,[ 61 107] ; [62 93],[ 63.9752322 104.0247678] ; [59.0247678 95.9752322],0
d3,1,0.547239,0.362286,[108  60] ; [94 60],[105.39130435  62.60869565] ; [96.60869565 57.39130435],0
s4,1,0.595997,0.281076,[ 25 139] ; [ 20 132],[ 23.35443038 140.64556962] ; [ 21.64556962 130.35443038],0
s3,1,0.699242,0.149262,[ 62 102] ; [55 99],[ 60.33962264 103.66037736] ; [56.66037736 97.33962264],0
u2,1,0.737977,0.111913,[25 30] ; [28 38],[24.09090909 30.90909091] ; [28.90909091 37.09090909],0
b4,1,0.803188,0.062112,[102  66] ; [92 63],[100.90402477  67.09597523] ; [93.09597523 61.90402477],0
p12,1,0.949025,0.004087,[  9 158] ; [  8 145],[  8.871875 158.128125] ; [  8.128125 144.871875],0
n1,1,0.980149,0.000619,[13 19] ; [18 26],[13.05263158 18.94736842] ; [17.94736842 26.05263158],0
p1,1,0.985539,0.000329,[ 13 155] ; [ 12 142],[ 13.04347826 154.95652174] ; [ 11.95652174 142.04347826],0
