Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.00055,11.938687,[110 201] ; [35 24],[121.87837838 189.12162162] ; [23.12162162 35.87837838],1
p12,1,0.221908,1.491992,[ 38 271] ; [ 4 55],[ 35.26630435 273.73369565] ; [ 6.73369565 52.26630435],0
a5,1,0.230628,1.436985,[253  58] ; [44 15],[249.64054054  61.35945946] ; [47.35945946 11.64054054],0
a7,1,0.271343,1.209946,[215  96] ; [45 14],[218.54054054  92.45945946] ; [41.45945946 17.54054054],0
u3,1,0.295752,1.093249,[37 13] ; [9 6],[35.38461538 14.61538462] ; [10.61538462  4.38461538],0
r4,1,0.337804,0.918749,[286  25] ; [52  7],[284.1027027  26.8972973] ; [53.8972973  5.1027027],0
a8,1,0.363203,0.826788,[ 48 237] ; [ 6 45],[ 45.80357143 239.19642857] ; [ 8.19642857 42.80357143],0
p9,1,0.370336,0.802538,[294  17] ; [54  5],[292.50810811  18.49189189] ; [55.49189189  3.50810811],0
v4,1,0.395,0.723495,[298   9] ; [56  3],[296.93442623  10.06557377] ; [57.06557377  1.93442623],0
v3,1,0.401908,0.702612,[145 155] ; [25 34],[142.06128134 157.93871866] ; [27.93871866 31.06128134],0
r1,1,0.406098,0.690196,[260  50] ; [52  7],[262.11382114  47.88617886] ; [49.88617886  9.11382114],0
p6,1,0.487934,0.481078,[141 166] ; [30 29],[143.43442623 163.56557377] ; [27.56557377 31.43442623],0
n1,1,0.498838,0.457407,[26 26] ; [10 14],[24.63157895 27.36842105] ; [11.36842105 12.63157895],0
n2,1,0.539026,0.377349,[43 10] ; [18  6],[41.98701299 11.01298701] ; [19.01298701  4.98701299],0
n3,1,0.5668,0.328067,[38 14] ; [16  8],[36.94736842 15.05263158] ; [17.05263158  6.94736842],0
r2,1,0.581784,0.30336,[296  11] ; [56  3],[295.2568306  11.7431694] ; [56.7431694  2.2568306],0
d1,1,0.595915,0.281201,[201 110] ; [36 23],[199.20810811 111.79189189] ; [37.79189189 21.20810811],0
d3,1,0.607105,0.264413,[221  89] ; [44 15],[222.62872629  87.37127371] ; [42.37127371 16.62872629],0
b5,1,0.63181,0.229614,[174 137] ; [35 24],[175.67297297 135.32702703] ; [33.32702703 25.67297297],0
b4,1,0.641891,0.216278,[169 142] ; [34 25],[170.62972973 140.37027027] ; [32.37027027 26.62972973],0
a1,1,0.68934,0.159801,[ 17 294] ; [ 4 55],[ 17.65135135 293.34864865] ; [ 3.34864865 55.65135135],0
u1,1,0.705892,0.142415,[ 72 239] ; [15 44],[ 73.12702703 237.87297297] ; [13.87297297 45.12702703],0
s8,1,0.781971,0.076591,[219  89] ; [43 16],[219.88010899  88.11989101] ; [42.11989101 16.88010899],0
v1,1,0.829443,0.046404,[178 123] ; [34 25],[177.25555556 123.74444444] ; [34.74444444 24.25555556],0
s2,1,0.829548,0.046346,[227  83] ; [44 15],[227.66937669  82.33062331] ; [43.33062331 15.66937669],0
d2,1,0.841249,0.040118,[169 141] ; [33 26],[169.70189702 140.29810298] ; [32.29810298 26.70189702],0
s4,1,0.863495,0.029559,[ 65 244] ; [13 46],[ 65.49456522 243.50543478] ; [12.50543478 46.49456522],0
v2,1,0.910667,0.012588,[184 117] ; [35 23],[183.6183844 117.3816156] ; [35.3816156 22.6183844],0
d5,1,0.932981,0.007072,[258  51] ; [49 10],[257.7798913  51.2201087] ; [49.2201087  9.7798913],0
p1,1,0.945625,0.004651,[ 33 277] ; [ 6 52],[ 32.85326087 277.14673913] ; [ 6.14673913 51.85326087],0
a4,1,0.950263,0.003891,[151 159] ; [29 30],[151.2195122 158.7804878] ; [28.7804878 30.2195122],0
s6,1,0.967978,0.001612,[257  50] ; [47  9],[257.10192837  49.89807163] ; [46.89807163  9.10192837],0
a6,1,0.971331,0.001292,[205 104] ; [39 20],[204.88043478 104.11956522] ; [39.11956522 19.88043478],0
a2,1,0.975621,0.000934,[ 89 222] ; [17 42],[ 89.0972973 221.9027027] ; [16.9027027 42.0972973],0
