Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.454765,[ 5 49] ; [238  79],[35.36927224 18.63072776] ; [207.63072776 109.36927224],1
p8,1,0.084219,2.981539,[43 11] ; [214 101],[37.6097561 16.3902439] ; [219.3902439  95.6097561],0
r2,1,0.086333,2.941454,[48  6] ; [297  16],[50.76294278  3.23705722] ; [294.23705722  18.76294278],0
r4,1,0.127489,2.322812,[47  7] ; [295  22],[49.77897574  4.22102426] ; [292.22102426  24.77897574],0
v2,1,0.140293,2.174744,[26 25] ; [190 117],[30.77094972 20.22905028] ; [185.22905028 121.77094972],0
u3,1,0.207314,1.590085,[13 12] ; [47 24],[15.625  9.375] ; [44.375 26.625],0
n6,1,0.237227,1.396997,[46  8] ; [285  30],[48.43902439  5.56097561] ; [282.56097561  32.43902439],0
s8,1,0.252648,1.308601,[24 30] ; [166 148],[27.88043478 26.11956522] ; [162.11956522 151.88043478],0
a7,1,0.267068,1.231746,[37 17] ; [239  77],[40.28108108 13.71891892] ; [235.71891892  80.28108108],0
s5,1,0.364157,0.823508,[18 33] ; [127 175],[20.9490085 30.0509915] ; [124.0509915 177.9490085],0
a1,1,0.41064,0.676946,[ 2 52] ; [ 21 296],[ 3.34770889 50.65229111] ; [ 19.65229111 297.34770889],0
s7,1,0.427122,0.630637,[28 24] ; [175 118],[30.59710145 21.40289855] ; [172.40289855 120.59710145],0
n1,1,0.446792,0.578777,[2 5] ; [24 31],[2.93548387 4.06451613] ; [23.06451613 31.93548387],0
n3,1,0.459543,0.547007,[6 1] ; [40 15],[5.19354839 1.80645161] ; [40.80645161 14.19354839],0
v3,1,0.462296,0.540331,[21 31] ; [139 164],[23.43661972 28.56338028] ; [136.56338028 166.43661972],0
a8,1,0.466774,0.529602,[ 5 46] ; [ 38 243],[ 6.60542169 44.39457831] ; [ 36.39457831 244.60542169],0
u4,1,0.532261,0.390073,[ 1 53] ; [ 11 305],[ 1.75135135 52.24864865] ; [ 10.24864865 305.75135135],0
p5,1,0.575282,0.313924,[13 41] ; [ 65 249],[11.44565217 42.55434783] ; [ 66.55434783 247.44565217],0
s4,1,0.611576,0.257887,[ 9 45] ; [ 61 250],[10.35616438 43.64383562] ; [ 59.64383562 251.35616438],0
s2,1,0.61535,0.252458,[29 25] ; [179 133],[30.68852459 23.31147541] ; [177.31147541 134.68852459],0
s3,1,0.616173,0.251283,[30 23] ; [188 124],[31.65479452 21.34520548] ; [186.34520548 125.65479452],0
u2,1,0.618586,0.24786,[16  9] ; [42 30],[14.94845361 10.05154639] ; [43.05154639 28.94845361],0
b5,1,0.639182,0.219814,[32 22] ; [177 140],[30.42048518 23.57951482] ; [178.57951482 138.42048518],0
b1,1,0.733868,0.11559,[22 32] ; [137 180],[23.14285714 30.85714286] ; [135.85714286 181.14285714],0
p7,1,0.820038,0.051754,[42 12] ; [239  74],[41.34604905 12.65395095] ; [239.65395095  73.34604905],0
s1,1,0.839506,0.041016,[ 2 52] ; [ 10 305],[ 1.75609756 52.24390244] ; [ 10.24390244 304.75609756],0
a6,1,0.88619,0.020485,[38 16] ; [220  97],[37.55256065 16.44743935] ; [220.44743935  96.55256065],0
p6,1,0.90932,0.012972,[29 25] ; [166 148],[28.61413043 25.38586957] ; [166.38586957 147.61413043],0
p11,1,0.992362,9.2e-05,[45  9] ; [264  53],[44.97574124  9.02425876] ; [264.02425876  52.97574124],0
b2,1,0.997461,1e-05,[13 20] ; [ 82 126],[13.00829876 19.99170124] ; [ 81.99170124 126.00829876],0
b3,1,0.997461,1e-05,[13 20] ; [ 82 126],[13.00829876 19.99170124] ; [ 81.99170124 126.00829876],0
