Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.027822,[3 8] ; [91 10],[9.23214286 1.76785714] ; [84.76785714 16.23214286],1
p4,1,0.067705,3.337806,[2 9] ; [47 53],[4.85585586 6.14414414] ; [44.14414414 55.85585586],0
s2,1,0.104788,2.631121,[3 8] ; [52 46],[5.55045872 5.44954128] ; [49.44954128 48.55045872],0
p9,1,0.113546,2.504156,[6 5] ; [75 23],[8.17431193 2.82568807] ; [72.82568807 25.17431193],0
a1,1,0.192393,1.699199,[2 9] ; [ 7 94],[ 0.88392857 10.11607143] ; [ 8.11607143 92.88392857],0
b5,1,0.193417,1.6914,[5 6] ; [66 35],[6.97321429 4.02678571] ; [64.02678571 36.97321429],0
n4,1,0.203648,1.616016,[7 4] ; [81 20],[8.64285714 2.35714286] ; [79.35714286 21.64285714],0
d5,1,0.23888,1.387193,[7 4] ; [80 21],[8.54464286 2.45535714] ; [78.45535714 22.54464286],0
s8,1,0.24869,1.330645,[3 8] ; [45 54],[4.8 6.2] ; [43.2 55.8],0
p5,1,0.257075,1.284439,[2 9] ; [ 8 93],[ 0.98214286 10.01785714] ; [ 9.01785714 91.98214286],0
a7,1,0.316934,1.001556,[7 4] ; [78 23],[8.34821429 2.65178571] ; [76.65178571 24.34821429],0
n1,1,0.352732,0.863603,[3 2] ; [ 9 15],[2.06896552 2.93103448] ; [ 9.93103448 14.06896552],0
p3,1,0.35506,0.855289,[2 9] ; [32 69],[3.33928571 7.66071429] ; [30.66071429 70.33928571],0
d3,1,0.356439,0.850401,[6 5] ; [69 32],[7.36607143 3.63392857] ; [67.63392857 33.36607143],0
u1,1,0.424056,0.639048,[ 1 10] ; [19 82],[1.96428571 9.03571429] ; [18.03571429 82.96428571],0
a5,1,0.45002,0.570601,[7 4] ; [75 26],[8.05357143 2.94642857] ; [73.94642857 27.05357143],0
p6,1,0.538244,0.378804,[ 1 10] ; [16 83],[1.7 9.3] ; [15.3 83.7],0
d2,1,0.54653,0.36357,[5 6] ; [55 45],[5.94594595 5.05405405] ; [54.05405405 45.94594595],0
n5,1,0.546891,0.362916,[7 4] ; [73 28],[7.85714286 3.14285714] ; [72.14285714 28.85714286],0
n2,1,0.555215,0.348057,[3 2] ; [19  7],[3.5483871 1.4516129] ; [18.4516129  7.5483871],0
a3,1,0.582363,0.30243,[9 2] ; [75 26],[8.25 2.75] ; [75.75 25.25],0
p12,1,0.60412,0.268827,[ 1 10] ; [15 86],[1.57142857 9.42857143] ; [14.42857143 86.57142857],0
b2,1,0.62018,0.245614,[2 4] ; [25 32],[2.57142857 3.42857143] ; [24.42857143 32.57142857],0
b3,1,0.62018,0.245614,[2 4] ; [25 32],[2.57142857 3.42857143] ; [24.42857143 32.57142857],0
v1,1,0.679256,0.170964,[7 4] ; [56 42],[6.35779817 4.64220183] ; [56.64220183 41.35779817],0
a6,1,0.700006,0.148466,[7 4] ; [70 31],[7.5625 3.4375] ; [69.4375 31.5625],0
b4,1,0.700006,0.148466,[7 4] ; [70 31],[7.5625 3.4375] ; [69.4375 31.5625],0
u2,1,0.74748,0.103661,[1 1] ; [16 10],[1.21428571 0.78571429] ; [15.78571429 10.21428571],0
s7,1,0.804493,0.061275,[4 6] ; [41 52],[4.36893204 5.63106796] ; [40.63106796 52.36893204],0
u3,1,0.83224,0.044872,[1 1] ; [15 11],[1.14285714 0.85714286] ; [14.85714286 11.14285714],0
s4,1,0.838437,0.041572,[ 1 10] ; [11 88],[1.2 9.8] ; [10.8 88.2],0
a2,1,0.854553,0.033603,[3 8] ; [25 76],[2.75 8.25] ; [25.25 75.75],0
a4,1,0.854553,0.033603,[5 6] ; [43 58],[4.71428571 6.28571429] ; [43.28571429 57.71428571],0
s5,1,0.869433,0.02702,[3 8] ; [24 72],[2.77570093 8.22429907] ; [24.22429907 71.77570093],0
p8,1,0.974726,0.001004,[3 8] ; [28 73],[3.04464286 7.95535714] ; [27.95535714 73.04464286],0
