Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,56.197315,[38 48] ; [261  51],[64.6080402 21.3919598] ; [234.3919598  77.6080402],1
b2,1,0.019607,5.446565,[13 36] ; [ 94 116],[20.24324324 28.75675676] ; [ 86.75675676 123.24324324],0
s2,1,0.020339,5.382561,[38 48] ; [180 129],[47.46329114 38.53670886] ; [170.53670886 138.46329114],0
r2,1,0.04751,3.927248,[79  7] ; [299  10],[82.29873418  3.70126582] ; [295.70126582  13.29873418],0
p8,1,0.062552,3.468395,[51 36] ; [214  95],[58.21969697 28.78030303] ; [206.78030303 102.21969697],0
a1,1,0.085226,2.96231,[ 2 85] ; [ 23 290],[ 5.4375 81.5625] ; [ 19.5625 293.4375],0
v1,1,0.103015,2.658239,[45 39] ; [192 111],[51.44186047 32.55813953] ; [185.55813953 117.44186047],0
u3,1,0.11177,2.529015,[25 24] ; [34 17],[28.91 20.09] ; [30.09 20.91],0
p6,1,0.120169,2.415122,[35 48] ; [161 150],[41.2893401 41.7106599] ; [154.7106599 156.2893401],0
r4,1,0.139796,2.180204,[77 10] ; [292  21],[80.2575  6.7425] ; [288.7425  24.2575],0
n4,1,0.15533,2.019109,[71 16] ; [274  39],[75.0375 11.9625] ; [269.9625  43.0375],0
s1,1,0.191691,1.704574,[ 5 81] ; [  9 303],[ 3.02512563 82.97487437] ; [ 10.97487437 301.02512563],0
s6,1,0.193466,1.691022,[58 28] ; [225  77],[62.72680412 23.27319588] ; [220.27319588  81.72680412],0
p12,1,0.21527,1.535629,[ 7 80] ; [ 40 270],[10.29974811 76.70025189] ; [ 36.70025189 273.29974811],0
p7,1,0.219616,1.506877,[62 24] ; [243  67],[66.23737374 19.76262626] ; [238.76262626  71.23737374],0
p1,1,0.224735,1.473877,[14 73] ; [ 35 276],[10.71105528 76.28894472] ; [ 38.28894472 272.71105528],0
a7,1,0.241075,1.374296,[67 19] ; [224  89],[62.72180451 23.27819549] ; [228.27819549  84.72180451],0
u4,1,0.251164,1.31682,[ 1 86] ; [ 11 301],[ 2.61654135 84.38345865] ; [  9.38345865 302.61654135],0
v3,1,0.255411,1.293461,[34 48] ; [148 157],[38.56330749 43.43669251] ; [143.43669251 161.56330749],0
n5,1,0.284223,1.146787,[71 16] ; [269  43],[74.13533835 12.86466165] ; [265.86466165  46.13533835],0
p4,1,0.300336,1.072703,[69 18] ; [263  50],[72.21 14.79] ; [259.79  53.21],0
p2,1,0.30558,1.049682,[74 13] ; [277  34],[76.72613065 10.27386935] ; [274.27386935  36.72613065],0
b1,1,0.31262,1.019574,[32 55] ; [134 179],[36.105 50.895] ; [129.895 183.105],0
a8,1,0.342604,0.900664,[ 8 71] ; [ 40 241],[10.53333333 68.46666667] ; [ 37.46666667 243.53333333],0
n3,1,0.342782,0.9,[13  2] ; [36 12],[11.66666667  3.33333333] ; [37.33333333 10.66666667],0
n1,1,0.347575,0.882292,[8 7] ; [19 29],[6.42857143 8.57142857] ; [20.57142857 27.42857143],0
s3,1,0.480786,0.497079,[47 38] ; [184 125],[49.83502538 35.16497462] ; [181.16497462 127.83502538],0
s4,1,0.552045,0.353666,[13 73] ; [ 55 253],[14.84263959 71.15736041] ; [ 53.15736041 254.84263959],0
b4,1,0.568141,0.325803,[53 34] ; [180 133],[50.6775 36.3225] ; [182.3225 130.6775],0
b5,1,0.690522,0.158521,[51 36] ; [176 137],[49.3725 37.6275] ; [177.6275 135.3725],0
p5,1,0.73514,0.114444,[18 68] ; [ 60 251],[16.89672544 69.10327456] ; [ 61.10327456 249.89672544],0
r3,1,0.740788,0.109436,[82  4] ; [299  12],[82.53400504  3.46599496] ; [298.46599496  12.53400504],0
u2,1,0.859933,0.031138,[25 23] ; [28 24],[25.44 22.56] ; [27.56 24.44],0
n2,1,0.897008,0.016755,[11  4] ; [36 12],[11.19047619  3.80952381] ; [35.80952381 12.19047619],0
v4,1,0.968333,0.001576,[84  3] ; [300  11],[83.93969849  3.06030151] ; [300.06030151  10.93969849],0
