Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,61.68544,[275  69] ; [48 68],[241.54782609 102.45217391] ; [81.45217391 34.54782609],1
u4,1,0.502129,0.450433,[  6 338] ; [  1 115],[  5.23478261 338.76521739] ; [  1.76521739 114.23478261],0
p7,1,0.515391,0.423107,[215 122] ; [67 44],[212.12946429 124.87053571] ; [69.87053571 41.12946429],0
s3,1,0.570291,0.322196,[165 177] ; [59 56],[167.63238512 174.36761488] ; [56.36761488 58.63238512],0
a1,1,0.571672,0.319893,[ 11 333] ; [  5 111],[ 11.96521739 332.03478261] ; [  4.03478261 111.96521739],0
a3,1,0.619775,0.246184,[234 109] ; [82 34],[236.13943355 106.86056645] ; [79.86056645 36.13943355],0
n2,1,0.663061,0.189827,[46 17] ; [22 10],[45.09473684 17.90526316] ; [22.90526316  9.09473684],0
s4,1,0.715953,0.132403,[ 40 303] ; [ 15 101],[ 41.10021786 301.89978214] ; [ 13.89978214 102.10021786],0
s2,1,0.745179,0.105627,[139 204] ; [49 67],[140.48801743 202.51198257] ; [47.51198257 68.48801743],0
p1,1,0.750608,0.101021,[ 21 322] ; [  8 107],[ 21.71834061 321.28165939] ; [  7.28165939 107.71834061],0
p9,1,0.760176,0.093178,[320  24] ; [106   9],[319.26797386  24.73202614] ; [106.73202614   8.26797386],0
d2,1,0.945975,0.004592,[150 194] ; [51 65],[150.31304348 193.68695652] ; [50.68695652 65.31304348],0
s6,1,0.988935,0.000192,[199 143] ; [67 48],[199.06345733 142.93654267] ; [66.93654267 48.06345733],0
