Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.255809,[262  36] ; [20 22],[247.16470588  50.83529412] ; [34.83529412  7.16470588],1
b3,1,0.133912,2.246555,[ 91 104] ; [10 21],[ 87.1460177 107.8539823] ; [13.8539823 17.1460177],0
p4,1,0.142525,2.150487,[217  81] ; [26 16],[212.98235294  85.01764706] ; [30.01764706 11.98235294],0
p8,1,0.154806,2.024242,[194 100] ; [23 19],[189.875 104.125] ; [27.125 14.875],0
s5,1,0.162401,1.951725,[129 153] ; [14 27],[124.84829721 157.15170279] ; [18.15170279 22.84829721],0
a6,1,0.166004,1.918665,[195 103] ; [32 10],[198.95882353  99.04117647] ; [28.04117647 13.95882353],0
v1,1,0.166828,1.911215,[185 105] ; [21 19],[181.03030303 108.96969697] ; [24.96969697 15.03030303],0
u1,1,0.169737,1.885264,[ 71 228] ; [ 6 36],[ 67.51612903 231.48387097] ; [ 9.48387097 32.51612903],0
p5,1,0.194811,1.680855,[ 52 246] ; [ 4 38],[ 49.08235294 248.91764706] ; [ 6.91764706 35.08235294],0
p11,1,0.233793,1.417636,[250  49] ; [32 10],[247.26686217  51.73313783] ; [34.73313783  7.26686217],0
d3,1,0.263561,1.249957,[210  89] ; [33  9],[213.07038123  85.92961877] ; [29.92961877 12.07038123],0
a7,1,0.315032,1.009461,[212  86] ; [33  9],[214.73529412  83.26470588] ; [30.26470588 11.73529412],0
s4,1,0.352302,0.865148,[ 53 244] ; [10 32],[ 55.19469027 241.80530973] ; [ 7.80530973 34.19469027],0
d4,1,0.360856,0.834911,[257  41] ; [34  8],[255.05294118  42.94705882] ; [35.94705882  6.05294118],0
p7,1,0.407116,0.687206,[222  70] ; [28 12],[219.87951807  72.12048193] ; [30.12048193  9.87951807],0
a1,1,0.407564,0.685895,[ 16 283] ; [ 1 41],[ 14.90615836 284.09384164] ; [ 2.09384164 39.90615836],0
p10,1,0.423711,0.64,[264  30] ; [36  6],[262.5  31.5] ; [37.5  4.5],0
n2,1,0.456057,0.555556,[41 19] ; [8 2],[42. 18.] ; [7. 3.],0
a8,1,0.462065,0.540887,[ 50 221] ; [ 5 32],[ 48.39285714 222.60714286] ; [ 6.60714286 30.39285714],0
d1,1,0.466062,0.531297,[202  97] ; [26 16],[199.91788856  99.08211144] ; [28.08211144 13.91788856],0
b5,1,0.477082,0.505527,[175 124] ; [27 15],[177.1202346 121.8797654] ; [24.8797654 17.1202346],0
s6,1,0.568002,0.326036,[249  46] ; [34  8],[247.72997033  47.27002967] ; [35.27002967  6.72997033],0
n1,1,0.634962,0.225392,[25 35] ; [3 6],[24.34782609 35.65217391] ; [3.65217391 5.34782609],0
r3,1,0.640629,0.21792,[289  10] ; [40  2],[288.47800587  10.52199413] ; [40.52199413  1.47800587],0
s1,1,0.696066,0.152597,[ 11 284] ; [ 2 38],[ 11.44776119 283.55223881] ; [ 1.55223881 38.44776119],0
d5,1,0.746612,0.1044,[254  44] ; [35  7],[253.3  44.7] ; [35.7  6.3],0
v4,1,0.839187,0.041182,[290   9] ; [40  1],[290.20588235   8.79411765] ; [39.79411765  1.20588235],0
b4,1,0.906931,0.013668,[168 131] ; [24 18],[168.35190616 130.64809384] ; [23.64809384 18.35190616],0
n3,1,0.916289,0.011048,[41 19] ; [7 3],[41.14285714 18.85714286] ; [6.85714286 3.14285714],0
p1,1,0.917784,0.010656,[ 30 269] ; [ 4 38],[ 29.81231672 269.18768328] ; [ 4.18768328 37.81231672],0
