Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.214073,[143   9] ; [37 29],[125.50458716  26.49541284] ; [54.49541284 11.50458716],1
p8,1,0.033437,4.523261,[84 67] ; [25 38],[76.91121495 74.08878505] ; [32.08878505 30.91121495],0
d1,1,0.036473,4.374859,[81 71] ; [25 41],[73.90825688 78.09174312] ; [32.09174312 33.90825688],0
a6,1,0.037259,4.338514,[69 83] ; [20 46],[62.05504587 89.94495413] ; [26.94495413 39.05504587],0
p7,1,0.055609,3.663735,[100  48] ; [35 30],[93.8028169 54.1971831] ; [41.1971831 23.8028169],0
s3,1,0.057223,3.616082,[92 59] ; [30 34],[85.68372093 65.31627907] ; [36.31627907 27.68372093],0
p11,1,0.059539,3.550194,[131  21] ; [50 16],[126.20183486  25.79816514] ; [54.79816514 11.20183486],0
d3,1,0.071744,3.242656,[73 79] ; [23 43],[66.93577982 85.06422018] ; [29.06422018 36.93577982],0
r3,1,0.074429,3.182545,[144   8] ; [58  8],[140.8440367  11.1559633] ; [61.1559633  4.8440367],0
n6,1,0.084363,2.978776,[130  20] ; [51 15],[125.69444444  24.30555556] ; [55.30555556 10.69444444],0
b1,1,0.108963,2.569193,[65 87] ; [36 30],[70.42201835 81.57798165] ; [30.57798165 35.42201835],0
u2,1,0.128668,2.3085,[18 14] ; [ 9 16],[15.15789474 16.84210526] ; [11.84210526 13.15789474],0
v3,1,0.134427,2.240618,[62 85] ; [20 44],[57.12796209 89.87203791] ; [24.87203791 39.12796209],0
p12,1,0.139519,2.183261,[ 13 137] ; [ 2 63],[ 10.46511628 139.53488372] ; [ 4.53488372 60.46511628],0
b5,1,0.140448,2.173046,[71 81] ; [38 28],[76. 76.] ; [33. 33.],0
v2,1,0.18978,1.719325,[77 69] ; [27 36],[72.6507177 73.3492823] ; [31.3492823 31.6507177],0
s2,1,0.245216,1.350353,[77 74] ; [28 38],[73.06451613 77.93548387] ; [31.93548387 34.06451613],0
u3,1,0.256003,1.290245,[15 17] ; [ 8 17],[12.9122807 19.0877193] ; [10.0877193 14.9122807],0
u1,1,0.291194,1.114091,[ 10 142] ; [ 2 64],[  8.36697248 143.63302752] ; [ 3.63302752 62.36697248],0
p2,1,0.30316,1.060241,[126  24] ; [50 14],[123.36448598  26.63551402] ; [52.63551402 11.36448598],0
s4,1,0.421615,0.64581,[ 30 122] ; [10 56],[ 27.88990826 124.11009174] ; [12.11009174 53.88990826],0
n3,1,0.460863,0.543798,[25 11] ; [21  6],[26.28571429  9.71428571] ; [19.71428571  7.28571429],0
d2,1,0.4672,0.52859,[76 76] ; [29 36],[73.5483871 78.4516129] ; [31.4516129 33.5483871],0
n5,1,0.499033,0.456992,[124  26] ; [52 14],[122.22222222  27.77777778] ; [53.77777778 12.22222222],0
a8,1,0.522417,0.409119,[ 19 127] ; [ 6 55],[ 17.63285024 128.36714976] ; [ 7.36714976 53.63285024],0
p6,1,0.547877,0.361134,[57 92] ; [21 41],[55.08056872 93.91943128] ; [22.91943128 39.08056872],0
a2,1,0.590036,0.290288,[ 15 137] ; [ 5 61],[ 13.94495413 138.05504587] ; [ 6.05504587 59.94495413],0
p5,1,0.696114,0.152546,[ 21 128] ; [ 8 58],[ 20.09767442 128.90232558] ; [ 8.90232558 57.09767442],0
n1,1,0.697064,0.151545,[16 21] ; [13 14],[16.765625 20.234375] ; [12.234375 14.765625],0
p4,1,0.783154,0.075741,[88 63] ; [36 28],[87.08837209 63.91162791] ; [36.91162791 27.08837209],0
a1,1,0.78936,0.071364,[ 10 142] ; [ 5 61],[ 10.4587156 141.5412844] ; [ 4.5412844 61.4587156],0
n2,1,0.844565,0.038438,[28  9] ; [21  6],[28.328125  8.671875] ; [20.671875  6.328125],0
s1,1,0.880918,0.022442,[  4 146] ; [ 2 64],[  4.16666667 145.83333333] ; [ 1.83333333 64.16666667],0
b4,1,0.922033,0.009579,[84 68] ; [36 30],[83.66972477 68.33027523] ; [36.33027523 29.66972477],0
a4,1,0.993498,6.6e-05,[69 83] ; [30 36],[69.02752294 82.97247706] ; [29.97247706 36.02752294],0
