Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.100224,[48 83] ; [265  72],[87.61324786 43.38675214] ; [225.38675214 111.61324786],1
s6,1,0.475096,0.510098,[87 39] ; [239  91],[90.07894737 35.92105263] ; [235.92105263  94.07894737],0
n2,1,0.548636,0.359766,[24  5] ; [44 13],[22.93023256  6.06976744] ; [45.06976744 11.93023256],0
u4,1,0.585118,0.298034,[  3 128] ; [ 11 328],[  3.90212766 127.09787234] ; [ 10.09787234 328.90212766],0
s1,1,0.634832,0.225565,[  5 124] ; [ 10 323],[  4.18831169 124.81168831] ; [ 10.81168831 322.18831169],0
s4,1,0.642889,0.214983,[ 22 109] ; [ 50 282],[ 20.37149028 110.62850972] ; [ 51.62850972 280.37149028],0
n3,1,0.644642,0.212722,[20  9] ; [42 15],[20.90697674  8.09302326] ; [41.09302326 15.90697674],0
p11,1,0.74078,0.109442,[108  23] ; [275  64],[106.75106383  24.24893617] ; [276.24893617  62.75106383],0
n5,1,0.832657,0.044645,[103  26] ; [272  65],[103.80901288  25.19098712] ; [271.19098712  65.80901288],0
v3,1,0.870475,0.026587,[64 63] ; [162 165],[63.22026432 63.77973568] ; [162.77973568 164.22026432],0
d2,1,0.891843,0.018488,[67 64] ; [170 167],[66.33974359 64.66025641] ; [170.66025641 166.33974359],0
n4,1,0.941766,0.005336,[105  25] ; [274  64],[105.27777778  24.72222222] ; [273.72222222  64.27777778],0
p5,1,0.983534,0.000426,[ 18 110] ; [ 47 289],[ 17.93103448 110.06896552] ; [ 47.06896552 288.93103448],0
p7,1,0.984604,0.000372,[87 40] ; [225 103],[87.08571429 39.91428571] ; [224.91428571 103.08571429],0
a4,1,0.990847,0.000132,[63 67] ; [164 174],[63.05555556 66.94444444] ; [163.94444444 174.05555556],0
