Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.84389,[33 59] ; [72 32],[49.28571429 42.71428571] ; [55.71428571 48.28571429],1
a5,1,0.373671,0.791422,[68 25] ; [84 23],[70.68 22.32] ; [81.32 25.68],0
a8,1,0.381071,0.767244,[ 7 82] ; [12 91],[ 8.80729167 80.19270833] ; [10.19270833 92.80729167],0
p1,1,0.406082,0.690241,[ 7 86] ; [  5 101],[ 5.6080402 87.3919598] ; [ 6.3919598 99.6080402],0
p7,1,0.40683,0.688045,[57 35] ; [69 33],[59.75257732 32.24742268] ; [66.24742268 35.75257732],0
a4,1,0.468969,0.524403,[46 46] ; [59 48],[48.54271357 43.45728643] ; [56.45728643 50.54271357],0
d4,1,0.548853,0.359376,[79 14] ; [94 13],[80.445 12.555] ; [92.555 14.445],0
b4,1,0.552477,0.352898,[50 43] ; [62 45],[52.08 40.92] ; [59.92 47.08],0
n6,1,0.553699,0.350732,[74 19] ; [87 18],[75.62121212 17.37878788] ; [85.37878788 19.62121212],0
u3,1,0.585053,0.298137,[12 15] ; [11 10],[12.9375 14.0625] ; [10.0625 10.9375],0
p6,1,0.634023,0.226645,[33 58] ; [40 61],[34.59895833 56.40104167] ; [38.40104167 62.59895833],0
d3,1,0.641663,0.216574,[50 43] ; [54 53],[48.36 44.64] ; [55.64 51.36],0
d2,1,0.660805,0.192547,[53 38] ; [59 48],[51.47474747 39.52525253] ; [60.52525253 46.47474747],0
a2,1,0.686417,0.162991,[ 8 85] ; [11 96],[ 8.835 84.165] ; [10.165 96.835],0
u4,1,0.767905,0.087093,[ 2 91] ; [  3 104],[ 2.325 90.675] ; [  2.675 104.325],0
b1,1,0.902942,0.014871,[46 47] ; [52 55],[45.57 47.43] ; [52.43 54.57],0
p4,1,0.909834,0.012825,[51 40] ; [58 47],[50.60714286 40.39285714] ; [58.39285714 46.60714286],0
a6,1,0.920896,0.009862,[35 58] ; [41 66],[35.34 57.66] ; [40.66 66.34],0
d1,1,0.9708,0.00134,[58 35] ; [67 40],[58.125 34.875] ; [66.875 40.125],0
u1,1,0.979355,0.00067,[ 6 87] ; [  7 100],[ 6.045 86.955] ; [  6.955 100.045],0
s4,1,0.987315,0.000253,[19 73] ; [22 85],[18.95477387 73.04522613] ; [22.04522613 84.95477387],0
