Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,5e-06,20.892317,[ 8 53] ; [29 26],[19.45689655 41.54310345] ; [17.54310345 37.45689655],1
s4,1,0.180586,1.792797,[12 47] ; [ 6 48],[ 9.39823009 49.60176991] ; [ 8.60176991 45.39823009],0
a6,1,0.216278,1.528897,[38 23] ; [28 27],[34.70689655 26.29310345] ; [31.29310345 23.70689655],0
r3,1,0.228204,1.45202,[50 10] ; [50  5],[52.17391304  7.82608696] ; [47.82608696  7.17391304],0
p1,1,0.248636,1.330952,[ 7 54] ; [ 3 52],[ 5.25862069 55.74137931] ; [ 4.74137931 50.25862069],0
n1,1,0.290476,1.117413,[ 9 16] ; [7 6],[10.52631579 14.47368421] ; [5.47368421 7.52631579],0
s1,1,0.314538,1.011523,[ 5 56] ; [ 2 52],[ 3.71304348 57.28695652] ; [ 3.28695652 50.71304348],0
p11,1,0.32083,0.985561,[31 30] ; [33 22],[33.65517241 27.34482759] ; [30.34482759 24.65517241],0
d4,1,0.360423,0.836417,[46 14] ; [38 17],[43.82608696 16.17391304] ; [40.17391304 14.82608696],0
n3,1,0.419526,0.651644,[14 10] ; [10  4],[15.15789474  8.84210526] ; [8.84210526 5.15789474],0
v2,1,0.497746,0.459738,[24 36] ; [25 29],[25.78947368 34.21052632] ; [23.21052632 30.78947368],0
s5,1,0.562468,0.335449,[14 46] ; [10 43],[12.74336283 47.25663717] ; [11.25663717 41.74336283],0
p5,1,0.564493,0.331985,[ 2 59] ; [ 3 52],[ 2.62931034 58.37068966] ; [ 2.37068966 52.62931034],0
n2,1,0.565021,0.331085,[17  8] ; [10  3],[17.76315789  7.23684211] ; [9.23684211 3.76315789],0
u2,1,0.567022,0.327691,[ 8 14] ; [12 15],[ 8.97959184 13.02040816] ; [11.02040816 15.97959184],0
s8,1,0.586411,0.295984,[14 46] ; [15 39],[15.26315789 44.73684211] ; [13.73684211 40.26315789],0
d3,1,0.639303,0.219655,[37 24] ; [31 24],[35.75862069 25.24137931] ; [32.24137931 22.75862069],0
u3,1,0.713975,0.134339,[11 11] ; [13 16],[10.35294118 11.64705882] ; [13.64705882 15.35294118],0
b5,1,0.741126,0.109139,[37 24] ; [35 20],[37.86206897 23.13793103] ; [34.13793103 20.86206897],0
b1,1,0.745174,0.105631,[34 27] ; [29 26],[33.12931034 27.87068966] ; [29.87068966 25.12931034],0
a1,1,0.803306,0.062036,[ 4 57] ; [ 3 52],[ 3.68103448 57.31896552] ; [ 3.31896552 51.68103448],0
a7,1,0.812473,0.056281,[38 22] ; [36 19],[38.60869565 21.39130435] ; [35.39130435 19.60869565],0
b2,1,0.834115,0.04386,[11 27] ; [10 22],[11.4 26.6] ; [ 9.6 22.4],0
b3,1,0.834115,0.04386,[11 27] ; [10 22],[11.4 26.6] ; [ 9.6 22.4],0
s6,1,0.843452,0.038998,[30 30] ; [28 26],[30.52631579 29.47368421] ; [27.47368421 26.52631579],0
n5,1,0.846638,0.037408,[40 21] ; [37 18],[40.49137931 20.50862069] ; [36.50862069 18.49137931],0
s7,1,0.892259,0.018346,[19 38] ; [19 36],[19.33928571 37.66071429] ; [18.66071429 36.33928571],0
p12,1,0.9411,0.005459,[ 1 60] ; [ 1 54],[ 1.05172414 59.94827586] ; [ 0.94827586 54.05172414],0
r1,1,0.942817,0.005145,[44 17] ; [40 15],[44.17241379 16.82758621] ; [39.82758621 15.17241379],0
v3,1,0.944972,0.004764,[20 40] ; [18 37],[19.82608696 40.17391304] ; [18.17391304 36.82608696],0
a5,1,0.945929,0.0046,[34 27] ; [31 24],[34.18103448 26.81896552] ; [30.81896552 24.18103448],0
n4,1,0.960679,0.002431,[43 18] ; [39 16],[43.12068966 17.87931034] ; [38.87931034 16.12068966],0
