Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,125.991753,[404  33] ; [62 63],[362.35231317  74.64768683] ; [103.64768683  21.35231317],1
u1,1,0.046724,3.955282,[107 331] ; [ 20 105],[ 98.80284192 339.19715808] ; [28.19715808 96.80284192],0
a7,1,0.051909,3.778694,[320 118] ; [102  23],[328.30550622 109.69449378] ; [93.69449378 31.30550622],0
b2,1,0.057306,3.613687,[119 155] ; [22 49],[111.9826087 162.0173913] ; [29.0173913 41.9826087],0
b3,1,0.057306,3.613687,[119 155] ; [22 49],[111.9826087 162.0173913] ; [29.0173913 41.9826087],0
d3,1,0.071024,3.259188,[319 119] ; [101  24],[326.74955595 111.25044405] ; [93.25044405 31.74955595],0
n2,1,0.076836,3.13059,[65 15] ; [21 11],[61.42857143 18.57142857] ; [24.57142857  7.42857143],0
a4,1,0.106012,2.61269,[238 198] ; [58 67],[230.04634581 205.95365419] ; [65.95365419 59.04634581],0
d1,1,0.110608,2.54552,[303 135] ; [77 48],[295.63055062 142.36944938] ; [84.36944938 40.63055062],0
p3,1,0.119848,2.419311,[251 186] ; [62 63],[243.38256228 193.61743772] ; [69.61743772 55.38256228],0
a3,1,0.157154,2.001403,[357  80] ; [95 30],[351.46619217  85.53380783] ; [100.53380783  24.46619217],0
p12,1,0.161768,1.95762,[ 42 392] ; [  7 117],[ 38.11111111 395.88888889] ; [ 10.88888889 113.11111111],0
b4,1,0.173929,1.848745,[247 191] ; [79 46],[253.61989343 184.38010657] ; [72.38010657 52.61989343],0
r2,1,0.176142,1.829878,[417  16] ; [115   8],[414.30935252  18.69064748] ; [117.69064748   5.30935252],0
s3,1,0.194017,1.686847,[252 178] ; [64 59],[245.71428571 184.28571429] ; [70.28571429 52.71428571],0
u3,1,0.207531,1.588565,[45 36] ; [20  9],[47.86363636 33.13636364] ; [17.13636364 11.86363636],0
p7,1,0.22199,1.491458,[307 122] ; [81 42],[301.54347826 127.45652174] ; [86.45652174 36.54347826],0
v2,1,0.258225,1.278248,[259 165] ; [67 54],[253.62201835 170.37798165] ; [72.37798165 48.62201835],0
d5,1,0.288152,1.128235,[383  54] ; [105  20],[379.45907473  57.54092527] ; [108.54092527  16.45907473],0
s1,1,0.311679,1.023549,[ 10 419] ; [  5 120],[ 11.61552347 417.38447653] ; [  3.38447653 121.61552347],0
r3,1,0.423277,0.641199,[418  17] ; [122   3],[419.46428571  15.53571429] ; [120.53571429   4.46428571],0
u2,1,0.461418,0.542453,[45 36] ; [19 11],[46.7027027 34.2972973] ; [17.2972973 12.7027027],0
r4,1,0.59226,0.286828,[409  29] ; [115  10],[407.6589698  30.3410302] ; [116.3410302   8.6589698],0
b5,1,0.667673,0.184337,[264 174] ; [78 47],[266.06749556 171.93250444] ; [75.93250444 49.06749556],0
n3,1,0.726871,0.122004,[60 20] ; [25  7],[60.71428571 19.28571429] ; [24.28571429  7.71428571],0
s4,1,0.735064,0.114512,[ 67 364] ; [ 21 104],[ 68.21582734 362.78417266] ; [ 19.78417266 105.21582734],0
a6,1,0.754629,0.097682,[319 118] ; [93 32],[320.36298932 116.63701068] ; [91.63701068 33.36298932],0
b1,1,0.756123,0.096457,[165 273] ; [49 76],[166.48667851 271.51332149] ; [47.51332149 77.48667851],0
r1,1,0.837594,0.042014,[375  60] ; [106  18],[374.30232558  60.69767442] ; [106.69767442  17.30232558],0
v4,1,0.838641,0.041466,[420  16] ; [118   5],[419.62075134  16.37924866] ; [118.37924866   4.62075134],0
d4,1,0.871099,0.026329,[380  57] ; [108  17],[379.45907473  57.54092527] ; [108.54092527  16.45907473],0
p1,1,0.910611,0.012604,[ 37 401] ; [ 10 113],[ 36.69518717 401.30481283] ; [ 10.30481283 112.69518717],0
a1,1,0.919487,0.010217,[ 22 416] ; [  6 119],[ 21.78330373 416.21669627] ; [  6.21669627 118.78330373],0
