Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7.1e-05,15.787613,[88 79] ; [37  6],[99.4047619 67.5952381] ; [25.5952381 17.4047619],1
b1,1,0.497232,0.460839,[ 62 109] ; [18 25],[ 63.92523364 107.07476636] ; [16.07476636 26.92523364],0
d4,1,0.498258,0.458645,[152  18] ; [36  6],[150.75471698  19.24528302] ; [37.24528302  4.75471698],0
s3,1,0.556732,0.345395,[151  17] ; [39  3],[152.  16.] ; [38.  4.],0
p2,1,0.613447,0.255185,[146  25] ; [38  5],[147.02803738  23.97196262] ; [36.97196262  6.02803738],0
n3,1,0.613505,0.255102,[30 12] ; [5 3],[29.4 12.6] ; [5.6 2.4],0
p10,1,0.648237,0.20813,[150  20] ; [39  4],[150.84507042  19.15492958] ; [38.15492958  4.84507042],0
r4,1,0.661969,0.19114,[160  11] ; [41  2],[160.61214953  10.38785047] ; [40.38785047  2.61214953],0
r3,1,0.735185,0.114404,[163   6] ; [41  2],[162.62264151   6.37735849] ; [41.37735849  1.62264151],0
d3,1,0.73949,0.110576,[126  45] ; [32 10],[126.84507042  44.15492958] ; [31.15492958 10.84507042],0
a5,1,0.741266,0.109017,[139  32] ; [34  9],[138.23831776  32.76168224] ; [34.76168224  8.23831776],0
u3,1,0.742234,0.108173,[26 10] ; [6 3],[25.6 10.4] ; [6.4 2.6],0
d5,1,0.750591,0.101035,[145  25] ; [35  7],[144.33962264  25.66037736] ; [35.66037736  6.33962264],0
v2,1,0.768627,0.086536,[100  65] ; [25 18],[99.15865385 65.84134615] ; [25.84134615 17.15865385],0
d2,1,0.784626,0.07469,[89 81] ; [21 21],[88.20754717 81.79245283] ; [21.79245283 20.20754717],0
b4,1,0.798905,0.064905,[107  64] ; [26 17],[106.27570093  64.72429907] ; [26.72429907 16.27570093],0
r1,1,0.808146,0.058961,[138  30] ; [36  7],[138.54028436  29.45971564] ; [35.45971564  7.54028436],0
d1,1,0.809975,0.05782,[112  59] ; [29 14],[112.6682243  58.3317757] ; [28.3317757 14.6682243],0
v4,1,0.812767,0.056102,[166   3] ; [42  1],[165.81132075   3.18867925] ; [42.18867925  0.81132075],0
s1,1,0.85258,0.034532,[  9 159] ; [ 2 41],[  8.75829384 159.24170616] ; [ 2.24170616 40.75829384],0
b3,1,0.883136,0.021607,[44 60] ; [11 16],[43.66412214 60.33587786] ; [11.33587786 15.66412214],0
b2,1,0.883136,0.021607,[44 60] ; [11 16],[43.66412214 60.33587786] ; [11.33587786 15.66412214],0
a4,1,0.917402,0.010755,[89 82] ; [22 21],[88.69626168 82.30373832] ; [22.30373832 20.69626168],0
a7,1,0.922628,0.009433,[122  49] ; [31 12],[122.25700935  48.74299065] ; [30.74299065 12.25700935],0
a3,1,0.96053,0.002449,[135  35] ; [34  9],[134.88262911  35.11737089] ; [34.11737089  8.88262911],0
p9,1,0.962171,0.00225,[155  12] ; [40  3],[155.07142857  11.92857143] ; [39.92857143  3.07142857],0
a8,1,0.966877,0.001724,[ 19 136] ; [ 5 35],[ 19.07692308 135.92307692] ; [ 4.92307692 35.07692308],0
s6,1,0.981809,0.00052,[161   8] ; [41  2],[161.02830189   7.97169811] ; [40.97169811  2.02830189],0
