Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,23.6739,[14 55] ; [62 46],[29.62711864 39.37288136] ; [46.37288136 61.62711864],1
u1,1,0.564396,0.332149,[ 2 67] ; [  5 103],[ 2.72881356 66.27118644] ; [  4.27118644 103.72881356],0
p5,1,0.57985,0.306477,[ 7 61] ; [14 93],[ 8.16 59.84] ; [12.84 94.16],0
n4,1,0.584188,0.299513,[43 26] ; [71 36],[44.69318182 24.30681818] ; [69.30681818 37.69318182],0
b4,1,0.620898,0.244607,[37 32] ; [62 46],[38.59322034 30.40677966] ; [60.40677966 47.59322034],0
b2,1,0.645255,0.211934,[18 29] ; [19 37],[16.88349515 30.11650485] ; [20.11650485 35.88349515],0
b3,1,0.645255,0.211934,[18 29] ; [19 37],[16.88349515 30.11650485] ; [20.11650485 35.88349515],0
a8,1,0.75892,0.094187,[ 9 54] ; [13 90],[ 8.34939759 54.65060241] ; [13.65060241 89.34939759],0
s3,1,0.776373,0.080684,[37 31] ; [60 46],[37.90804598 30.09195402] ; [59.09195402 46.90804598],0
n1,1,0.81866,0.052564,[ 6 14] ; [ 7 14],[ 6.34146341 13.65853659] ; [ 6.65853659 14.34146341],0
s8,1,0.829308,0.046479,[23 46] ; [34 73],[22.34659091 46.65340909] ; [34.65340909 72.34659091],0
n5,1,0.878798,0.023254,[45 23] ; [72 35],[45.46285714 22.53714286] ; [71.53714286 35.46285714],0
d2,1,0.892546,0.018248,[16 53] ; [26 82],[16.37288136 52.62711864] ; [25.62711864 82.37288136],0
p1,1,0.911652,0.012311,[ 8 61] ; [13 94],[ 8.23295455 60.76704545] ; [12.76704545 94.23295455],0
v1,1,0.933627,0.006936,[30 38] ; [47 58],[30.26589595 37.73410405] ; [46.73410405 58.26589595],0
u2,1,0.968918,0.001518,[21 19] ; [25 23],[20.90909091 19.09090909] ; [25.09090909 22.90909091],0
