Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,140.158277,[243  28] ; [26 69],[199.17759563  71.82240437] ; [69.82240437 25.17759563],1
p12,1,0.28603,1.138215,[ 34 236] ; [ 8 86],[ 31.15384615 238.84615385] ; [10.84615385 83.15384615],0
r3,1,0.298141,1.082489,[262   8] ; [90  5],[260.38356164   9.61643836] ; [91.61643836  3.38356164],0
p6,1,0.322673,0.97808,[121 147] ; [48 46],[125.1160221 142.8839779] ; [43.8839779 50.1160221],0
p8,1,0.33741,0.920246,[160 107] ; [51 43],[156.05817175 110.94182825] ; [54.94182825 39.05817175],0
n6,1,0.40427,0.695588,[242  26] ; [82 12],[239.86740331  28.13259669] ; [84.13259669  9.86740331],0
p3,1,0.413027,0.670071,[157 112] ; [60 35],[160.36538462 108.63461538] ; [56.63461538 38.36538462],0
n3,1,0.432056,0.617291,[37 13] ; [17  9],[35.52631579 14.47368421] ; [18.47368421  7.52631579],0
d5,1,0.451507,0.566865,[227  42] ; [77 18],[224.65934066  44.34065934] ; [79.34065934 15.65934066],0
a1,1,0.456984,0.553272,[ 17 254] ; [ 4 91],[ 15.54918033 255.45081967] ; [ 5.45081967 89.54918033],0
p9,1,0.517689,0.418496,[256  15] ; [88  7],[254.71038251  16.28961749] ; [89.28961749  5.71038251],0
v2,1,0.522507,0.408941,[162 100] ; [54 39],[159.41408451 102.58591549] ; [56.58591549 36.41408451],0
a7,1,0.686524,0.162874,[188  83] ; [68 27],[189.55191257  81.44808743] ; [66.44808743 28.55191257],0
b5,1,0.713037,0.135262,[151 120] ; [55 40],[152.53005464 118.46994536] ; [53.46994536 41.53005464],0
p5,1,0.737063,0.112724,[ 46 220] ; [15 80],[ 44.94736842 221.05263158] ; [16.05263158 78.94736842],0
u1,1,0.791301,0.070025,[ 62 209] ; [23 72],[ 62.93715847 208.06284153] ; [22.06284153 72.93715847],0
v3,1,0.801078,0.06348,[121 140] ; [45 49],[122.04507042 138.95492958] ; [43.95492958 50.04507042],0
a6,1,0.820678,0.051381,[179  90] ; [62 33],[178.10164835  90.89835165] ; [62.89835165 32.10164835],0
p4,1,0.846407,0.037522,[184  85] ; [66 29],[184.75274725  84.24725275] ; [65.24725275 29.75274725],0
v1,1,0.871088,0.026334,[153 110] ; [55 38],[153.66292135 109.33707865] ; [54.33707865 38.66292135],0
u3,1,0.874506,0.024944,[30 12] ; [16  7],[29.72307692 12.27692308] ; [16.27692308  6.72307692],0
p2,1,0.9339,0.006879,[235  35] ; [83 12],[235.23287671  34.76712329] ; [82.76712329 12.23287671],0
u2,1,0.958989,0.002644,[27 14] ; [15  8],[26.90625 14.09375] ; [15.09375  7.90625],0
a5,1,0.987641,0.00024,[217  54] ; [76 19],[216.94808743  54.05191257] ; [76.05191257 18.94808743],0
