Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002848,8.902566,[58 62] ; [ 50 112],[45.95744681 74.04255319] ; [62.04255319 99.95744681],0
p12,1,0.242187,1.367818,[  9 113] ; [  7 160],[  6.75432526 115.24567474] ; [  9.24567474 157.75432526],0
b5,1,0.244757,1.352983,[79 47] ; [94 74],[74.14285714 51.85714286] ; [98.85714286 69.14285714],0
u3,1,0.250133,1.322559,[20  9] ; [32 25],[17.53488372 11.46511628] ; [34.46511628 22.53488372],0
a8,1,0.255708,1.291844,[21 95] ; [ 21 139],[17.65217391 98.34782609] ; [ 24.34782609 135.65217391],0
a1,1,0.268665,1.223552,[  7 119] ; [  5 163],[  5.14285714 120.85714286] ; [  6.85714286 161.14285714],0
a4,1,0.27874,1.173225,[57 68] ; [ 66 102],[52.47440273 72.52559727] ; [70.52559727 97.47440273],0
p7,1,0.310373,1.029086,[80 39] ; [100  63],[75.95744681 43.04255319] ; [104.04255319  58.95744681],0
r2,1,0.326427,0.963021,[119   5] ; [153  11],[117.11111111   6.88888889] ; [154.88888889   9.11111111],0
a5,1,0.370698,0.801324,[88 38] ; [109  59],[84.42857143 41.57142857] ; [112.57142857  55.42857143],0
d3,1,0.373138,0.793188,[80 46] ; [115  53],[83.57142857 42.42857143] ; [111.42857143  56.57142857],0
d1,1,0.379983,0.770756,[64 62] ; [94 74],[67.71428571 58.28571429] ; [90.28571429 77.71428571],0
r4,1,0.381689,0.765256,[111  15] ; [142  26],[108.42857143  17.57142857] ; [144.57142857  23.42857143],0
u4,1,0.402245,0.701604,[  2 124] ; [  1 167],[  1.28571429 124.71428571] ; [  1.71428571 166.28571429],0
s7,1,0.420311,0.649445,[74 45] ; [93 69],[70.72241993 48.27758007] ; [96.27758007 65.72241993],0
p2,1,0.44379,0.586463,[99 25] ; [140  28],[101.49315068  22.50684932] ; [137.50684932  30.49315068],0
a7,1,0.463623,0.537133,[85 41] ; [120  48],[87.85714286 38.14285714] ; [117.14285714  50.85714286],0
p11,1,0.474,0.512635,[94 32] ; [119  49],[91.28571429 34.71428571] ; [121.71428571  46.28571429],0
s4,1,0.510096,0.43387,[32 93] ; [ 48 117],[34.48275862 90.51724138] ; [ 45.51724138 119.48275862],0
n4,1,0.569933,0.322795,[93 31] ; [121  47],[90.87671233 33.12328767] ; [123.12328767  44.87671233],0
n3,1,0.571609,0.319998,[20  9] ; [33 11],[21.05479452  7.94520548] ; [31.94520548 12.05479452],0
p4,1,0.685847,0.163618,[72 52] ; [93 74],[70.30927835 53.69072165] ; [94.69072165 72.30927835],0
s1,1,0.715538,0.132808,[  6 115] ; [ 10 158],[  6.69896194 114.30103806] ; [  9.30103806 158.69896194],0
n6,1,0.772404,0.083655,[99 25] ; [131  36],[98.00687285 25.99312715] ; [131.99312715  35.00687285],0
p3,1,0.778825,0.078877,[57 67] ; [74 93],[55.82130584 68.17869416] ; [75.17869416 91.82130584],0
d4,1,0.80821,0.058921,[104  22] ; [136  31],[103.20819113  22.79180887] ; [136.79180887  30.20819113],0
b4,1,0.811769,0.056713,[71 55] ; [97 71],[72. 54.] ; [96. 72.],0
u2,1,0.888315,0.019722,[16 13] ; [30 26],[15.69411765 13.30588235] ; [30.30588235 25.69411765],0
u1,1,0.893056,0.018074,[ 21 105] ; [ 29 139],[ 21.42857143 104.57142857] ; [ 28.57142857 139.42857143],0
p8,1,0.935128,0.006625,[56 66] ; [77 89],[56.34027778 65.65972222] ; [76.65972222 89.34027778],0
p1,1,0.946054,0.004578,[ 10 115] ; [ 13 154],[  9.84589041 115.15410959] ; [ 13.15410959 153.84589041],0
d5,1,0.96877,0.001533,[95 31] ; [127  41],[95.14285714 30.85714286] ; [126.85714286  41.14285714],0
b1,1,0.972709,0.00117,[52 74] ; [69 99],[51.85714286 74.14285714] ; [69.14285714 98.85714286],0
d2,1,0.973123,0.001135,[61 65] ; [81 87],[60.85714286 65.14285714] ; [81.14285714 86.85714286],0
r1,1,0.992929,7.9e-05,[98 27] ; [131  36],[98.03082192 26.96917808] ; [130.96917808  36.03082192],0
