Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3.4e-05,17.183164,[49 55] ; [14 65],[35.80327869 68.19672131] ; [27.19672131 51.80327869],1
p6,1,0.354263,0.858129,[41 65] ; [25 53],[38.02173913 67.97826087] ; [27.97826087 50.02173913],0
b4,1,0.392885,0.729995,[61 45] ; [41 39],[58.12903226 47.87096774] ; [43.87096774 36.12903226],0
p5,1,0.403737,0.697166,[ 7 99] ; [ 3 76],[  5.72972973 100.27027027] ; [ 4.27027027 74.72972973],0
d2,1,0.41687,0.659123,[52 54] ; [34 45],[49.27567568 56.72432432] ; [36.72432432 42.27567568],0
v4,1,0.434085,0.611869,[98  6] ; [73  7],[96.65217391  7.34782609] ; [74.34782609  5.65217391],0
p12,1,0.436662,0.605038,[  2 104] ; [ 3 77],[  2.84946237 103.15053763] ; [ 2.15053763 77.84946237],0
u2,1,0.440287,0.595534,[13 11] ; [15  8],[14.29787234  9.70212766] ; [13.70212766  9.29787234],0
s1,1,0.443338,0.587627,[  5 100] ; [ 2 76],[  4.01639344 100.98360656] ; [ 2.98360656 75.01639344],0
a2,1,0.520514,0.412875,[31 75] ; [20 60],[29.06451613 76.93548387] ; [21.93548387 58.06451613],0
a1,1,0.547756,0.361353,[  6 100] ; [ 3 77],[  5.12903226 100.87096774] ; [ 3.87096774 76.12903226],0
a4,1,0.576615,0.311738,[50 56] ; [34 45],[48.12972973 57.87027027] ; [35.87027027 43.12972973],0
a3,1,0.581098,0.304463,[79 27] ; [56 23],[77.35135135 28.64864865] ; [57.64864865 21.35135135],0
s3,1,0.681913,0.167981,[60 43] ; [49 31],[61.34972678 41.65027322] ; [47.65027322 32.34972678],0
p1,1,0.683152,0.1666,[  4 102] ; [ 4 76],[  4.55913978 101.44086022] ; [ 3.44086022 76.55913978],0
s5,1,0.84502,0.038211,[33 71] ; [24 55],[32.39344262 71.60655738] ; [24.60655738 54.39344262],0
b5,1,0.869809,0.026863,[65 41] ; [50 30],[65.53763441 40.46236559] ; [49.46236559 30.53763441],0
n3,1,0.944856,0.004784,[21  5] ; [20  5],[20.90196078  5.09803922] ; [20.09803922  4.90196078],0
p2,1,0.97154,0.001273,[87 19] ; [65 14],[87.09189189 18.90810811] ; [64.90810811 14.09189189],0
u3,1,0.981875,0.000516,[14 13] ; [12 11],[14.04 12.96] ; [11.96 11.04],0
