Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,97.444268,[147 202] ; [208  45],[205.80564784 143.19435216] ; [149.19435216 103.80564784],1
n1,1,0.340191,0.90971,[38 51] ; [15 29],[35.46616541 53.53383459] ; [17.53383459 26.46616541],0
a8,1,0.376721,0.781376,[ 58 273] ; [ 34 197],[ 54.18505338 276.81494662] ; [ 37.81494662 193.18505338],0
a6,1,0.476811,0.506149,[237 122] ; [176  80],[241.08455285 117.91544715] ; [171.91544715  84.08455285],0
n2,1,0.506025,0.442278,[68 21] ; [32 13],[66.41791045 22.58208955] ; [33.58208955 11.41791045],0
b4,1,0.538674,0.378003,[204 155] ; [153 105],[207.71961102 151.28038898] ; [149.28038898 108.71961102],0
a7,1,0.56352,0.333645,[255 104] ; [188  69],[258.17694805 100.82305195] ; [184.82305195  72.17694805],0
b1,1,0.723773,0.124906,[133 226] ; [ 92 166],[130.91572123 228.08427877] ; [ 94.08427877 163.91572123],0
p2,1,0.854292,0.033726,[312  45] ; [225  31],[312.73898858  44.26101142] ; [224.26101142  31.73898858],0
u3,1,0.912163,0.012168,[60 49] ; [33 26],[60.33928571 48.66071429] ; [32.66071429 26.33928571],0
s1,1,0.929683,0.007787,[  8 347] ; [  6 248],[  8.16091954 346.83908046] ; [  5.83908046 248.16091954],0
n3,1,0.947606,0.004318,[65 23] ; [33 12],[64.84210526 23.15789474] ; [33.15789474 11.84210526],0
