Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,79.393883,[263  54] ; [109 123],[214.79781421 102.20218579] ; [157.20218579  74.79781421],1
v4,1,0.360667,0.83557,[313   8] ; [225   9],[311.16756757   9.83243243] ; [226.83243243   7.16756757],0
a8,1,0.360967,0.834527,[ 46 240] ; [ 28 185],[ 42.41282565 243.58717435] ; [ 31.58717435 181.41282565],0
b1,1,0.375611,0.785017,[116 208] ; [ 76 160],[111.08571429 212.91428571] ; [ 80.91428571 155.08571429],0
r2,1,0.418576,0.65431,[308  12] ; [220  12],[306.08695652  13.91304348] ; [221.91304348  10.08695652],0
u4,1,0.429893,0.623112,[  7 316] ; [  3 233],[  5.77817531 317.22182469] ; [  4.22182469 231.77817531],0
a6,1,0.438104,0.601244,[247  76] ; [187  49],[250.77280859  72.22719141] ; [183.22719141  52.77280859],0
u1,1,0.45725,0.552617,[ 67 257] ; [ 55 181],[ 70.58571429 253.41428571] ; [ 51.41428571 184.58571429],0
a3,1,0.476216,0.507516,[234  88] ; [165  71],[230.24731183  91.75268817] ; [168.75268817  67.24731183],0
u2,1,0.479002,0.501135,[50 40] ; [41 26],[52.1656051 37.8343949] ; [38.8343949 28.1656051],0
r3,1,0.482685,0.49279,[311  10] ; [229   5],[312.32432432   8.67567568] ; [227.67567568   6.32432432],0
v2,1,0.507432,0.439359,[187 127] ; [127  97],[183.26394052 130.73605948] ; [130.73605948  93.26394052],0
a4,1,0.538337,0.378631,[138 185] ; [107 129],[141.56529517 181.43470483] ; [103.43470483 132.56529517],0
d2,1,0.559104,0.341258,[157 167] ; [108 127],[153.59570662 170.40429338] ; [111.40429338 123.59570662],0
n1,1,0.566384,0.328771,[18 30] ; [20 42],[16.58181818 31.41818182] ; [21.41818182 40.58181818],0
a2,1,0.570017,0.322654,[ 89 235] ; [ 70 166],[ 91.99285714 232.00714286] ; [ 67.00714286 168.99285714],0
u3,1,0.573037,0.317627,[54 34] ; [46 24],[55.69620253 32.30379747] ; [44.30379747 25.69620253],0
d3,1,0.636858,0.222875,[259  65] ; [184  51],[256.76565295  67.23434705] ; [186.23434705  48.76565295],0
s4,1,0.654449,0.200337,[ 48 268] ; [ 39 196],[ 49.89473684 266.10526316] ; [ 37.10526316 197.89473684],0
s1,1,0.701293,0.14713,[  8 313] ; [  7 224],[  8.72282609 312.27717391] ; [  6.27717391 224.72282609],0
b4,1,0.716377,0.131991,[190 134] ; [142  94],[192.08571429 131.91428571] ; [139.91428571  96.08571429],0
d5,1,0.752339,0.099576,[275  49] ; [198  38],[273.66428571  50.33571429] ; [199.33571429  36.66428571],0
n3,1,0.777967,0.079507,[37 12] ; [49 14],[37.625 11.375] ; [48.375 14.625],0
s2,1,0.940208,0.005626,[166 153] ; [122 111],[166.43478261 152.56521739] ; [121.56521739 111.43478261],0
b2,1,0.959715,0.002551,[ 69 126] ; [46 83],[ 69.21296296 125.78703704] ; [45.78703704 83.21296296],0
b3,1,0.959715,0.002551,[ 69 126] ; [46 83],[ 69.21296296 125.78703704] ; [45.78703704 83.21296296],0
s3,1,0.961205,0.002366,[181 137] ; [131 100],[180.72131148 137.27868852] ; [131.27868852  99.72131148],0
