Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-05,19.605145,[32 62] ; [53 25],[46.45348837 47.54651163] ; [38.54651163 39.45348837],1
n3,1,0.280759,1.163412,[18 10] ; [15  4],[19.65957447  8.34042553] ; [13.34042553  5.65957447],0
s3,1,0.34394,0.895692,[49 48] ; [45 33],[52.10285714 44.89714286] ; [41.89714286 36.10285714],0
s2,1,0.344934,0.892008,[42 56] ; [39 39],[45.10227273 52.89772727] ; [35.89772727 42.10227273],0
p8,1,0.351328,0.868655,[41 56] ; [38 39],[44.04022989 52.95977011] ; [34.95977011 42.04022989],0
u2,1,0.393268,0.728812,[24 21] ; [25 15],[25.94117647 19.05882353] ; [23.05882353 16.94117647],0
s1,1,0.410761,0.676598,[ 5 93] ; [ 2 74],[ 3.94252874 94.05747126] ; [ 3.05747126 72.94252874],0
a1,1,0.424317,0.638328,[ 3 95] ; [ 1 78],[ 2.21468927 95.78531073] ; [ 1.78531073 77.21468927],0
a3,1,0.479333,0.500379,[53 45] ; [38 40],[50.67045455 47.32954545] ; [40.32954545 37.67045455],0
a7,1,0.584134,0.299598,[72 25] ; [55 23],[70.39428571 26.60571429] ; [56.60571429 21.39428571],0
u3,1,0.59334,0.285159,[26 19] ; [26 15],[27.20930233 17.79069767] ; [24.79069767 16.20930233],0
n2,1,0.607391,0.263992,[19  8] ; [12  7],[18.19565217  8.80434783] ; [12.80434783  6.19565217],0
s4,1,0.648597,0.207674,[18 78] ; [17 62],[19.2 76.8] ; [15.8 63.2],0
n6,1,0.674376,0.176526,[74 24] ; [61 17],[75.17045455 22.82954545] ; [59.82954545 18.17045455],0
u4,1,0.877956,0.023581,[ 1 97] ; [ 1 78],[ 1.10734463 96.89265537] ; [ 0.89265537 78.10734463],0
d1,1,0.907474,0.013508,[48 50] ; [38 41],[47.61581921 50.38418079] ; [38.38418079 40.61581921],0
b5,1,0.913291,0.011857,[60 38] ; [49 30],[60.35028249 37.64971751] ; [48.64971751 30.35028249],0
u1,1,0.92318,0.009299,[ 4 94] ; [ 3 76],[ 3.87570621 94.12429379] ; [ 3.12429379 75.87570621],0
a8,1,0.93653,0.006341,[11 80] ; [ 9 63],[11.16564417 79.83435583] ; [ 8.83435583 63.16564417],0
r1,1,0.944678,0.004815,[69 29] ; [56 23],[69.20903955 28.79096045] ; [55.79096045 23.20903955],0
