Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.177662,[ 22 279] ; [25 50],[ 37.625 263.375] ; [ 9.375 65.625],1
p7,1,0.084856,2.969357,[222  77] ; [62 12],[227.65683646  71.34316354] ; [56.34316354 17.65683646],0
a3,1,0.098625,2.72764,[225  75] ; [63 12],[230.4  69.6] ; [57.6 17.4],0
b3,1,0.100534,2.697053,[ 76 121] ; [28 27],[ 81.3015873 115.6984127] ; [22.6984127 32.3015873],0
b2,1,0.100534,2.697053,[ 76 121] ; [28 27],[ 81.3015873 115.6984127] ; [22.6984127 32.3015873],0
a2,1,0.130341,2.288444,[ 91 211] ; [16 59],[ 85.71352785 216.28647215] ; [21.28647215 53.71352785],0
p2,1,0.146893,2.104224,[263  38] ; [70  5],[266.57712766  34.42287234] ; [66.42287234  8.57712766],0
p9,1,0.223921,1.479067,[266  35] ; [69  5],[268.89333333  32.10666667] ; [66.10666667  7.89333333],0
r2,1,0.231305,1.432818,[288  11] ; [68  5],[286.13978495  12.86021505] ; [69.86021505  3.13978495],0
s3,1,0.237834,1.39339,[174 125] ; [48 25],[178.43548387 120.56451613] ; [43.56451613 29.43548387],0
n1,1,0.253692,1.302857,[18 24] ; [9 6],[19.89473684 22.10526316] ; [7.10526316 7.89473684],0
v1,1,0.271737,1.207957,[178 118] ; [49 24],[182.09214092 113.90785908] ; [44.90785908 28.09214092],0
p11,1,0.416564,0.659988,[250  52] ; [65 10],[252.33421751  49.66578249] ; [62.66578249 12.33421751],0
s2,1,0.436258,0.606105,[161 138] ; [43 30],[163.96774194 135.03225806] ; [40.03225806 32.96774194],0
s4,1,0.474532,0.511402,[ 52 247] ; [10 62],[ 49.96765499 249.03234501] ; [12.03234501 59.96765499],0
a7,1,0.483349,0.491299,[217  84] ; [51 24],[214.54255319  86.45744681] ; [53.45744681 21.54255319],0
a6,1,0.488638,0.479523,[213  88] ; [50 25],[210.53989362  90.46010638] ; [52.46010638 22.53989362],0
v2,1,0.49994,0.455064,[187 109] ; [43 30],[184.49864499 111.50135501] ; [45.50135501 27.49864499],0
u3,1,0.510616,0.432804,[43 33] ; [8 4],[44.04545455 31.95454545] ; [6.95454545 5.04545455],0
a5,1,0.590459,0.289627,[242  60] ; [58 17],[240.31830239  61.68169761] ; [59.68169761 15.31830239],0
a4,1,0.624015,0.240265,[154 147] ; [36 39],[152.10106383 148.89893617] ; [37.89893617 37.10106383],0
b1,1,0.637075,0.222588,[138 164] ; [32 43],[136.18037135 165.81962865] ; [33.81962865 41.18037135],0
d2,1,0.657279,0.196845,[164 137] ; [43 32],[165.71010638 135.28989362] ; [41.28989362 33.71010638],0
r3,1,0.669347,0.182367,[288  13] ; [69  4],[287.31818182  13.68181818] ; [69.68181818  3.31818182],0
d5,1,0.671425,0.17994,[255  46] ; [65 10],[256.17021277  44.82978723] ; [63.82978723 11.17021277],0
b4,1,0.710164,0.138114,[170 132] ; [44 31],[171.4270557 130.5729443] ; [42.5729443 32.4270557],0
u2,1,0.712899,0.135398,[40 36] ; [7 5],[40.59090909 35.40909091] ; [6.40909091 5.59090909],0
p10,1,0.718432,0.13,[263  37] ; [66  8],[263.90374332  36.09625668] ; [65.09625668  8.90374332],0
d1,1,0.817665,0.053153,[193 109] ; [49 26],[193.85676393 108.14323607] ; [48.14323607 26.85676393],0
r4,1,0.832554,0.044701,[280  22] ; [69  6],[279.57029178  22.42970822] ; [69.42970822  5.57029178],0
d3,1,0.839965,0.040779,[209  93] ; [51 24],[208.27586207  93.72413793] ; [51.72413793 23.27586207],0
u1,1,0.927628,0.00825,[ 74 228] ; [18 57],[ 73.69761273 228.30238727] ; [18.30238727 56.69761273],0
r1,1,0.934674,0.006718,[251  50] ; [62 12],[251.23466667  49.76533333] ; [61.76533333 12.23466667],0
a8,1,0.947384,0.004355,[ 39 232] ; [10 58],[ 39.17109145 231.82890855] ; [ 9.82890855 58.17109145],0
d4,1,0.953227,0.00344,[252  49] ; [63 12],[252.16755319  48.83244681] ; [62.83244681 12.16755319],0
v4,1,0.957537,0.002835,[290  12] ; [70  3],[289.92  12.08] ; [70.08  2.92],0
n2,1,0.971321,0.001293,[31 11] ; [11  4],[30.94736842 11.05263158] ; [11.05263158  3.94736842],0
