Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6.7e-05,15.891117,[135 216] ; [33 15],[147.78947368 203.21052632] ; [20.21052632 27.78947368],1
p2,1,0.6779,0.1725,[256  93] ; [36 15],[254.77  94.23] ; [37.23 13.77],0
b5,1,0.69426,0.154512,[219 136] ; [30 21],[217.72167488 137.27832512] ; [31.27832512 19.72167488],0
r4,1,0.701619,0.146793,[277  78] ; [41 10],[278.05418719  76.94581281] ; [39.94581281 11.05418719],0
p9,1,0.713354,0.134949,[250  97] ; [38 13],[251.09547739  95.90452261] ; [36.90452261 14.09547739],0
r3,1,0.714132,0.134185,[310  42] ; [44  7],[309.20099256  42.79900744] ; [44.79900744  6.20099256],0
p4,1,0.748976,0.102394,[152 197] ; [21 30],[150.9425 198.0575] ; [22.0575 28.9425],0
u3,1,0.770407,0.085172,[68 77] ; [13 13],[68.68421053 76.31578947] ; [12.31578947 13.68421053],0
r1,1,0.796449,0.066536,[241 111] ; [34 17],[240.19851117 111.80148883] ; [34.80148883 16.19851117],0
r2,1,0.814426,0.055093,[311  38] ; [44  6],[310.51378446  38.48621554] ; [44.48621554  5.51378446],0
n1,1,0.831908,0.045052,[30 68] ; [ 5 10],[30.3539823 67.6460177] ; [ 4.6460177 10.3539823],0
d4,1,0.836926,0.042365,[266  88] ; [39 12],[266.59259259  87.40740741] ; [38.40740741 12.59259259],0
v2,1,0.8516,0.034998,[163 174] ; [23 26],[162.38860104 174.61139896] ; [23.61139896 25.38860104],0
a7,1,0.868022,0.027613,[243 110] ; [35 15],[243.50868486 109.49131514] ; [34.49131514 15.50868486],0
n2,1,0.875355,0.024605,[68 31] ; [10  5],[67.73684211 31.26315789] ; [10.26315789  4.73684211],0
n5,1,0.908275,0.013274,[230 121] ; [33 18],[229.63432836 121.36567164] ; [33.36567164 17.63432836],0
p12,1,0.910169,0.01273,[ 15 337] ; [ 2 49],[ 14.84863524 337.15136476] ; [ 2.15136476 48.84863524],0
a5,1,0.931797,0.007325,[218 137] ; [31 20],[217.72167488 137.27832512] ; [31.27832512 19.72167488],0
p3,1,0.96789,0.00162,[118 233] ; [17 34],[117.87313433 233.12686567] ; [17.12686567 33.87313433],0
