Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,48.029304,[210  50] ; [43 56],[183.23119777  76.76880223] ; [69.76880223 29.23119777],1
r1,1,0.129534,2.298075,[219  40] ; [77 22],[214.1452514  44.8547486] ; [81.8547486 17.1452514],0
s1,1,0.180019,1.797471,[  6 253] ; [ 5 94],[  7.95810056 251.04189944] ; [ 3.04189944 95.95810056],0
s7,1,0.19354,1.690461,[140 100] ; [64 33],[145.28189911  94.71810089] ; [58.71810089 38.28189911],0
d5,1,0.200251,1.640543,[227  34] ; [80 18],[223.19498607  37.80501393] ; [83.80501393 14.19498607],0
s4,1,0.216595,1.526788,[ 40 215] ; [21 78],[ 43.94067797 211.05932203] ; [17.05932203 81.94067797],0
p6,1,0.231894,1.429207,[132 127] ; [43 55],[126.96078431 132.03921569] ; [48.03921569 49.96078431],0
n4,1,0.234063,1.416,[238  23] ; [94  5],[240.7  20.3] ; [91.3  7.7],0
u4,1,0.26661,1.234106,[  7 253] ; [ 5 94],[  8.6908078 251.3091922] ; [ 3.3091922 95.6908078],0
r3,1,0.278161,1.176052,[249   9] ; [93  6],[247.15966387  10.84033613] ; [94.84033613  4.15966387],0
n3,1,0.286958,1.133841,[29  8] ; [11  6],[27.40740741  9.59259259] ; [12.59259259  4.40740741],0
u2,1,0.299087,1.07826,[35 25] ; [10 12],[32.92682927 27.07317073] ; [12.07317073  9.92682927],0
b2,1,0.326138,0.964173,[66 97] ; [35 39],[69.46413502 93.53586498] ; [31.53586498 42.46413502],0
b3,1,0.326138,0.964173,[66 97] ; [35 39],[69.46413502 93.53586498] ; [31.53586498 42.46413502],0
d4,1,0.335122,0.929005,[219  42] ; [78 20],[215.92479109  45.07520891] ; [81.07520891 16.92479109],0
p12,1,0.347248,0.883488,[ 34 227] ; [ 9 87],[ 31.43697479 229.56302521] ; [11.56302521 84.43697479],0
a4,1,0.390198,0.738324,[134 126] ; [46 53],[130.36211699 129.63788301] ; [49.63788301 49.36211699],0
p11,1,0.391003,0.735821,[220  41] ; [87 12],[222.575  38.425] ; [84.425 14.575],0
s6,1,0.470846,0.519991,[182  71] ; [72 23],[184.66091954  68.33908046] ; [69.33908046 25.66091954],0
p5,1,0.522849,0.408271,[ 52 206] ; [23 76],[ 54.20168067 203.79831933] ; [20.79831933 78.20168067],0
p7,1,0.533901,0.386961,[201  58] ; [73 25],[198.78431373  60.21568627] ; [75.21568627 22.78431373],0
s3,1,0.592877,0.285873,[153 104] ; [62 37],[155.21067416 101.78932584] ; [59.78932584 39.21067416],0
a8,1,0.620245,0.245524,[ 36 191] ; [13 82],[ 34.54347826 192.45652174] ; [14.45652174 80.54347826],0
p8,1,0.620944,0.244544,[178  81] ; [64 33],[176.06179775  82.93820225] ; [65.93820225 31.06179775],0
p2,1,0.64523,0.211967,[231  30] ; [85 13],[229.73816156  31.26183844] ; [86.26183844 11.73816156],0
p1,1,0.714894,0.133437,[ 33 228] ; [11 87],[ 31.98885794 229.01114206] ; [12.01114206 85.98885794],0
v3,1,0.724815,0.123926,[122 130] ; [49 48],[123.47277937 128.52722063] ; [47.52722063 49.47277937],0
a5,1,0.794624,0.067762,[205  56] ; [79 20],[205.9  55.1] ; [78.1 20.9],0
n6,1,0.802927,0.062281,[246  14] ; [93  6],[245.51532033  14.48467967] ; [93.48467967  5.51532033],0
d2,1,0.904507,0.014393,[143 118] ; [53 45],[142.49582173 118.50417827] ; [53.50417827 44.49582173],0
s2,1,0.905891,0.013977,[144 112] ; [55 44],[143.50422535 112.49577465] ; [55.49577465 43.50422535],0
a3,1,0.910185,0.012725,[200  59] ; [77 22],[200.39944134  58.60055866] ; [76.60055866 22.39944134],0
n1,1,0.913525,0.011793,[18 19] ; [8 9],[17.81481481 19.18518519] ; [8.18518519 8.81481481],0
p9,1,0.92764,0.008247,[238  22] ; [90  8],[238.2122905  21.7877095] ; [89.7877095  8.2122905],0
p10,1,0.945693,0.00464,[235  26] ; [88 10],[234.82729805  26.17270195] ; [88.17270195  9.82729805],0
a1,1,0.980343,0.000607,[ 16 245] ; [ 6 93],[ 15.95 245.05] ; [ 6.05 92.95],0
