Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.749474,[42  8] ; [14 24],[31.81818182 18.18181818] ; [24.18181818 13.81818182],1
b4,1,0.679354,0.170854,[32 20] ; [25 13],[32.93333333 19.06666667] ; [24.06666667 13.93333333],0
s4,1,0.702631,0.145749,[ 8 44] ; [ 7 31],[ 8.66666667 43.33333333] ; [ 6.33333333 31.66666667],0
n1,1,0.737316,0.1125,[3 5] ; [3 7],[2.66666667 5.33333333] ; [3.33333333 6.66666667],0
v2,1,0.749335,0.10209,[26 25] ; [18 15],[26.71428571 24.28571429] ; [17.28571429 15.71428571],0
n6,1,0.775499,0.081333,[41 11] ; [29  9],[40.44444444 11.55555556] ; [29.55555556  8.44444444],0
s6,1,0.805549,0.060601,[35 16] ; [27 11],[35.52808989 15.47191011] ; [26.47191011 11.52808989],0
s2,1,0.917719,0.010673,[24 27] ; [17 20],[23.76136364 27.23863636] ; [17.23863636 19.76136364],0
a2,1,0.922781,0.009396,[10 42] ; [ 7 31],[ 9.82222222 42.17777778] ; [ 7.17777778 30.82222222],0
a8,1,0.958595,0.002695,[ 7 42] ; [ 5 31],[ 6.91764706 42.08235294] ; [ 5.08235294 30.91764706],0
r2,1,0.992863,8e-05,[47  4] ; [35  3],[46.98876404  4.01123596] ; [35.01123596  2.98876404],0
