Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,49.64905,[112  67] ; [22 88],[82.99653979 96.00346021] ; [51.00346021 58.99653979],1
a6,1,0.384868,0.755093,[128  54] ; [72 38],[124.65753425  57.34246575] ; [75.34246575 34.65753425],0
b1,1,0.394641,0.724594,[ 69 114] ; [47 63],[ 72.45051195 110.54948805] ; [43.54948805 66.45051195],0
v4,1,0.412944,0.670308,[177   5] ; [105   5],[175.76712329   6.23287671] ; [106.23287671   3.76712329],0
p2,1,0.463355,0.537778,[167  16] ; [103   7],[168.63481229  14.36518771] ; [101.36518771   8.63481229],0
a4,1,0.489035,0.478649,[87 95] ; [48 62],[84.14383562 97.85616438] ; [50.85616438 59.14383562],0
r2,1,0.502946,0.448715,[174   7] ; [102   6],[172.85813149   8.14186851] ; [103.14186851   4.85813149],0
u3,1,0.512566,0.428825,[21 16] ; [25 14],[22.39473684 14.60526316] ; [23.60526316 15.39473684],0
r3,1,0.576381,0.312122,[176   6] ; [104   5],[175.12027491   6.87972509] ; [104.87972509   4.12027491],0
n6,1,0.585741,0.297045,[164  18] ; [96 13],[162.61168385  19.38831615] ; [97.38831615 11.61168385],0
p6,1,0.63021,0.231776,[101  77] ; [65 44],[102.95470383  75.04529617] ; [63.04529617 45.95470383],0
n1,1,0.653738,0.20122,[ 9 11] ; [ 8 13],[ 8.29268293 11.70731707] ; [ 8.70731707 12.29268293],0
b5,1,0.661965,0.191146,[95 88] ; [60 50],[96.80887372 86.19112628] ; [58.19112628 51.80887372],0
s3,1,0.767351,0.087522,[107  75] ; [66 43],[108.19931271  73.80068729] ; [64.80068729 44.19931271],0
p1,1,0.847067,0.037196,[ 25 157] ; [16 94],[ 25.55479452 156.44520548] ; [15.44520548 94.55479452],0
s2,1,0.886116,0.020512,[97 84] ; [58 52],[96.40893471 84.59106529] ; [58.59106529 51.40893471],0
p4,1,0.89143,0.018631,[157  26] ; [95 15],[157.39249147  25.60750853] ; [94.60750853 15.39249147],0
p7,1,0.898473,0.016279,[161  21] ; [95 13],[160.66206897  21.33793103] ; [95.33793103 12.66206897],0
a1,1,0.948006,0.004253,[ 12 171] ; [  7 103],[ 11.8668942 171.1331058] ; [  7.1331058 102.8668942],0
p5,1,0.948916,0.004105,[ 41 142] ; [25 85],[ 41.221843 141.778157] ; [24.778157 85.221843],0
d3,1,0.953921,0.003339,[132  51] ; [79 31],[131.78498294  51.21501706] ; [79.21501706 30.78498294],0
s7,1,0.994866,4.1e-05,[100  73] ; [59 43],[100.02545455  72.97454545] ; [58.97454545 43.02545455],0
s1,1,0.997984,6e-06,[  5 178] ; [  3 107],[  4.99658703 178.00341297] ; [  3.00341297 106.99658703],0
