Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000311,13.000073,[40  6] ; [96 69],[29.6492891 16.3507109] ; [106.3507109  58.6492891],1
v2,1,0.504566,0.445319,[20 24] ; [65 98],[18.06763285 25.93236715] ; [66.93236715 96.06763285],0
v3,1,0.542933,0.37013,[10 34] ; [ 45 120],[11.57894737 32.42105263] ; [ 43.42105263 121.57894737],0
b4,1,0.61636,0.251017,[30 16] ; [104  66],[28.53703704 17.46296296] ; [105.46296296  64.53703704],0
p12,1,0.618507,0.247972,[ 2 43] ; [  5 164],[ 1.47196262 43.52803738] ; [  5.52803738 163.47196262],0
p5,1,0.619203,0.246989,[ 3 43] ; [  8 162],[ 2.34259259 43.65740741] ; [  8.65740741 161.34259259],0
s7,1,0.64582,0.211211,[10 35] ; [ 31 131],[ 8.91304348 36.08695652] ; [ 32.08695652 129.91304348],0
a7,1,0.661037,0.192267,[31 15] ; [108  61],[29.73953488 16.26046512] ; [109.26046512  59.73953488],0
r2,1,0.68185,0.168051,[40  6] ; [142  26],[39.12149533  6.87850467] ; [142.87850467  25.12149533],0
d3,1,0.707773,0.140511,[29 17] ; [102  68],[27.89814815 18.10185185] ; [103.10185185  66.89814815],0
a5,1,0.76186,0.091832,[29 17] ; [103  67],[28.11111111 17.88888889] ; [103.88888889  66.11111111],0
u3,1,0.773036,0.083178,[11 13] ; [25 34],[10.40963855 13.59036145] ; [25.59036145 33.40963855],0
s3,1,0.791081,0.070176,[ 8 37] ; [ 33 136],[ 8.62149533 36.37850467] ; [ 32.37850467 136.62149533],0
a8,1,0.813804,0.055471,[ 4 37] ; [ 14 149],[ 3.61764706 37.38235294] ; [ 14.38235294 148.61764706],0
d4,1,0.824837,0.048986,[33 13] ; [124  45],[33.59069767 12.40930233] ; [123.40930233  45.59069767],0
n2,1,0.833183,0.044361,[7 4] ; [41 27],[6.6835443 4.3164557] ; [41.3164557 26.6835443],0
u1,1,0.86266,0.029925,[ 5 41] ; [ 17 153],[ 4.68518519 41.31481481] ; [ 17.31481481 152.68518519],0
b5,1,0.891085,0.01875,[26 20] ; [98 72],[26.40740741 19.59259259] ; [97.59259259 72.40740741],0
a6,1,0.913271,0.011862,[31 15] ; [116  54],[31.30555556 14.69444444] ; [115.69444444  54.30555556],0
s6,1,0.932812,0.007108,[16 30] ; [ 58 112],[15.75925926 30.24074074] ; [ 58.24074074 111.75925926],0
