Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.150843,[124  34] ; [26 40],[105.80357143  52.19642857] ; [44.19642857 21.80357143],1
s5,1,0.456585,0.554252,[ 49 105] ; [23 39],[ 51.33333333 102.66666667] ; [20.66666667 41.33333333],0
b2,1,0.479865,0.499171,[32 58] ; [12 29],[30.22900763 59.77099237] ; [13.77099237 27.22900763],0
b3,1,0.479865,0.499171,[32 58] ; [12 29],[30.22900763 59.77099237] ; [13.77099237 27.22900763],0
b4,1,0.551328,0.354943,[93 65] ; [36 30],[90.99107143 67.00892857] ; [38.00892857 27.99107143],0
p7,1,0.56988,0.322883,[110  46] ; [44 22],[108.21621622  47.78378378] ; [45.78378378 20.21621622],0
a4,1,0.589076,0.291789,[68 90] ; [31 35],[69.83035714 88.16964286] ; [29.16964286 36.83035714],0
d5,1,0.67845,0.171876,[126  32] ; [51 15],[124.84821429  33.15178571] ; [52.15178571 13.84821429],0
s3,1,0.684293,0.165333,[94 63] ; [37 28],[92.64414414 64.35585586] ; [38.35585586 26.64414414],0
n2,1,0.757723,0.095155,[25 12] ; [14  8],[24.45762712 12.54237288] ; [14.54237288  7.45762712],0
p3,1,0.766598,0.088106,[99 58] ; [43 23],[99.97309417 57.02690583] ; [42.02690583 23.97309417],0
n5,1,0.790653,0.07047,[109  48] ; [47 19],[109.82959641  47.17040359] ; [46.17040359 19.82959641],0
n4,1,0.837579,0.042021,[117  41] ; [48 18],[116.38392857  41.61607143] ; [48.61607143 17.38392857],0
s6,1,0.839882,0.040822,[110  46] ; [46 18],[110.61818182  45.38181818] ; [45.38181818 18.61818182],0
p8,1,0.861829,0.030292,[90 67] ; [37 29],[89.41255605 67.58744395] ; [37.58744395 28.41255605],0
u2,1,0.894177,0.017695,[28 18] ; [15  9],[28.25714286 17.74285714] ; [14.74285714  9.25714286],0
s1,1,0.915313,0.011308,[  9 149] ; [ 4 62],[  9.16964286 148.83035714] ; [ 3.83035714 62.16964286],0
a8,1,0.923002,0.009342,[ 15 128] ; [ 7 57],[ 15.19806763 127.80193237] ; [ 6.80193237 57.19806763],0
d2,1,0.958228,0.002743,[76 82] ; [32 34],[76.17857143 81.82142857] ; [31.82142857 34.17857143],0
p6,1,0.995741,2.8e-05,[68 90] ; [28 37],[68.01793722 89.98206278] ; [27.98206278 37.01793722],0
