Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.325495,[14 53] ; [44 29],[27.75714286 39.24285714] ; [30.24285714 42.75714286],1
p7,1,0.702346,0.146043,[25 40] ; [30 42],[26.09489051 38.90510949] ; [28.90510949 43.09489051],0
v1,1,0.739201,0.11083,[24 43] ; [27 43],[24.94160584 42.05839416] ; [26.05839416 43.94160584],0
p3,1,0.760651,0.092797,[18 50] ; [21 52],[18.80851064 49.19148936] ; [20.19148936 52.80851064],0
r4,1,0.811612,0.056809,[46 22] ; [48 25],[45.33333333 22.66666667] ; [48.66666667 24.33333333],0
d3,1,0.813422,0.055703,[41 27] ; [42 30],[40.31428571 27.68571429] ; [42.68571429 29.31428571],0
u1,1,0.814436,0.055088,[ 4 64] ; [ 5 68],[ 4.34042553 63.65957447] ; [ 4.65957447 68.34042553],0
d5,1,0.818898,0.052424,[46 22] ; [50 22],[46.62857143 21.37142857] ; [49.37142857 22.62857143],0
a7,1,0.823221,0.04991,[45 23] ; [47 26],[44.36879433 23.63120567] ; [47.63120567 25.36879433],0
b5,1,0.834317,0.043751,[37 31] ; [41 32],[37.61702128 30.38297872] ; [40.38297872 32.61702128],0
s5,1,0.838281,0.041654,[10 55] ; [12 60],[10.4379562 54.5620438] ; [11.5620438 60.4379562],0
r1,1,0.877168,0.023889,[46 21] ; [51 22],[46.42142857 20.57857143] ; [50.57857143 22.42142857],0
s4,1,0.888745,0.01957,[ 7 61] ; [ 7 66],[ 6.75177305 61.24822695] ; [ 7.24822695 65.75177305],0
u2,1,0.917289,0.010785,[19 11] ; [13  8],[18.82352941 11.17647059] ; [13.17647059  7.82352941],0
p1,1,0.925268,0.008798,[ 5 63] ; [ 5 67],[ 4.85714286 63.14285714] ; [ 5.14285714 66.85714286],0
s6,1,0.947534,0.00433,[29 38] ; [32 41],[29.19285714 37.80714286] ; [31.80714286 41.19285714],0
