Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.0,26.482806,[72  4] ; [26 20],[61.04918033 14.95081967] ; [36.95081967  9.04918033],1
a7,1,0.499983,0.454973,[54 22] ; [30 16],[52.32786885 23.67213115] ; [31.67213115 14.32786885],0
b5,1,0.512011,0.429955,[41 35] ; [22 24],[39.24590164 36.75409836] ; [23.75409836 22.24590164],0
s5,1,0.528491,0.397293,[19 57] ; [ 9 36],[17.58677686 58.41322314] ; [10.41322314 34.58677686],0
n3,1,0.563341,0.333952,[12  9] ; [10  5],[12.83333333  8.16666667] ; [9.16666667 5.83333333],0
a3,1,0.569519,0.323488,[57 18] ; [37  9],[58.26446281 16.73553719] ; [35.73553719 10.26446281],0
p1,1,0.59979,0.275313,[ 7 69] ; [ 3 43],[ 6.2295082 69.7704918] ; [ 3.7704918 42.2295082],0
r3,1,0.664669,0.187902,[71  5] ; [42  4],[70.39344262  5.60655738] ; [42.60655738  3.39344262],0
a2,1,0.681754,0.168158,[19 57] ; [10 36],[18.06557377 57.93442623] ; [10.93442623 35.06557377],0
b1,1,0.689256,0.159892,[27 49] ; [18 28],[28.03278689 47.96721311] ; [16.96721311 29.03278689],0
s1,1,0.717538,0.130864,[ 1 75] ; [ 1 45],[ 1.24590164 74.75409836] ; [ 0.75409836 45.24590164],0
a5,1,0.765177,0.089215,[58 18] ; [34 12],[57.31147541 18.68852459] ; [34.68852459 11.31147541],0
p12,1,0.829172,0.046554,[ 6 70] ; [ 3 41],[ 5.7 70.3] ; [ 3.3 40.7],0
p11,1,0.843623,0.038912,[60 16] ; [37  9],[60.42622951 15.57377049] ; [36.57377049  9.42622951],0
u3,1,0.856395,0.032749,[12  7] ; [6 3],[12.21428571  6.78571429] ; [5.78571429 3.21428571],0
s4,1,0.870249,0.026681,[ 9 67] ; [ 5 41],[ 8.72131148 67.27868852] ; [ 5.27868852 40.72131148],0
s6,1,0.894434,0.017608,[47 29] ; [29 17],[47.3442623 28.6557377] ; [28.6557377 17.3442623],0
n6,1,0.932694,0.007133,[64 12] ; [39  7],[64.16393443 11.83606557] ; [38.83606557  7.16393443],0
d1,1,0.960873,0.002407,[40 36] ; [24 22],[39.86885246 36.13114754] ; [24.13114754 21.86885246],0
r2,1,0.964844,0.001943,[68  7] ; [40  4],[68.06722689  6.93277311] ; [39.93277311  4.06722689],0
b2,1,0.969371,0.001474,[26 34] ; [14 18],[26.08695652 33.91304348] ; [13.91304348 18.08695652],0
b3,1,0.969371,0.001474,[26 34] ; [14 18],[26.08695652 33.91304348] ; [13.91304348 18.08695652],0
a6,1,0.984054,0.000399,[53 23] ; [32 14],[52.95081967 23.04918033] ; [32.04918033 13.95081967],0
