Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,97.788752,[155  14] ; [50 81],[115.48333333  53.51666667] ; [89.51666667 41.48333333],1
p4,1,0.03578,4.407547,[105  65] ; [64 65],[96.08695652 73.91304348] ; [72.91304348 56.08695652],0
r3,1,0.052445,3.761511,[160   9] ; [116  15],[155.48  13.52] ; [120.52  10.48],0
s2,1,0.0676,3.340352,[89 79] ; [55 75],[81.18120805 86.81879195] ; [62.81879195 67.18120805],0
s1,1,0.076494,3.137863,[  8 160] ; [ 13 116],[ 11.87878788 156.12121212] ; [  9.12121212 119.87878788],0
s7,1,0.086575,2.936931,[83 79] ; [50 72],[75.86619718 86.13380282] ; [57.13380282 64.86619718],0
u2,1,0.087464,2.920443,[27 13] ; [28 28],[22.91666667 17.08333333] ; [32.08333333 23.91666667],0
b2,1,0.09323,2.817692,[44 66] ; [21 54],[38.64864865 71.35135135] ; [26.35135135 48.64864865],0
b3,1,0.09323,2.817692,[44 66] ; [21 54],[38.64864865 71.35135135] ; [26.35135135 48.64864865],0
p2,1,0.120849,2.406288,[140  29] ; [99 32],[134.63666667  34.36333333] ; [104.36333333  26.63666667],0
s3,1,0.126511,2.334807,[104  65] ; [68 61],[97.54362416 71.45637584] ; [74.45637584 54.54362416],0
s5,1,0.148559,2.086986,[ 62 105] ; [36 88],[ 56.24054983 110.75945017] ; [41.75945017 82.24054983],0
b1,1,0.165753,1.920944,[72 98] ; [66 65],[77.94019934 92.05980066] ; [60.05980066 70.94019934],0
a8,1,0.191595,1.70531,[ 16 139] ; [ 19 103],[ 19.58483755 135.41516245] ; [ 15.41516245 106.58483755],0
p7,1,0.203531,1.616856,[103  63] ; [70 58],[97.68027211 68.31972789] ; [75.31972789 52.68027211],0
n2,1,0.221417,1.495166,[30 19] ; [28 10],[32.66666667 16.33333333] ; [25.33333333 12.66666667],0
s6,1,0.261678,1.259857,[117  49] ; [81 45],[112.56164384  53.43835616] ; [85.43835616 40.56164384],0
p11,1,0.270984,1.211757,[129  41] ; [92 39],[124.81727575  45.18272425] ; [96.18272425 34.81727575],0
p12,1,0.310488,1.0286,[ 11 158] ; [  5 125],[  9.04347826 159.95652174] ; [  6.95652174 123.04347826],0
p5,1,0.41049,0.677381,[ 22 146] ; [ 13 117],[ 19.73154362 148.26845638] ; [ 15.26845638 114.73154362],0
v3,1,0.489514,0.477594,[ 35 130] ; [ 23 105],[ 32.66211604 132.33788396] ; [ 25.33788396 102.66211604],0
n1,1,0.556132,0.346445,[19 29] ; [17 20],[20.32941176 27.67058824] ; [15.67058824 21.32941176],0
a1,1,0.625664,0.237986,[  7 163] ; [  4 127],[  6.21262458 163.78737542] ; [  4.78737542 126.21262458],0
b4,1,0.738582,0.111377,[98 72] ; [73 58],[96.57807309 73.42192691] ; [74.42192691 56.57807309],0
n3,1,0.844697,0.038373,[31 16] ; [23 13],[30.57831325 16.42168675] ; [23.42168675 12.57831325],0
s4,1,0.850716,0.035421,[ 32 134] ; [ 26 103],[ 32.63728814 133.36271186] ; [ 25.36271186 103.63728814],0
v1,1,0.863679,0.029479,[69 98] ; [55 75],[69.72390572 97.27609428] ; [54.27609428 75.72390572],0
p1,1,0.886237,0.020468,[ 15 155] ; [ 12 117],[ 15.35117057 154.64882943] ; [ 11.64882943 117.35117057],0
b5,1,0.899959,0.015804,[100  70] ; [78 53],[100.53156146  69.46843854] ; [77.46843854 53.53156146],0
u3,1,0.970569,0.001361,[27 13] ; [38 18],[27.08333333 12.91666667] ; [37.91666667 18.08333333],0
