Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,30.791361,[ 15 355] ; [10 27],[ 22.72727273 347.27272727] ; [ 2.27272727 34.72727273],1
b4,1,0.345029,0.891657,[226 147] ; [26 12],[228.70072993 144.29927007] ; [23.29927007 14.70072993],0
d3,1,0.399304,0.71042,[251 122] ; [23 15],[248.66666667 124.33333333] ; [25.33333333 12.66666667],0
n1,1,0.408331,0.683656,[28 57] ; [1 5],[27.08791209 57.91208791] ; [1.91208791 4.08791209],0
a2,1,0.411762,0.673707,[ 68 305] ; [ 9 29],[ 69.88077859 303.11922141] ; [ 7.11922141 30.88077859],0
v1,1,0.435861,0.607155,[173 192] ; [19 16],[175.2 189.8] ; [16.8 18.2],0
n2,1,0.498006,0.459184,[66 18] ; [4 2],[65.33333333 18.66666667] ; [4.66666667 1.33333333],0
v4,1,0.549258,0.358649,[349  21] ; [34  3],[348.18181818  21.81818182] ; [34.81818182  2.18181818],0
a7,1,0.5606,0.338666,[271 101] ; [26 12],[269.47317073 102.52682927] ; [27.52682927 10.47317073],0
d4,1,0.726298,0.122538,[293  79] ; [29  9],[292.15609756  79.84390244] ; [29.84390244  8.15609756],0
p2,1,0.733634,0.115801,[313  58] ; [32  5],[313.71323529  57.28676471] ; [31.28676471  5.71323529],0
v2,1,0.838717,0.041426,[192 165] ; [20 16],[192.58015267 164.41984733] ; [19.41984733 16.58015267],0
a4,1,0.881826,0.022098,[152 220] ; [16 22],[152.42926829 219.57073171] ; [15.57073171 22.42926829],0
s2,1,0.96463,0.001966,[121 248] ; [12 25],[120.87931034 248.12068966] ; [12.12068966 24.87931034],0
d5,1,0.98988,0.000161,[285  88] ; [29  9],[284.96836983  88.03163017] ; [29.03163017  8.96836983],0
