Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000827,11.180723,[ 3 36] ; [10 13],[ 8.17741935 30.82258065] ; [ 4.82258065 18.17741935],1
p11,1,0.331269,0.943932,[26 13] ; [18  5],[27.67741935 11.32258065] ; [16.32258065  6.67741935],0
a6,1,0.354998,0.85551,[25 14] ; [12 11],[23.27419355 15.72580645] ; [13.72580645  9.27419355],0
b5,1,0.404323,0.695431,[23 16] ; [16  7],[24.53225806 14.46774194] ; [14.46774194  8.53225806],0
p9,1,0.430379,0.621802,[30  8] ; [20  3],[31.14754098  6.85245902] ; [18.85245902  4.14754098],0
b1,1,0.463686,0.536981,[20 19] ; [14  9],[21.38709677 17.61290323] ; [12.61290323 10.38709677],0
p1,1,0.491171,0.473961,[ 3 36] ; [ 3 20],[ 3.77419355 35.22580645] ; [ 2.22580645 20.77419355],0
u3,1,0.509893,0.434286,[8 2] ; [6 3],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
d5,1,0.526934,0.4003,[33  6] ; [18  5],[32.08064516  6.91935484] ; [18.91935484  4.08064516],0
s5,1,0.55603,0.346625,[14 21] ; [11 12],[15.0862069 19.9137931] ; [ 9.9137931 13.0862069],0
r4,1,0.580716,0.305078,[37  2] ; [21  2],[36.48387097  2.51612903] ; [21.51612903  1.48387097],0
v4,1,0.580716,0.305078,[37  2] ; [21  2],[36.48387097  2.51612903] ; [21.51612903  1.48387097],0
s6,1,0.582442,0.302304,[31  7] ; [20  3],[31.7704918  6.2295082] ; [19.2295082  3.7704918],0
p12,1,0.596153,0.280838,[ 5 33] ; [ 2 21],[ 4.36065574 33.63934426] ; [ 2.63934426 20.36065574],0
a1,1,0.604585,0.268135,[ 3 36] ; [ 1 22],[ 2.51612903 36.48387097] ; [ 1.48387097 21.51612903],0
s7,1,0.605405,0.266921,[27  9] ; [17  4],[27.78947368  8.21052632] ; [16.21052632  4.78947368],0
a7,1,0.746096,0.104841,[22 17] ; [12 11],[21.38709677 17.61290323] ; [12.61290323 10.38709677],0
n3,1,0.750042,0.101496,[10  3] ; [5 1],[10.26315789  2.73684211] ; [4.73684211 1.26315789],0
n4,1,0.789205,0.071472,[30  9] ; [17  6],[29.56451613  9.43548387] ; [17.43548387  5.56451613],0
n6,1,0.800431,0.063903,[33  6] ; [20  3],[33.33870968  5.66129032] ; [19.66129032  3.33870968],0
d3,1,0.850051,0.035741,[23 16] ; [13 10],[22.64516129 16.35483871] ; [13.35483871  9.64516129],0
r2,1,0.889981,0.019135,[37  2] ; [22  1],[37.11290323  1.88709677] ; [21.88709677  1.11290323],0
b4,1,0.958342,0.002728,[24 15] ; [14  9],[23.90322581 15.09677419] ; [14.09677419  8.90322581],0
p3,1,0.958342,0.002728,[15 24] ; [ 9 14],[15.09677419 23.90322581] ; [ 8.90322581 14.09677419],0
