Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.178799,[67 12] ; [ 2 23],[52.41346154 26.58653846] ; [16.58653846  8.41346154],1
p7,1,0.095982,2.771065,[43 35] ; [ 9 16],[39.37864078 38.62135922] ; [12.62135922 12.37864078],0
d3,1,0.120605,2.409446,[29 50] ; [ 5 20],[25.82692308 53.17307692] ; [ 8.17307692 16.82692308],0
b3,1,0.131695,2.272406,[11 33] ; [ 8 10],[13.48387097 30.51612903] ; [ 5.51612903 12.48387097],0
b2,1,0.131695,2.272406,[11 33] ; [ 8 10],[13.48387097 30.51612903] ; [ 5.51612903 12.48387097],0
s8,1,0.15167,2.055374,[16 62] ; [ 2 23],[13.63106796 64.36893204] ; [ 4.36893204 20.63106796],0
v3,1,0.158406,1.989378,[27 50] ; [ 5 20],[24.15686275 52.84313725] ; [ 7.84313725 17.15686275],0
n6,1,0.174444,1.844332,[50 29] ; [12 13],[47.09615385 31.90384615] ; [14.90384615 10.09615385],0
p6,1,0.18671,1.743386,[20 59] ; [ 3 21],[17.6407767 61.3592233] ; [ 5.3592233 18.6407767],0
s2,1,0.205937,1.599761,[26 52] ; [ 5 20],[23.47572816 54.52427184] ; [ 7.52427184 17.47572816],0
a2,1,0.215287,1.535514,[ 2 77] ; [ 2 23],[ 3.03846154 75.96153846] ; [ 0.96153846 24.03846154],0
s4,1,0.235064,1.409952,[11 68] ; [ 6 19],[12.91346154 66.08653846] ; [ 4.08653846 20.91346154],0
b5,1,0.257183,1.283858,[45 34] ; [11 14],[42.53846154 36.46153846] ; [13.46153846 11.53846154],0
a8,1,0.260824,1.264379,[ 9 65] ; [ 1 23],[ 7.55102041 66.44897959] ; [ 2.44897959 21.55102041],0
p8,1,0.269445,1.219569,[22 57] ; [ 4 20],[19.94174757 59.05825243] ; [ 6.05825243 17.94174757],0
a3,1,0.337759,0.91892,[34 45] ; [13 11],[36.04854369 42.95145631] ; [10.95145631 13.04854369],0
p12,1,0.391422,0.734519,[ 1 77] ; [ 1 24],[ 1.51456311 76.48543689] ; [ 0.48543689 24.51456311],0
a6,1,0.491187,0.473924,[41 38] ; [11 14],[39.5 39.5] ; [12.5 12.5],0
p10,1,0.513751,0.426419,[17 60] ; [ 4 21],[15.85294118 61.14705882] ; [ 5.14705882 19.85294118],0
s7,1,0.545274,0.365852,[20 54] ; [ 5 19],[18.87755102 55.12244898] ; [ 6.12244898 17.87755102],0
s5,1,0.559681,0.340257,[13 64] ; [ 3 22],[12.07843137 64.92156863] ; [ 3.92156863 21.07843137],0
n4,1,0.680051,0.170068,[51 28] ; [15 10],[50.13461538 28.86538462] ; [15.86538462  9.13461538],0
n1,1,0.728532,0.120464,[ 9 13] ; [7 8],[ 9.51351351 12.48648649] ; [6.48648649 8.51351351],0
b1,1,0.746206,0.104746,[44 35] ; [13 12],[43.29807692 35.70192308] ; [13.70192308 11.29807692],0
p1,1,0.78344,0.075536,[ 5 73] ; [ 2 23],[ 5.30097087 72.69902913] ; [ 1.69902913 23.30097087],0
a5,1,0.788724,0.071807,[34 45] ; [10 15],[33.42307692 45.57692308] ; [10.57692308 14.42307692],0
s1,1,0.805965,0.060336,[ 8 70] ; [ 3 22],[ 8.33009709 69.66990291] ; [ 2.66990291 22.33009709],0
u2,1,0.81501,0.054741,[20 24] ; [5 7],[19.64285714 24.35714286] ; [5.35714286 6.64285714],0
b4,1,0.844211,0.038616,[46 33] ; [14 11],[45.57692308 33.42307692] ; [14.42307692 10.57692308],0
