Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,45.203165,[278  65] ; [27 38],[256.40931373  86.59068627] ; [48.59068627 16.40931373],1
p10,1,0.538156,0.378967,[295  48] ; [54 11],[293.3995098  49.6004902] ; [55.6004902  9.3995098],0
d4,1,0.575588,0.313421,[295  49] ; [54 11],[293.53545232  50.46454768] ; [55.46454768  9.53545232],0
p4,1,0.580259,0.305815,[235 110] ; [42 23],[233.08536585 111.91463415] ; [43.91463415 21.08536585],0
p6,1,0.589745,0.290743,[158 183] ; [32 32],[159.97530864 181.02469136] ; [30.02469136 33.97530864],0
a7,1,0.596736,0.279946,[245 102] ; [48 17],[246.77427184 100.22572816] ; [46.22572816 18.77427184],0
n4,1,0.614295,0.253968,[290  55] ; [53 12],[288.62195122  56.37804878] ; [54.37804878 10.62195122],0
v2,1,0.645714,0.211347,[203 134] ; [36 27],[201.3575 135.6425] ; [37.6425 25.3575],0
p3,1,0.717105,0.131283,[197 149] ; [38 26],[198.31707317 147.68292683] ; [36.68292683 27.31707317],0
n3,1,0.726362,0.122478,[52 26] ; [10  4],[52.56521739 25.43478261] ; [9.43478261 4.56521739],0
v3,1,0.754846,0.097504,[156 180] ; [27 34],[154.88161209 181.11838791] ; [28.11838791 32.88161209],0
a4,1,0.765186,0.089208,[172 174] ; [31 34],[170.89537713 175.10462287] ; [32.10462287 32.89537713],0
a3,1,0.77503,0.081682,[281  65] ; [51 13],[280.17560976  65.82439024] ; [51.82439024 12.17560976],0
p8,1,0.837054,0.042297,[193 147] ; [36 29],[192.24691358 147.75308642] ; [36.75308642 28.24691358],0
a6,1,0.839207,0.041172,[232 112] ; [43 22],[231.29584352 112.70415648] ; [43.70415648 21.29584352],0
p11,1,0.843833,0.038806,[276  71] ; [51 14],[275.41019417  71.58980583] ; [51.58980583 13.41019417],0
p2,1,0.898485,0.016276,[296  50] ; [56  9],[296.33090024  49.66909976] ; [55.66909976  9.33090024],0
p7,1,0.967743,0.001635,[234 100] ; [45 19],[234.13567839  99.86432161] ; [44.86432161 19.13567839],0
