Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.000156,14.295903,[39 13] ; [12 23],[30.48275862 21.51724138] ; [20.51724138 14.48275862],1
p3,1,0.205033,1.606154,[24 28] ; [21 14],[26.89655172 25.10344828] ; [18.10344828 16.89655172],0
b4,1,0.272417,1.204534,[30 22] ; [16 19],[27.49425287 24.50574713] ; [18.50574713 16.49425287],0
s2,1,0.307555,1.041144,[36 15] ; [21 14],[33.80232558 17.19767442] ; [23.19767442 11.80232558],0
a4,1,0.334977,0.929563,[17 35] ; [15 20],[19.12643678 32.87356322] ; [12.87356322 22.12643678],0
d4,1,0.347976,0.880825,[39 13] ; [23 12],[37.05747126 14.94252874] ; [24.94252874 10.05747126],0
u1,1,0.348422,0.879194,[ 8 44] ; [ 3 32],[ 6.57471264 45.42528736] ; [ 4.42528736 30.57471264],0
p10,1,0.386385,0.750287,[40 12] ; [24 11],[38.25287356 13.74712644] ; [25.74712644  9.25287356],0
d5,1,0.386385,0.750287,[40 12] ; [24 11],[38.25287356 13.74712644] ; [25.74712644  9.25287356],0
v3,1,0.41573,0.662355,[ 7 45] ; [ 7 28],[ 8.36781609 43.63218391] ; [ 5.63218391 29.36781609],0
s7,1,0.427246,0.630298,[29 21] ; [22 11],[30.72289157 19.27710843] ; [20.27710843 12.72289157],0
p11,1,0.485659,0.48613,[35 17] ; [26  9],[36.45977011 15.54022989] ; [24.54022989 10.45977011],0
r1,1,0.536312,0.382418,[36 16] ; [22 13],[34.66666667 17.33333333] ; [23.33333333 11.66666667],0
s6,1,0.625975,0.237558,[39 11] ; [28  6],[39.88095238 10.11904762] ; [27.11904762  6.88095238],0
s5,1,0.635913,0.224127,[21 26] ; [17 17],[22.04938272 24.95061728] ; [15.95061728 18.04938272],0
n1,1,0.647434,0.20915,[ 5 10] ; [ 7 10],[5.625 9.375] ; [ 6.375 10.625],0
p12,1,0.683292,0.166444,[ 2 50] ; [ 2 33],[ 2.3908046 49.6091954] ; [ 1.6091954 33.3908046],0
a3,1,0.692047,0.156878,[32 20] ; [23 12],[32.87356322 19.12643678] ; [22.12643678 12.87356322],0
p7,1,0.713384,0.134921,[28 22] ; [21 14],[28.82352941 21.17647059] ; [20.17647059 14.82352941],0
a5,1,0.75717,0.095604,[34 18] ; [24 11],[34.66666667 17.33333333] ; [23.33333333 11.66666667],0
d1,1,0.759137,0.094013,[25 27] ; [18 17],[25.70114943 26.29885057] ; [17.29885057 17.70114943],0
v1,1,0.761221,0.092342,[21 31] ; [13 22],[20.32183908 31.67816092] ; [13.67816092 21.32183908],0
p6,1,0.761221,0.092342,[21 31] ; [13 22],[20.32183908 31.67816092] ; [13.67816092 21.32183908],0
s8,1,0.761741,0.091927,[24 28] ; [15 20],[23.31034483 28.68965517] ; [15.68965517 19.31034483],0
n5,1,0.796384,0.066579,[37 15] ; [24 11],[36.45977011 15.54022989] ; [24.54022989 10.45977011],0
p8,1,0.82469,0.049069,[28 24] ; [18 17],[27.49425287 24.50574713] ; [18.50574713 16.49425287],0
s3,1,0.948027,0.004249,[36 16] ; [24 11],[35.86206897 16.13793103] ; [24.13793103 10.86206897],0
n4,1,0.954285,0.003286,[33 19] ; [22 13],[32.87356322 19.12643678] ; [22.12643678 12.87356322],0
b2,1,0.959129,0.002626,[ 7 23] ; [ 5 17],[ 6.92307692 23.07692308] ; [ 5.07692308 16.92307692],0
b3,1,0.959129,0.002626,[ 7 23] ; [ 5 17],[ 6.92307692 23.07692308] ; [ 5.07692308 16.92307692],0
