Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.3e-05,16.335678,[19 39] ; [45 20],[30.17886179 27.82113821] ; [33.82113821 31.17886179],1
s4,1,0.381853,0.764729,[17 42] ; [15 53],[14.86614173 44.13385827] ; [17.13385827 50.86614173],0
u4,1,0.38195,0.764418,[ 1 58] ; [ 3 65],[ 1.85826772 57.14173228] ; [ 2.14173228 65.85826772],0
s3,1,0.382053,0.764084,[34 24] ; [45 23],[36.36507937 21.63492063] ; [42.63492063 25.36507937],0
a5,1,0.392574,0.730955,[44 15] ; [55 13],[45.99212598 13.00787402] ; [53.00787402 14.99212598],0
v4,1,0.395376,0.722343,[51  8] ; [62  6],[52.49606299  6.50393701] ; [60.50393701  7.49606299],0
a8,1,0.396959,0.71752,[ 5 52] ; [ 9 57],[ 6.48780488 50.51219512] ; [ 7.51219512 58.48780488],0
p6,1,0.402893,0.699675,[28 31] ; [26 39],[25.69354839 33.30645161] ; [28.30645161 36.69354839],0
r2,1,0.411886,0.673349,[51  8] ; [61  6],[52.44444444  6.55555556] ; [59.55555556  7.44444444],0
a1,1,0.412822,0.670658,[ 3 56] ; [ 6 62],[ 4.18110236 54.81889764] ; [ 4.81889764 63.18110236],0
n4,1,0.424439,0.637992,[47 12] ; [57 10],[48.6984127 10.3015873] ; [55.3015873 11.6984127],0
d1,1,0.448657,0.574043,[29 30] ; [38 30],[31.12598425 27.87401575] ; [35.87401575 32.12598425],0
a4,1,0.470089,0.521767,[24 35] ; [32 36],[26.01574803 32.98425197] ; [29.98425197 38.01574803],0
p7,1,0.529721,0.394926,[42 17] ; [51 16],[43.54761905 15.45238095] ; [49.45238095 17.54761905],0
s6,1,0.554839,0.34872,[40 16] ; [51 16],[41.43089431 14.56910569] ; [49.56910569 17.43089431],0
r4,1,0.5584,0.342482,[49 10] ; [59  9],[50.17322835  8.82677165] ; [57.82677165 10.17322835],0
u1,1,0.570173,0.322393,[ 5 54] ; [ 4 64],[ 4.18110236 54.81889764] ; [ 4.81889764 63.18110236],0
b1,1,0.57044,0.321947,[30 29] ; [38 30],[31.59055118 27.40944882] ; [36.40944882 31.59055118],0
a2,1,0.669727,0.181922,[ 4 55] ; [ 6 62],[ 4.64566929 54.35433071] ; [ 5.35433071 62.64566929],0
p5,1,0.751631,0.100166,[10 49] ; [13 55],[10.68503937 48.31496063] ; [12.31496063 55.68503937],0
p8,1,0.773262,0.083008,[39 20] ; [42 24],[38.232 20.768] ; [42.768 23.232],0
p4,1,0.774893,0.081785,[43 16] ; [48 20],[42.27559055 16.72440945] ; [48.72440945 19.27559055],0
r1,1,0.785983,0.073729,[43 16] ; [51 17],[43.66929134 15.33070866] ; [50.33070866 17.66929134],0
u2,1,0.824479,0.04919,[13 11] ; [5 5],[12.70588235 11.29411765] ; [5.29411765 4.70588235],0
p12,1,0.830682,0.045722,[ 3 55] ; [ 4 62],[ 3.27419355 54.72580645] ; [ 3.72580645 62.27419355],0
s1,1,0.844265,0.038589,[ 3 56] ; [ 4 64],[ 3.2519685 55.7480315] ; [ 3.7480315 64.2519685],0
b4,1,0.852523,0.034559,[32 27] ; [38 30],[32.51968504 26.48031496] ; [37.48031496 30.51968504],0
n6,1,0.887212,0.020117,[49 10] ; [55 12],[48.6984127 10.3015873] ; [55.3015873 11.6984127],0
n3,1,0.92036,0.009996,[11  6] ; [6 3],[11.11538462  5.88461538] ; [5.88461538 3.11538462],0
d2,1,0.977355,0.000806,[30 28] ; [35 33],[29.92063492 28.07936508] ; [35.07936508 32.92063492],0
