Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1e-06,24.550829,[ 8 56] ; [69 73],[23.9223301 40.0776699] ; [53.0776699 88.9223301],1
n2,1,0.550097,0.357143,[13  7] ; [29 11],[14.  6.] ; [28. 12.],0
n1,1,0.565853,0.32967,[ 6 14] ; [15 25],[ 7. 13.] ; [14. 26.],0
r2,1,0.569701,0.323182,[55  9] ; [126  16],[56.23300971  7.76699029] ; [124.76699029  17.23300971],0
s1,1,0.597405,0.278927,[ 1 63] ; [  4 140],[ 1.53846154 62.46153846] ; [  3.46153846 140.53846154],0
b3,1,0.605931,0.266142,[17 28] ; [39 53],[18.39416058 26.60583942] ; [37.60583942 54.39416058],0
b2,1,0.605931,0.266142,[17 28] ; [39 53],[18.39416058 26.60583942] ; [37.60583942 54.39416058],0
p9,1,0.635175,0.225108,[55  9] ; [120  24],[53.84615385 10.15384615] ; [121.15384615  22.84615385],0
n6,1,0.677519,0.172932,[51 12] ; [120  24],[52.04347826 10.95652174] ; [118.95652174  25.04347826],0
a8,1,0.681207,0.168771,[ 8 50] ; [ 16 121],[ 7.13846154 50.86153846] ; [ 16.86153846 120.13846154],0
b1,1,0.742314,0.108103,[28 36] ; [67 78],[29.09090909 34.90909091] ; [65.90909091 79.09090909],0
n5,1,0.775363,0.081435,[50 14] ; [115  29],[50.76923077 13.23076923] ; [114.23076923  29.76923077],0
v4,1,0.810227,0.057664,[58  5] ; [133  10],[58.41262136  4.58737864] ; [132.58737864  10.41262136],0
p12,1,0.852022,0.034797,[ 4 60] ; [  8 135],[ 3.71014493 60.28985507] ; [  8.28985507 134.71014493],0
a2,1,0.924383,0.009009,[ 6 58] ; [ 13 132],[ 5.81818182 58.18181818] ; [ 13.18181818 131.81818182],0
p1,1,0.954774,0.003216,[ 5 59] ; [ 11 134],[ 4.89952153 59.10047847] ; [ 11.10047847 133.89952153],0
a3,1,0.979844,0.000638,[45 19] ; [101  43],[44.92307692 19.07692308] ; [101.07692308  42.92307692],0
