Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.583951,[57 77] ; [294  77],[93.13663366 40.86336634] ; [257.86336634 113.13663366],1
n4,1,0.319966,0.989086,[111  23] ; [294  79],[107.04142012  26.95857988] ; [297.95857988  75.04142012],0
a8,1,0.334855,0.930032,[ 14 113] ; [ 49 290],[ 17.1695279 109.8304721] ; [ 45.8304721 293.1695279],0
v3,1,0.377081,0.780195,[58 72] ; [145 216],[53.74745418 76.25254582] ; [149.25254582 211.74745418],0
n6,1,0.420909,0.647776,[116  18] ; [329  40],[118.54870775  15.45129225] ; [326.45129225  42.54870775],0
s2,1,0.492123,0.47188,[86 47] ; [252 119],[89.19444444 43.80555556] ; [248.80555556 122.19444444],0
p7,1,0.530396,0.393633,[88 42] ; [255 106],[90.81466395 39.18533605] ; [252.18533605 108.81466395],0
s5,1,0.572494,0.318527,[62 67] ; [164 199],[59.25609756 69.74390244] ; [166.74390244 196.25609756],0
p12,1,0.580146,0.305999,[ 14 119] ; [ 46 327],[ 15.77075099 117.22924901] ; [ 44.22924901 328.77075099],0
u4,1,0.583109,0.301236,[  4 130] ; [  8 365],[  3.17159763 130.82840237] ; [  8.82840237 364.17159763],0
a3,1,0.61721,0.249808,[102  32] ; [275  97],[99.83794466 34.16205534] ; [277.16205534  94.83794466],0
v1,1,0.662353,0.190678,[75 56] ; [214 146],[77.10590631 53.89409369] ; [211.89409369 148.10590631],0
p3,1,0.677642,0.172792,[75 58] ; [202 170],[72.95247525 60.04752475] ; [204.04752475 167.95247525],0
n2,1,0.694992,0.153734,[25  8] ; [57 15],[25.77142857  7.22857143] ; [56.22857143 15.77142857],0
p11,1,0.698666,0.149864,[114  20] ; [312  61],[112.59171598  21.40828402] ; [313.40828402  59.59171598],0
p5,1,0.739196,0.110834,[ 18 114] ; [ 55 316],[ 19.15705765 112.84294235] ; [ 53.84294235 317.15705765],0
s3,1,0.762444,0.091369,[92 41] ; [259 108],[93.366 39.634] ; [257.634 109.366],0
p8,1,0.767038,0.087765,[73 59] ; [209 159],[74.448 57.552] ; [207.552 160.448],0
s1,1,0.784707,0.074633,[  4 128] ; [ 13 355],[  4.488 127.512] ; [ 12.512 355.488],0
p9,1,0.824604,0.049119,[128   6] ; [357  15],[128.43873518   5.56126482] ; [356.56126482  15.43873518],0
p1,1,0.826806,0.047874,[ 11 122] ; [ 33 338],[ 11.61111111 121.38888889] ; [ 32.38888889 338.61111111],0
p6,1,0.855934,0.032961,[56 74] ; [156 214],[55.12 74.88] ; [156.88 213.12],0
d2,1,0.903417,0.014725,[66 68] ; [185 186],[66.6019802 67.3980198] ; [184.3980198 186.6019802],0
a4,1,0.994902,4.1e-05,[62 72] ; [172 200],[61.96837945 72.03162055] ; [172.03162055 199.96837945],0
