Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,79.501927,[115  30] ; [ 84 171],[72.1375 72.8625] ; [126.8625 128.1375],1
b2,1,0.314226,1.012829,[32 56] ; [41 96],[28.55111111 59.44888889] ; [44.44888889 92.55111111],0
b3,1,0.314226,1.012829,[32 56] ; [41 96],[28.55111111 59.44888889] ; [44.44888889 92.55111111],0
n1,1,0.317907,0.997539,[ 8 21] ; [34 56],[10.23529412 18.76470588] ; [31.76470588 58.23529412],0
a6,1,0.3264,0.963126,[101  44] ; [166  90],[96.54613466 48.45386534] ; [170.45386534  85.54613466],0
u3,1,0.508827,0.436478,[26 21] ; [52 53],[24.11842105 22.88157895] ; [53.88157895 51.11842105],0
d3,1,0.516395,0.421088,[86 59] ; [159  95],[89.03508772 55.96491228] ; [155.96491228  98.03508772],0
b5,1,0.592665,0.286202,[89 56] ; [164  92],[91.48379052 53.51620948] ; [161.51620948  94.48379052],0
s1,1,0.661272,0.191982,[  4 141] ; [  9 243],[  4.74811083 140.25188917] ; [  8.25188917 243.74811083],0
a1,1,0.752359,0.099559,[  6 139] ; [  9 247],[  5.42394015 139.57605985] ; [  9.57605985 246.42394015],0
u2,1,0.784505,0.074776,[24 24] ; [55 50],[24.78431373 23.21568627] ; [54.21568627 50.78431373],0
u4,1,0.857265,0.032348,[  2 143] ; [  3 253],[  1.80798005 143.19201995] ; [  3.19201995 252.80798005],0
b4,1,0.954264,0.003289,[80 65] ; [142 114],[80.27431421 64.72568579] ; [141.72568579 114.27431421],0
