Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,5e-06,21.013782,[72 29] ; [17 35],[58.75163399 42.24836601] ; [30.24836601 21.75163399],1
n3,1,0.097066,2.753108,[29 16] ; [12 15],[25.625 19.375] ; [15.375 11.625],0
s4,1,0.103815,2.645929,[23 80] ; [ 6 46],[19.27096774 83.72903226] ; [ 9.72903226 42.27096774],0
s5,1,0.110612,2.545458,[28 71] ; [ 8 41],[24.08108108 74.91891892] ; [11.91891892 37.08108108],0
b1,1,0.125416,2.348342,[46 57] ; [30 22],[50.50322581 52.49677419] ; [25.49677419 26.50322581],0
s7,1,0.134606,2.238568,[40 59] ; [13 34],[35.93835616 63.06164384] ; [17.06164384 29.93835616],0
p1,1,0.14186,2.157667,[ 8 95] ; [ 1 51],[ 5.98064516 97.01935484] ; [ 3.01935484 48.98064516],0
d2,1,0.168009,1.900621,[50 52] ; [19 32],[46. 56.] ; [23. 28.],0
p9,1,0.198155,1.655918,[58 40] ; [23 25],[54.36986301 43.63013699] ; [26.63013699 21.36986301],0
a4,1,0.200237,1.640642,[45 57] ; [17 34],[41.33333333 60.66666667] ; [20.66666667 30.33333333],0
p10,1,0.203006,1.620616,[52 46] ; [21 29],[48.33783784 49.66216216] ; [24.66216216 25.33783784],0
v3,1,0.22674,1.461193,[32 68] ; [11 38],[28.8590604 71.1409396] ; [14.1409396 34.8590604],0
u2,1,0.244604,1.35386,[16 18] ; [ 8 17],[13.83050847 20.16949153] ; [10.16949153 14.83050847],0
b2,1,0.279619,1.168941,[16 36] ; [12 16],[18.2 33.8] ; [ 9.8 18.2],0
b3,1,0.279619,1.168941,[16 36] ; [12 16],[18.2 33.8] ; [ 9.8 18.2],0
b4,1,0.333882,0.933781,[56 47] ; [24 28],[53.16129032 49.83870968] ; [26.83870968 25.16129032],0
n4,1,0.366762,0.814605,[57 45] ; [33 19],[59.61038961 42.38961039] ; [30.38961039 21.61038961],0
n6,1,0.386063,0.751305,[66 37] ; [29 22],[63.53896104 39.46103896] ; [31.46103896 19.53896104],0
u3,1,0.417792,0.656517,[14 19] ; [ 8 17],[12.51724138 20.48275862] ; [ 9.48275862 15.51724138],0
s8,1,0.462975,0.538692,[30 73] ; [12 39],[28.09090909 74.90909091] ; [13.90909091 37.09090909],0
a8,1,0.486656,0.483911,[11 81] ; [ 4 45],[ 9.78723404 82.21276596] ; [ 5.21276596 43.78723404],0
n1,1,0.506882,0.440499,[17 27] ; [ 9 20],[15.67123288 28.32876712] ; [10.32876712 18.67123288],0
p2,1,0.529107,0.396107,[57 46] ; [26 26],[55.15483871 47.84516129] ; [27.84516129 24.15483871],0
a1,1,0.53519,0.384528,[ 7 96] ; [ 5 47],[ 7.97419355 95.02580645] ; [ 4.02580645 47.97419355],0
v2,1,0.570247,0.322269,[40 58] ; [18 32],[38.40540541 59.59459459] ; [19.59459459 30.40540541],0
v1,1,0.60176,0.272349,[34 69] ; [19 32],[35.44805195 67.55194805] ; [17.55194805 33.44805195],0
n2,1,0.701701,0.146708,[29 17] ; [17 12],[28.21333333 17.78666667] ; [17.78666667 11.21333333],0
s1,1,0.797911,0.065562,[ 9 92] ; [ 4 48],[ 8.58169935 92.41830065] ; [ 4.41830065 47.58169935],0
p7,1,0.838474,0.041553,[35 65] ; [17 34],[34.43708609 65.56291391] ; [17.56291391 33.43708609],0
p6,1,0.897041,0.016745,[17 84] ; [ 8 42],[16.7218543 84.2781457] ; [ 8.2781457 41.7218543],0
p8,1,0.941875,0.005316,[23 77] ; [12 39],[23.17880795 76.82119205] ; [11.82119205 39.17880795],0
p4,1,0.955759,0.003078,[29 73] ; [14 36],[28.85526316 73.14473684] ; [14.14473684 35.85526316],0
p5,1,0.972492,0.001189,[ 4 97] ; [ 2 50],[ 3.96078431 97.03921569] ; [ 2.03921569 49.96078431],0
