Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,60.381096,[27 62] ; [197  62],[57.28735632 31.71264368] ; [166.71264368  92.28735632],1
p9,1,0.063909,3.432931,[74 13] ; [238  21],[78.45086705  8.54913295] ; [233.54913295  25.45086705],0
u4,1,0.071327,3.252218,[ 1 88] ; [ 15 246],[ 4.06857143 84.93142857] ; [ 11.93142857 249.06857143],0
n1,1,0.076839,3.130516,[ 5 13] ; [26 24],[8.20588235 9.79411765] ; [22.79411765 27.20588235],0
u3,1,0.082096,3.022907,[16 16] ; [30 13],[19.62666667 12.37333333] ; [26.37333333 16.62666667],0
a1,1,0.084287,2.980241,[ 2 87] ; [ 19 242],[ 5.34 83.66] ; [ 15.66 245.34],0
v2,1,0.116809,2.459596,[43 39] ; [158  96],[49.05357143 32.94642857] ; [151.94642857 102.05357143],0
d1,1,0.119598,2.422582,[53 36] ; [179  82],[58.99428571 30.00571429] ; [173.00571429  87.99428571],0
p7,1,0.12244,2.385824,[56 32] ; [181  69],[61.70414201 26.29585799] ; [175.29585799  74.70414201],0
v4,1,0.122883,2.380182,[84  5] ; [254   6],[86.19484241  2.80515759] ; [251.80515759   8.19484241],0
p8,1,0.147873,2.094057,[45 44] ; [152 104],[50.82028986 38.17971014] ; [146.17971014 109.82028986],0
p11,1,0.215899,1.53142,[78 11] ; [214  47],[74.25142857 14.74857143] ; [217.74857143  43.25142857],0
a2,1,0.22486,1.473083,[20 69] ; [ 76 185],[24.41142857 64.58857143] ; [ 71.58857143 189.41142857],0
n2,1,0.259373,1.272099,[13  5] ; [43  8],[14.60869565  3.39130435] ; [41.39130435  9.60869565],0
a8,1,0.271597,1.208664,[12 74] ; [ 46 193],[15.34769231 70.65230769] ; [ 42.65230769 196.34769231],0
p2,1,0.278182,1.17595,[74 15] ; [228  32],[77.01432665 11.98567335] ; [224.98567335  35.01432665],0
b4,1,0.333787,0.934151,[54 35] ; [143 118],[50.09428571 38.90571429] ; [146.90571429 114.09428571],0
u2,1,0.36651,0.815464,[16 16] ; [26 17],[17.92 14.08] ; [24.08 18.92],0
p12,1,0.396234,0.719724,[ 8 81] ; [ 32 228],[10.20057307 78.79942693] ; [ 29.79942693 230.20057307],0
s4,1,0.443359,0.587574,[16 69] ; [ 59 200],[18.53197674 66.46802326] ; [ 56.46802326 202.53197674],0
d4,1,0.460428,0.544853,[79 10] ; [221  37],[76.94524496 12.05475504] ; [223.05475504  34.94524496],0
a6,1,0.471957,0.517391,[60 29] ; [163  95],[57.19596542 31.80403458] ; [165.80403458  92.19596542],0
b1,1,0.473313,0.51423,[35 54] ; [114 147],[37.88857143 51.11142857] ; [111.11142857 149.88857143],0
r3,1,0.476854,0.506048,[84  5] ; [250  10],[85.1747851  3.8252149] ; [248.8252149  11.1747851],0
b5,1,0.515405,0.423079,[57 32] ; [157 104],[54.41714286 34.58285714] ; [159.58285714 101.41714286],0
b2,1,0.546348,0.363901,[18 29] ; [ 79 104],[19.82173913 27.17826087] ; [ 77.17826087 105.82173913],0
b3,1,0.546348,0.363901,[18 29] ; [ 79 104],[19.82173913 27.17826087] ; [ 77.17826087 105.82173913],0
d5,1,0.60051,0.274227,[72 17] ; [215  43],[73.61095101 15.38904899] ; [213.38904899  44.61095101],0
r4,1,0.601791,0.272303,[81  8] ; [242  19],[82.13428571  6.86571429] ; [240.86571429  20.13428571],0
n3,1,0.664825,0.187716,[12  7] ; [35 16],[12.75714286  6.24285714] ; [34.24285714 16.75714286],0
p10,1,0.709671,0.138605,[79 10] ; [226  33],[78.00287356 10.99712644] ; [226.99712644  32.00287356],0
d3,1,0.859411,0.031373,[62 27] ; [183  76],[62.65804598 26.34195402] ; [182.34195402  76.65804598],0
v1,1,0.943772,0.004974,[53 33] ; [157  96],[53.27433628 32.72566372] ; [156.72566372  96.27433628],0
