Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.2e-05,16.357444,[57 22] ; [54 71],[42.98529412 36.01470588] ; [68.01470588 56.98529412],1
p6,1,0.296024,1.092022,[17 61] ; [ 21 110],[14.18181818 63.81818182] ; [ 23.81818182 107.18181818],0
n5,1,0.317061,1.001031,[58 22] ; [87 45],[54.71698113 25.28301887] ; [90.28301887 41.71698113],0
d4,1,0.327787,0.957621,[66 14] ; [103  31],[63.17757009 16.82242991] ; [105.82242991  28.17757009],0
r2,1,0.33604,0.925481,[77  3] ; [121   9],[75.42857143  4.57142857] ; [122.57142857   7.42857143],0
s2,1,0.380556,0.768904,[50 30] ; [75 58],[46.94835681 33.05164319] ; [78.05164319 54.94835681],0
p11,1,0.407692,0.68552,[62 18] ; [97 37],[59.43925234 20.56074766] ; [99.56074766 34.43925234],0
b1,1,0.444679,0.584179,[31 49] ; [45 89],[28.41121495 51.58878505] ; [47.58878505 86.41121495],0
r4,1,0.447247,0.577619,[71  9] ; [114  20],[69.1588785 10.8411215] ; [115.8411215  18.1588785],0
r1,1,0.509869,0.434336,[65 15] ; [103  30],[63.09859155 16.90140845] ; [104.90140845  28.09859155],0
a2,1,0.535003,0.384881,[19 61] ; [ 27 107],[17.19626168 62.80373832] ; [ 28.80373832 105.19626168],0
s3,1,0.537081,0.380976,[53 25] ; [95 37],[54.97142857 23.02857143] ; [93.02857143 38.97142857],0
a8,1,0.641132,0.217265,[10 62] ; [ 20 102],[11.13402062 60.86597938] ; [ 18.86597938 103.13402062],0
n3,1,0.668689,0.18314,[15  5] ; [30 13],[14.28571429  5.71428571] ; [30.71428571 12.28571429],0
u3,1,0.736467,0.113256,[15 10] ; [24 19],[14.33823529 10.66176471] ; [24.66176471 18.33823529],0
p12,1,0.808731,0.058595,[ 6 73] ; [  9 125],[ 5.56338028 73.43661972] ; [  9.43661972 124.56338028],0
b5,1,0.810228,0.057663,[55 25] ; [90 44],[54.20560748 25.79439252] ; [90.79439252 43.20560748],0
b2,1,0.816407,0.053903,[15 31] ; [26 49],[15.58677686 30.41322314] ; [25.41322314 49.58677686],0
b3,1,0.816407,0.053903,[15 31] ; [26 49],[15.58677686 30.41322314] ; [25.41322314 49.58677686],0
d5,1,0.817376,0.053325,[62 18] ; [102  32],[61.30841121 18.69158879] ; [102.69158879  31.30841121],0
p5,1,0.845241,0.038101,[ 4 75] ; [  6 128],[ 3.70892019 75.29107981] ; [  6.29107981 127.70892019],0
a3,1,0.855326,0.033243,[55 24] ; [91 42],[54.40566038 24.59433962] ; [91.59433962 41.40566038],0
u1,1,0.868884,0.02725,[12 68] ; [ 19 115],[11.58878505 68.41121495] ; [ 19.41121495 114.58878505],0
v4,1,0.879722,0.022898,[76  4] ; [126   6],[76.22641509  3.77358491] ; [125.77358491   6.22641509],0
a6,1,0.894297,0.017654,[52 27] ; [87 47],[51.55399061 27.44600939] ; [87.44600939 46.55399061],0
p9,1,0.920394,0.009988,[64 13] ; [109  23],[63.73684211 13.26315789] ; [109.26315789  22.73684211],0
p10,1,0.938831,0.005889,[62 17] ; [103  29],[61.77725118 17.22274882] ; [103.22274882  28.77725118],0
p7,1,0.967337,0.001677,[39 34] ; [68 60],[38.86069652 34.13930348] ; [68.13930348 59.86069652],0
a7,1,0.981592,0.000532,[56 24] ; [94 40],[56.07476636 23.92523364] ; [93.92523364 40.07476636],0
p8,1,0.99077,0.000134,[27 49] ; [47 85],[27.03846154 48.96153846] ; [46.96153846 85.03846154],0
