Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,3e-06,21.877284,[31 25] ; [20 84],[17.85 38.15] ; [33.15 70.85],1
p10,1,0.457677,0.551571,[40 15] ; [69 34],[37.94303797 17.05696203] ; [71.05696203 31.94303797],0
a1,1,0.480775,0.497105,[ 1 55] ; [  4 101],[ 1.73913043 54.26086957] ; [  3.26086957 101.73913043],0
u3,1,0.525249,0.403575,[6 4] ; [24 25],[5.08474576 4.91525424] ; [24.91525424 24.08474576],0
p11,1,0.528954,0.396402,[39 17] ; [78 27],[40.69565217 15.30434783] ; [76.30434783 28.69565217],0
p5,1,0.540885,0.373901,[ 4 52] ; [ 5 99],[ 3.15 52.85] ; [ 5.85 98.15],0
v2,1,0.597727,0.278438,[31 24] ; [53 49],[29.42675159 25.57324841] ; [54.57324841 47.42675159],0
p2,1,0.600304,0.274538,[42 14] ; [81 22],[43.32075472 12.67924528] ; [79.67924528 23.32075472],0
b1,1,0.623745,0.240639,[15 41] ; [32 73],[16.34782609 39.65217391] ; [30.65217391 74.34782609],0
a7,1,0.708809,0.139469,[44 12] ; [79 25],[43.05 12.95] ; [79.95 24.05],0
p8,1,0.761872,0.091823,[24 32] ; [42 62],[23.1 32.9] ; [42.9 61.1],0
p9,1,0.798187,0.06538,[42 12] ; [79 25],[41.35443038 12.64556962] ; [79.64556962 24.35443038],0
a6,1,0.847586,0.036941,[35 21] ; [64 41],[34.43478261 21.56521739] ; [64.56521739 40.43478261],0
p1,1,0.88982,0.019191,[ 3 53] ; [ 5 98],[ 2.81761006 53.18238994] ; [ 5.18238994 97.81761006],0
