Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,5e-06,21.02558,[69 27] ; [14 31],[56.5106383 39.4893617] ; [26.4893617 18.5106383],1
r4,1,0.282611,1.154493,[75 22] ; [31 14],[72.4084507 24.5915493] ; [33.5915493 11.4084507],0
a5,1,0.291735,1.111597,[48 49] ; [18 27],[45.08450704 51.91549296] ; [20.91549296 24.08450704],0
a2,1,0.303492,1.058785,[12 85] ; [ 3 42],[10.24647887 86.75352113] ; [ 4.75352113 40.24647887],0
r2,1,0.305642,1.049415,[85 11] ; [37  8],[83.06382979 12.93617021] ; [38.93617021  6.06382979],0
s4,1,0.355395,0.8541,[24 73] ; [ 8 37],[21.85915493 75.14084507] ; [10.14084507 34.85915493],0
s3,1,0.432324,0.616573,[43 53] ; [17 28],[40.85106383 55.14893617] ; [19.14893617 25.85106383],0
p11,1,0.43249,0.616127,[58 39] ; [30 15],[60.11267606 36.88732394] ; [27.88732394 17.11267606],0
u3,1,0.47746,0.504659,[22 18] ; [11 13],[20.625 19.375] ; [12.375 11.625],0
p7,1,0.531781,0.390987,[33 57] ; [19 26],[34.66666667 55.33333333] ; [17.33333333 27.66666667],0
s5,1,0.548748,0.359566,[22 73] ; [12 31],[23.4057971 71.5942029] ; [10.5942029 32.4057971],0
s1,1,0.560594,0.338676,[ 4 92] ; [ 1 44],[ 3.40425532 92.59574468] ; [ 1.59574468 43.40425532],0
p12,1,0.563423,0.333812,[ 1 96] ; [ 1 43],[ 1.37588652 95.62411348] ; [ 0.62411348 43.37588652],0
p5,1,0.568788,0.324715,[ 1 95] ; [ 1 43],[ 1.37142857 94.62857143] ; [ 0.62857143 43.37142857],0
v4,1,0.593079,0.285562,[85 10] ; [38  6],[84.0647482 10.9352518] ; [38.9352518  5.0647482],0
n6,1,0.679313,0.1709,[59 38] ; [29 16],[60.11267606 36.88732394] ; [27.88732394 17.11267606],0
v1,1,0.700462,0.147992,[36 60] ; [18 26],[37.02857143 58.97142857] ; [16.97142857 27.02857143],0
p6,1,0.723315,0.125339,[13 81] ; [ 5 38],[12.35036496 81.64963504] ; [ 5.64963504 37.35036496],0
n3,1,0.726347,0.122493,[22 13] ; [14 10],[21.3559322 13.6440678] ; [14.6440678  9.3559322],0
d2,1,0.763616,0.090442,[32 65] ; [16 29],[32.78873239 64.21126761] ; [15.21126761 29.78873239],0
b4,1,0.798595,0.06511,[56 41] ; [27 18],[56.6971831 40.3028169] ; [26.3028169 18.6971831],0
p3,1,0.867797,0.027708,[16 80] ; [ 7 38],[15.65957447 80.34042553] ; [ 7.34042553 37.65957447],0
n1,1,0.917814,0.010648,[ 8 27] ; [ 6 19],[ 8.16666667 26.83333333] ; [ 5.83333333 19.16666667],0
p1,1,0.939281,0.005802,[ 4 92] ; [ 2 43],[ 4.08510638 91.91489362] ; [ 1.91489362 43.08510638],0
b2,1,0.970572,0.001361,[13 31] ; [ 6 14],[13.0625 30.9375] ; [ 5.9375 14.0625],0
b3,1,0.970572,0.001361,[13 31] ; [ 6 14],[13.0625 30.9375] ; [ 5.9375 14.0625],0
