Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.002194,9.379825,[ 9 18] ; [9 1],[13.13513514 13.86486486] ; [4.86486486 5.13513514],0
d4,1,0.325538,0.966568,[17 10] ; [8 2],[18.24324324  8.75675676] ; [6.75675676 3.24324324],0
p9,1,0.340892,0.907073,[11 15] ; [6 4],[12.27777778 13.72222222] ; [4.72222222 5.27777778],0
p10,1,0.340892,0.907073,[11 15] ; [6 4],[12.27777778 13.72222222] ; [4.72222222 5.27777778],0
p8,1,0.399233,0.710635,[ 6 21] ; [1 9],[ 5.10810811 21.89189189] ; [1.89189189 8.10810811],0
p11,1,0.400501,0.706823,[12 15] ; [6 4],[13.13513514 13.86486486] ; [4.86486486 5.13513514],0
n4,1,0.405521,0.691893,[20  7] ; [6 4],[18.97297297  8.02702703] ; [7.02702703 2.97297297],0
a2,1,0.451946,0.565767,[ 1 26] ; [1 9],[ 1.45945946 25.54054054] ; [0.54054054 9.45945946],0
n3,1,0.464214,0.535714,[4 6] ; [3 2],[4.66666667 5.33333333] ; [2.33333333 2.66666667],0
p12,1,0.470302,0.521267,[ 1 25] ; [1 9],[ 1.44444444 24.55555556] ; [0.55555556 9.44444444],0
b4,1,0.521812,0.41031,[13 14] ; [6 4],[13.86486486 13.13513514] ; [5.13513514 4.86486486],0
r2,1,0.590359,0.289783,[13 13] ; [6 4],[13.72222222 12.27777778] ; [5.27777778 4.72222222],0
d2,1,0.590359,0.289783,[13 13] ; [4 6],[12.27777778 13.72222222] ; [4.72222222 5.27777778],0
a4,1,0.598725,0.276923,[ 8 18] ; [4 6],[ 8.66666667 17.33333333] ; [3.33333333 6.66666667],0
v2,1,0.598725,0.276923,[ 8 18] ; [4 6],[ 8.66666667 17.33333333] ; [3.33333333 6.66666667],0
b1,1,0.658725,0.195076,[14 13] ; [6 4],[14.59459459 12.40540541] ; [5.40540541 4.59459459],0
b5,1,0.658725,0.195076,[13 14] ; [4 6],[12.40540541 14.59459459] ; [4.59459459 5.40540541],0
p4,1,0.690487,0.158559,[10 17] ; [3 7],[ 9.48648649 17.51351351] ; [3.51351351 6.48648649],0
d1,1,0.690487,0.158559,[10 17] ; [3 7],[ 9.48648649 17.51351351] ; [3.51351351 6.48648649],0
n2,1,0.69627,0.152381,[4 6] ; [3 3],[4.375 5.625] ; [2.625 3.375],0
p3,1,0.705998,0.142308,[ 9 18] ; [4 6],[ 9.48648649 17.51351351] ; [3.51351351 6.48648649],0
p7,1,0.705998,0.142308,[ 9 18] ; [4 6],[ 9.48648649 17.51351351] ; [3.51351351 6.48648649],0
s6,1,0.763208,0.090764,[ 9 17] ; [4 6],[ 9.38888889 16.61111111] ; [3.61111111 6.38888889],0
a1,1,0.797506,0.065832,[ 2 25] ; [1 9],[ 2.18918919 24.81081081] ; [0.81081081 9.18918919],0
a6,1,0.847465,0.037,[ 9 18] ; [3 7],[ 8.75675676 18.24324324] ; [3.24324324 6.75675676],0
r4,1,0.884061,0.021264,[ 6 21] ; [2 8],[ 5.83783784 21.16216216] ; [2.16216216 7.83783784],0
p5,1,0.922995,0.009343,[ 3 24] ; [1 9],[ 2.91891892 24.08108108] ; [1.08108108 8.91891892],0
p2,1,0.932412,0.007193,[10 16] ; [4 6],[10.11111111 15.88888889] ; [3.88888889 6.11111111],0
n5,1,0.982536,0.000479,[19  8] ; [7 3],[18.97297297  8.02702703] ; [7.02702703 2.97297297],0
