Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.812083,[264  82] ; [50 65],[235.670282 110.329718] ; [78.329718 36.670282],1
n6,1,0.098677,2.726792,[288  58] ; [87 27],[282.06521739  63.93478261] ; [92.93478261 21.06521739],0
p2,1,0.101476,2.682195,[287  58] ; [87 27],[281.11111111  63.88888889] ; [92.88888889 21.11111111],0
u3,1,0.10161,2.680093,[70 47] ; [20 24],[65.40372671 51.59627329] ; [24.59627329 19.40372671],0
s6,1,0.143496,2.140061,[191 149] ; [53 57],[184.35555556 155.64444444] ; [59.64444444 50.35555556],0
p12,1,0.175847,1.832375,[ 20 323] ; [  3 111],[ 17.26258206 325.73741794] ; [  5.73741794 108.26258206],0
p9,1,0.202015,1.627748,[273  64] ; [86 28],[268.25498891  68.74501109] ; [90.74501109 23.25498891],0
v1,1,0.213664,1.546426,[166 174] ; [48 66],[160.26431718 179.73568282] ; [53.73568282 60.26431718],0
p5,1,0.219031,1.510706,[ 24 321] ; [ 12 102],[ 27.05882353 317.94117647] ; [  8.94117647 105.05882353],0
p3,1,0.25885,1.274899,[154 191] ; [44 70],[148.82352941 196.17647059] ; [49.17647059 64.82352941],0
v2,1,0.269549,1.219041,[179 151] ; [54 58],[173.95927602 156.04072398] ; [59.04072398 52.95927602],0
n4,1,0.298088,1.082728,[255  91] ; [79 36],[250.68112798  95.31887202] ; [83.31887202 31.68112798],0
v3,1,0.30178,1.066313,[116 218] ; [32 77],[111.58465011 222.41534989] ; [36.41534989 72.58465011],0
s4,1,0.356796,0.849137,[ 47 292] ; [20 95],[ 50.02863436 288.97136564] ; [16.97136564 98.02863436],0
p6,1,0.369461,0.805478,[102 239] ; [28 82],[ 98.29268293 242.70731707] ; [31.70731707 78.29268293],0
a3,1,0.397237,0.716675,[228 117] ; [71 44],[224.25 120.75] ; [74.75 40.25],0
s7,1,0.463282,0.537954,[ 90 241] ; [26 84],[ 87.06575964 243.93424036] ; [28.93424036 81.06575964],0
a1,1,0.549402,0.35839,[ 11 336] ; [  5 110],[ 12.01731602 334.98268398] ; [  3.98268398 111.01731602],0
a8,1,0.554563,0.349207,[ 39 275] ; [11 96],[ 37.29216152 276.70783848] ; [12.70783848 94.29216152],0
p1,1,0.596988,0.279562,[ 26 318] ; [  7 108],[ 24.73202614 319.26797386] ; [  8.26797386 106.73202614],0
u2,1,0.608903,0.261776,[63 55] ; [21 22],[61.56521739 56.43478261] ; [22.43478261 20.56521739],0
n1,1,0.624492,0.239605,[25 44] ; [10 22],[23.91089109 45.08910891] ; [11.08910891 20.91089109],0
s1,1,0.730841,0.118341,[ 10 332] ; [  4 108],[ 10.54625551 331.45374449] ; [  3.45374449 108.54625551],0
n3,1,0.768179,0.086882,[56 14] ; [24  7],[55.44554455 14.55445545] ; [24.55445545  6.44554455],0
d2,1,0.816214,0.054018,[141 204] ; [48 66],[142.05882353 202.94117647] ; [46.94117647 67.05882353],0
n5,1,0.822071,0.050572,[242 103] ; [78 35],[241.04803493 103.95196507] ; [78.95196507 34.04803493],0
r3,1,0.825951,0.048355,[340   5] ; [113   2],[339.75   5.25] ; [113.25   1.75],0
a4,1,0.840258,0.040628,[145 201] ; [49 65],[145.92173913 200.07826087] ; [48.07826087 65.92173913],0
b2,1,0.864434,0.02915,[ 55 127] ; [21 46],[ 55.5502008 126.4497992] ; [20.4497992 46.5502008],0
b3,1,0.864434,0.02915,[ 55 127] ; [21 46],[ 55.5502008 126.4497992] ; [20.4497992 46.5502008],0
b4,1,0.921006,0.009834,[207 140] ; [68 47],[206.54761905 140.45238095] ; [68.45238095 46.54761905],0
b1,1,0.923845,0.009138,[119 228] ; [40 75],[119.42207792 227.57792208] ; [39.57792208 75.42207792],0
p11,1,0.92555,0.008732,[270  77] ; [89 26],[269.63852814  77.36147186] ; [89.36147186 25.63852814],0
p7,1,0.937743,0.006101,[200 137] ; [66 46],[199.6481069 137.3518931] ; [66.3518931 45.6481069],0
s3,1,0.949902,0.003948,[146 195] ; [48 65],[145.71365639 195.28634361] ; [48.28634361 64.71365639],0
u4,1,0.995988,2.5e-05,[  3 344] ; [  1 114],[  3.004329 343.995671] ; [  0.995671 114.004329],0
