Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.444268,[208 147] ; [ 45 202],[149.19435216 205.80564784] ; [103.80564784 143.19435216],1
n4,1,0.012722,6.207333,[299  63] ; [188  65],[286.65691057  75.34308943] ; [200.34308943  52.65691057],0
p10,1,0.018752,5.524476,[332  29] ; [216  35],[323.24836601  37.75163399] ; [224.75163399  26.24836601],0
n5,1,0.019574,5.449524,[290  68] ; [184  68],[278.18360656  79.81639344] ; [195.81639344  56.18360656],0
a7,1,0.022434,5.211787,[274  88] ; [171  83],[261.50974026 100.49025974] ; [183.49025974  70.50974026],0
n6,1,0.024091,5.088073,[315  43] ; [206  47],[305.26677578  52.73322422] ; [215.73322422  37.26677578],0
s1,1,0.025337,5.000695,[  6 352] ; [ 12 238],[ 10.59868421 347.40131579] ; [  7.40131579 242.59868421],0
a6,1,0.027623,4.851425,[256 105] ; [158  95],[243.41042345 117.58957655] ; [170.58957655  82.41042345],0
s2,1,0.028468,4.799474,[186 174] ; [108 145],[172.65905383 187.34094617] ; [121.34094617 131.65905383],0
p8,1,0.030194,4.698195,[210 148] ; [126 127],[196.87070376 161.12929624] ; [139.12929624 113.87070376],0
a2,1,0.032584,4.567505,[ 97 266] ; [ 49 205],[ 85.89627229 277.10372771] ; [ 60.10372771 193.89627229],0
p6,1,0.035335,4.428935,[147 211] ; [ 82 169],[134.61740558 223.38259442] ; [ 94.38259442 156.61740558],0
p2,1,0.035767,4.40818,[325  37] ; [211  40],[316.52854812  45.47145188] ; [219.47145188  31.52854812],0
d3,1,0.03699,4.350872,[256 106] ; [158  94],[244.08469055 117.91530945] ; [169.91530945  82.08469055],0
b1,1,0.037802,4.313921,[119 244] ; [104 150],[131.19773096 231.80226904] ; [ 91.80226904 162.19773096],0
p4,1,0.038295,4.291864,[234 125] ; [144 109],[221.73529412 137.26470588] ; [156.26470588  96.73529412],0
v4,1,0.053296,3.734622,[345  13] ; [235  18],[339.83633388  18.16366612] ; [240.16366612  12.83633388],0
d4,1,0.06517,3.400673,[308  54] ; [200  52],[299.50488599  62.49511401] ; [208.49511401  43.50488599],0
s6,1,0.074207,3.187426,[244 113] ; [154  97],[233.69407895 123.30592105] ; [164.30592105  86.69407895],0
u4,1,0.129012,2.304349,[ 11 352] ; [  3 251],[  8.23662885 354.76337115] ; [  5.76337115 248.23662885],0
n3,1,0.222264,1.489693,[53 16] ; [41 20],[49.89230769 19.10769231] ; [44.10769231 16.89230769],0
s5,1,0.226158,1.464863,[119 231] ; [ 73 176],[112.1869783 237.8130217] ; [ 79.8130217 169.1869783],0
a4,1,0.2947,1.098027,[170 192] ; [108 145],[163.63577236 198.36422764] ; [114.36422764 138.63577236],0
b5,1,0.297588,1.08497,[215 148] ; [161  93],[221.21231767 141.78768233] ; [154.78768233  99.21231767],0
u3,1,0.319424,0.991305,[49 32] ; [46 41],[45.80357143 35.19642857] ; [49.19642857 37.80357143],0
n2,1,0.335536,0.927412,[53 16] ; [43 19],[50.5648855 18.4351145] ; [45.4351145 16.5648855],0
s3,1,0.438915,0.599117,[197 160] ; [130 120],[192.32125206 164.67874794] ; [134.67874794 115.32125206],0
n1,1,0.456397,0.554717,[25 44] ; [26 35],[27.06923077 41.93076923] ; [23.93076923 37.06923077],0
a1,1,0.61843,0.248081,[ 22 341] ; [ 13 241],[ 20.59157212 342.40842788] ; [ 14.40842788 239.59157212],0
u2,1,0.800146,0.064089,[47 33] ; [50 38],[46.19047619 33.80952381] ; [50.80952381 37.19047619],0
b2,1,0.815263,0.054588,[ 96 137] ; [60 90],[ 94.90339426 138.09660574] ; [61.09660574 88.90339426],0
b3,1,0.815263,0.054588,[ 96 137] ; [60 90],[ 94.90339426 138.09660574] ; [61.09660574 88.90339426],0
a8,1,0.874856,0.024804,[ 53 272] ; [ 39 193],[ 53.68043088 271.31956912] ; [ 38.31956912 193.68043088],0
b4,1,0.903761,0.01462,[209 154] ; [145 109],[208.26904376 154.73095624] ; [145.73095624 108.26904376],0
p1,1,0.914477,0.011533,[ 32 330] ; [ 23 230],[ 32.37398374 329.62601626] ; [ 22.62601626 230.37398374],0
p5,1,0.930174,0.007678,[ 49 314] ; [ 33 216],[ 48.6372549 314.3627451] ; [ 33.3627451 215.6372549],0
