Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,35.68926,[251  65] ; [22 32],[233.15675676  82.84324324] ; [39.84324324 14.15675676],1
n2,1,0.716235,0.132129,[50 19] ; [6 3],[49.53846154 19.46153846] ; [6.46153846 2.53846154],0
b4,1,0.780488,0.077664,[185 134] ; [33 22],[185.94117647 133.05882353] ; [32.05882353 22.94117647],0
a8,1,0.792384,0.069283,[ 49 242] ; [ 9 40],[ 49.64117647 241.35882353] ; [ 8.35882353 40.64117647],0
p8,1,0.797059,0.066129,[182 131] ; [33 22],[182.86684783 130.13315217] ; [32.13315217 22.86684783],0
a7,1,0.801791,0.063016,[226  92] ; [40 15],[226.77747989  91.22252011] ; [39.22252011 15.77747989],0
d1,1,0.804262,0.061422,[215 104] ; [38 17],[215.79411765 103.20588235] ; [37.20588235 17.79411765],0
v1,1,0.805665,0.060527,[190 117] ; [35 20],[190.81491713 116.18508287] ; [34.18508287 20.81491713],0
n3,1,0.813267,0.055797,[49 20] ; [6 2],[49.28571429 19.71428571] ; [5.71428571 2.28571429],0
d2,1,0.855259,0.033274,[184 135] ; [31 24],[183.38235294 135.61764706] ; [31.61764706 23.38235294],0
n4,1,0.85798,0.032022,[262  55] ; [46  9],[262.46236559  54.53763441] ; [45.53763441  9.46236559],0
u2,1,0.88141,0.022255,[47 21] ; [6 3],[46.80519481 21.19480519] ; [6.19480519 2.80519481],0
n1,1,0.916399,0.011019,[31 38] ; [3 4],[30.86842105 38.13157895] ; [3.13157895 3.86842105],0
a5,1,0.948946,0.0041,[254  65] ; [44 11],[254.17647059  64.82352941] ; [43.82352941 11.17647059],0
d3,1,0.954907,0.003197,[225  94] ; [39 16],[225.17647059  93.82352941] ; [38.82352941 16.17647059],0
a1,1,0.955374,0.003131,[ 18 301] ; [ 3 52],[ 17.91176471 301.08823529] ; [ 3.08823529 51.91176471],0
