Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,24.320046,[53 11] ; [17 29],[40.72727273 23.27272727] ; [29.27272727 16.72727273],1
a6,1,0.300198,1.073315,[37 27] ; [22 24],[34.32727273 29.67272727] ; [24.67272727 21.32727273],0
u1,1,0.302577,1.062802,[ 8 56] ; [ 3 43],[ 6.4 57.6] ; [ 4.6 41.4],0
d1,1,0.307731,1.040387,[27 37] ; [15 31],[24.43636364 39.56363636] ; [17.56363636 28.43636364],0
p3,1,0.3097,1.031954,[15 48] ; [15 31],[17.33944954 45.66055046] ; [12.66055046 33.33944954],0
a2,1,0.353886,0.859474,[11 53] ; [ 5 41],[ 9.30909091 54.69090909] ; [ 6.69090909 39.30909091],0
p10,1,0.393206,0.729006,[15 47] ; [ 8 38],[13.2037037 48.7962963] ; [ 9.7962963 36.2037037],0
p2,1,0.402589,0.700581,[31 33] ; [26 20],[33.16363636 30.83636364] ; [23.83636364 22.16363636],0
p4,1,0.42428,0.638431,[20 43] ; [18 28],[21.96330275 41.03669725] ; [16.03669725 29.96330275],0
p7,1,0.428694,0.62636,[24 39] ; [21 25],[26.00917431 36.99082569] ; [18.99082569 27.00917431],0
s4,1,0.431054,0.619981,[11 51] ; [11 35],[12.62962963 49.37037037] ; [ 9.37037037 36.62962963],0
p6,1,0.434536,0.610669,[10 53] ; [10 36],[11.55963303 51.44036697] ; [ 8.44036697 37.55963303],0
r1,1,0.532071,0.390435,[44 20] ; [29 17],[42.47272727 21.52727273] ; [30.52727273 15.47272727],0
s7,1,0.577803,0.3098,[17 45] ; [ 9 31],[15.80392157 46.19607843] ; [10.19607843 29.80392157],0
s3,1,0.581362,0.304038,[29 35] ; [18 27],[27.59633028 36.40366972] ; [19.40366972 25.59633028],0
s5,1,0.585041,0.298156,[11 53] ; [ 6 39],[ 9.98165138 54.01834862] ; [ 7.01834862 37.98165138],0
p8,1,0.586739,0.295466,[18 45] ; [11 35],[16.76146789 46.23853211] ; [12.23853211 33.76146789],0
v4,1,0.605283,0.267102,[47 17] ; [35 10],[48.14678899 15.85321101] ; [33.85321101 11.14678899],0
s2,1,0.641652,0.216589,[19 44] ; [12 34],[17.91743119 45.08256881] ; [13.08256881 32.91743119],0
a4,1,0.69798,0.150582,[22 40] ; [18 28],[22.96296296 39.03703704] ; [17.03703704 28.96296296],0
b5,1,0.699055,0.149457,[31 33] ; [24 22],[32. 32.] ; [23. 23.],0
d5,1,0.717236,0.131157,[41 23] ; [31 15],[41.89090909 22.10909091] ; [30.10909091 15.89090909],0
a3,1,0.726392,0.12245,[35 28] ; [24 22],[34.10091743 28.89908257] ; [24.89908257 21.10091743],0
r4,1,0.780109,0.07794,[42 22] ; [29 17],[41.30909091 22.69090909] ; [29.69090909 16.30909091],0
v3,1,0.783392,0.075571,[13 51] ; [ 8 36],[12.44444444 51.55555556] ; [ 8.55555556 35.44444444],0
s1,1,0.817807,0.053069,[ 6 57] ; [ 5 41],[ 6.35779817 56.64220183] ; [ 4.64220183 41.35779817],0
a7,1,0.84305,0.039202,[36 28] ; [25 21],[35.49090909 28.50909091] ; [25.50909091 20.49090909],0
p11,1,0.848586,0.036452,[29 35] ; [20 26],[28.50909091 35.49090909] ; [20.49090909 25.50909091],0
v1,1,0.953823,0.003353,[15 49] ; [11 35],[15.12727273 48.87272727] ; [10.87272727 35.12727273],0
b1,1,0.971848,0.001245,[35 29] ; [25 21],[34.90909091 29.09090909] ; [25.09090909 20.90909091],0
d3,1,1.0,0.0,[32 32] ; [23 23],[32. 32.] ; [23. 23.],0
