Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.328179,[46 71] ; [236  74],[77.26932084 39.73067916] ; [204.73067916 105.26932084],1
s4,1,0.628598,0.233967,[27 89] ; [ 65 243],[25.16981132 90.83018868] ; [ 66.83018868 241.16981132],0
n3,1,0.684238,0.165394,[19  7] ; [44 13],[19.73493976  6.26506024] ; [43.26506024 13.73493976],0
p6,1,0.688288,0.160945,[49 66] ; [125 184],[47.19339623 67.80660377] ; [126.80660377 182.19339623],0
a4,1,0.716199,0.132164,[56 60] ; [144 167],[54.33255269 61.66744731] ; [145.66744731 165.33255269],0
p3,1,0.824124,0.049392,[62 55] ; [168 142],[63.02107728 53.97892272] ; [166.97892272 143.02107728],0
u4,1,0.844672,0.038385,[  5 112] ; [ 12 299],[  4.64719626 112.35280374] ; [ 12.35280374 298.64719626],0
a8,1,0.950772,0.003812,[18 95] ; [ 45 242],[17.7975 95.2025] ; [ 45.2025 241.7975],0
p8,1,0.960904,0.002403,[63 52] ; [169 141],[62.77647059 52.22352941] ; [169.22352941 140.77647059],0
n2,1,0.978343,0.000737,[20  6] ; [44 13],[20.04819277  5.95180723] ; [43.95180723 13.04819277],0
v1,1,0.991009,0.000127,[63 50] ; [168 133],[63.05072464 49.94927536] ; [167.94927536 133.05072464],0
