Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.634174,[21 34] ; [110  17],[39.58791209 15.41208791] ; [91.41208791 35.58791209],1
a7,1,0.497557,0.460143,[43 12] ; [94 34],[41.17486339 13.82513661] ; [95.82513661 32.17486339],0
n3,1,0.500858,0.453118,[12  6] ; [19  6],[12.97674419  5.02325581] ; [18.02325581  6.97674419],0
p9,1,0.512645,0.428664,[44 11] ; [105  20],[45.52777778  9.47222222] ; [103.47222222  21.52777778],0
a6,1,0.588477,0.292729,[35 20] ; [76 52],[33.36065574 21.63934426] ; [77.63934426 50.36065574],0
s1,1,0.734728,0.114815,[ 2 53] ; [  6 120],[ 2.43093923 52.56906077] ; [  5.56906077 120.43093923],0
u1,1,0.765176,0.089216,[ 4 51] ; [ 11 117],[ 4.50819672 50.49180328] ; [ 10.49180328 117.50819672],0
u2,1,0.808286,0.058873,[15 14] ; [20 21],[14.5 14.5] ; [20.5 20.5],0
p6,1,0.829044,0.046625,[18 37] ; [44 84],[18.63387978 36.36612022] ; [43.36612022 84.63387978],0
u3,1,0.847705,0.036882,[13 15] ; [20 21],[13.39130435 14.60869565] ; [19.60869565 21.39130435],0
v2,1,0.869165,0.027132,[26 27] ; [61 60],[26.5 26.5] ; [60.5 60.5],0
u4,1,0.900614,0.015597,[ 1 54] ; [  2 126],[ 0.90163934 54.09836066] ; [  2.09836066 125.90163934],0
