Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,7.1e-05,15.773935,[22 73] ; [29 23],[32.95918367 62.04081633] ; [18.04081633 33.95918367],1
b4,1,0.252529,1.309258,[59 37] ; [28 26],[55.68 40.32] ; [31.32 22.68],0
b5,1,0.259217,1.272933,[55 41] ; [36 18],[58.24 37.76] ; [32.76 21.24],0
p9,1,0.260587,1.265635,[27 67] ; [20 33],[30.05442177 63.94557823] ; [16.94557823 36.05442177],0
u4,1,0.263643,1.249528,[ 1 95] ; [ 2 52],[ 1.92 94.08] ; [ 1.08 52.92],0
r2,1,0.285153,1.142367,[75 19] ; [46  7],[77.37414966 16.62585034] ; [43.62585034  9.37414966],0
d2,1,0.296077,1.091779,[43 51] ; [29 24],[46.04081633 47.95918367] ; [25.95918367 27.04081633],0
p6,1,0.306543,1.04551,[12 83] ; [10 43],[14.12162162 80.87837838] ; [ 7.87837838 45.12162162],0
n5,1,0.333978,0.933412,[55 41] ; [26 27],[52.18791946 43.81208054] ; [28.81208054 24.18791946],0
p4,1,0.343162,0.898582,[25 71] ; [18 36],[27.52 68.48] ; [15.48 38.52],0
s3,1,0.361905,0.831273,[34 61] ; [23 30],[36.58783784 58.41216216] ; [20.41216216 32.58783784],0
r1,1,0.447478,0.577033,[58 38] ; [36 18],[60.16 35.84] ; [33.84 20.16],0
n1,1,0.497785,0.459655,[16 29] ; [ 6 16],[14.7761194 30.2238806] ; [ 7.2238806 14.7761194],0
n4,1,0.507876,0.43844,[60 36] ; [36 17],[61.85234899 34.14765101] ; [34.14765101 18.85234899],0
s4,1,0.52289,0.40819,[18 77] ; [ 8 46],[16.57718121 78.42281879] ; [ 9.42281879 44.57718121],0
a3,1,0.528264,0.397729,[56 38] ; [35 19],[57.7972973 36.2027027] ; [33.2027027 20.7972973],0
n2,1,0.528829,0.39664,[25 20] ; [14  8],[26.19402985 18.80597015] ; [12.80597015  9.19402985],0
a1,1,0.543094,0.369835,[10 86] ; [ 4 50],[ 8.96 87.04] ; [ 5.04 48.96],0
u3,1,0.570424,0.321974,[20 20] ; [ 8 11],[18.98305085 21.01694915] ; [9.01694915 9.98305085],0
a5,1,0.630815,0.230958,[53 43] ; [32 22],[54.4 41.6] ; [30.6 23.4],0
b1,1,0.643563,0.214112,[50 46] ; [26 28],[48.64 47.36] ; [27.36 26.64],0
a8,1,0.675596,0.175126,[11 82] ; [ 7 42],[11.78873239 81.21126761] ; [ 6.21126761 42.78873239],0
u2,1,0.751,0.100693,[17 23] ; [8 9],[17.54385965 22.45614035] ; [7.45614035 9.54385965],0
p3,1,0.849533,0.035991,[24 72] ; [14 39],[24.48322148 71.51677852] ; [13.51677852 39.48322148],0
a2,1,0.901336,0.015369,[17 79] ; [10 44],[17.28 78.72] ; [ 9.72 44.28],0
p12,1,0.915692,0.011207,[ 2 93] ; [ 1 53],[ 1.91275168 93.08724832] ; [ 1.08724832 52.91275168],0
r4,1,0.920281,0.010016,[63 33] ; [35 19],[62.72 33.28] ; [35.28 18.72],0
a6,1,0.923068,0.009326,[52 43] ; [30 24],[52.28187919 42.71812081] ; [29.71812081 24.28187919],0
p1,1,0.939327,0.005794,[ 5 90] ; [ 3 51],[ 5.10067114 89.89932886] ; [ 2.89932886 51.10067114],0
u1,1,0.948658,0.004146,[11 85] ; [ 6 48],[10.88 85.12] ; [ 6.12 47.88],0
b2,1,0.954897,0.003199,[23 43] ; [12 23],[22.87128713 43.12871287] ; [12.12871287 22.87128713],0
b3,1,0.954897,0.003199,[23 43] ; [12 23],[22.87128713 43.12871287] ; [12.12871287 22.87128713],0
a4,1,0.977956,0.000764,[42 53] ; [24 30],[42.08053691 52.91946309] ; [23.91946309 30.08053691],0
p7,1,0.981671,0.000528,[27 69] ; [15 38],[27.06040268 68.93959732] ; [14.93959732 38.06040268],0
