Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,73.472811,[204  42] ; [54 81],[166.58267717  79.41732283] ; [91.41732283 43.58267717],1
p2,1,0.346521,0.886155,[162  84] ; [83 53],[157.77486911  88.22513089] ; [87.22513089 48.77486911],0
n3,1,0.380382,0.769466,[59 23] ; [29 16],[56.81889764 25.18110236] ; [31.18110236 13.81889764],0
v1,1,0.410709,0.676748,[102 135] ; [51 81],[ 98.26829268 138.73170732] ; [54.73170732 77.26829268],0
b4,1,0.467997,0.526701,[145 102] ; [85 51],[148.32898172  98.67101828] ; [81.67101828 54.32898172],0
v3,1,0.496839,0.461682,[ 78 155] ; [39 91],[ 75.09917355 157.90082645] ; [41.90082645 88.09917355],0
p7,1,0.560643,0.338591,[ 83 161] ; [41 91],[ 80.46808511 163.53191489] ; [43.53191489 88.46808511],0
b5,1,0.685285,0.164237,[151  96] ; [86 50],[152.84334204  94.15665796] ; [84.15665796 51.84334204],0
u3,1,0.737278,0.112533,[22 21] ; [44 37],[22.88709677 20.11290323] ; [43.11290323 37.88709677],0
p5,1,0.84087,0.040313,[ 12 231] ; [  6 128],[ 11.60212202 231.39787798] ; [  6.39787798 127.60212202],0
s3,1,0.844995,0.038224,[126 119] ; [67 66],[125.09259259 119.90740741] ; [67.90740741 65.09259259],0
s4,1,0.874484,0.024953,[ 43 202] ; [ 23 113],[ 42.44094488 202.55905512] ; [ 23.55905512 112.44094488],0
b1,1,0.956602,0.002961,[101 146] ; [56 80],[101.25065274 145.74934726] ; [55.74934726 80.25065274],0
