Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000516,12.05839,[244  28] ; [86 27],[233.14285714  38.85714286] ; [96.85714286 16.14285714],1
u2,1,0.218823,1.512075,[31 12] ; [15 11],[28.66666667 14.33333333] ; [17.33333333  8.66666667],0
p11,1,0.278219,1.175771,[222  53] ; [88 28],[218.03069054  56.96930946] ; [91.96930946 24.03069054],0
b4,1,0.27891,1.172393,[152 123] ; [71 45],[156.84143223 118.15856777] ; [66.15856777 49.84143223],0
p2,1,0.28505,1.142855,[232  42] ; [103  13],[235.35897436  38.64102564] ; [99.64102564 16.35897436],0
p7,1,0.308364,1.037669,[195  72] ; [76 36],[190.91556728  76.08443272] ; [80.08443272 31.91556728],0
d5,1,0.308691,1.036269,[233  41] ; [93 22],[229.62467866  44.37532134] ; [96.37532134 18.62467866],0
u3,1,0.389538,0.740385,[33 11] ; [17  9],[31.42857143 12.57142857] ; [18.57142857  7.42857143],0
b5,1,0.413477,0.66878,[164 111] ; [64 52],[160.35805627 114.64194373] ; [67.64194373 48.35805627],0
r1,1,0.426005,0.63369,[244  30] ; [100  16],[241.68205128  32.31794872] ; [102.31794872  13.68205128],0
a6,1,0.455005,0.558155,[187  87] ; [74 41],[183.84061697  90.15938303] ; [77.15938303 37.84061697],0
d3,1,0.458421,0.549748,[198  77] ; [87 28],[200.96153846  74.03846154] ; [84.03846154 30.96153846],0
n1,1,0.470726,0.52027,[30 25] ; [10 12],[28.57142857 26.42857143] ; [11.42857143 10.57142857],0
s1,1,0.473891,0.512889,[ 12 260] ; [  7 107],[ 13.38860104 258.61139896] ; [  5.61139896 108.38860104],0
r3,1,0.487645,0.481719,[270   5] ; [114   1],[270.76923077   4.23076923] ; [113.23076923   1.76923077],0
b1,1,0.499342,0.456335,[112 163] ; [43 73],[109.01534527 165.98465473] ; [45.98465473 70.01534527],0
d2,1,0.504317,0.445841,[156 119] ; [61 54],[153.01282051 121.98717949] ; [63.98717949 51.01282051],0
p1,1,0.519429,0.415028,[ 32 241] ; [ 11 105],[ 30.17737789 242.82262211] ; [ 12.82262211 103.17737789],0
n2,1,0.52013,0.413636,[42 14] ; [18  4],[43.07692308 12.92307692] ; [16.92307692  5.07692308],0
n4,1,0.581213,0.304278,[232  41] ; [96 20],[230.19023136  42.80976864] ; [97.80976864 18.19023136],0
p3,1,0.615173,0.25271,[163 112] ; [65 50],[160.76923077 114.23076923] ; [67.23076923 47.76923077],0
d4,1,0.629417,0.232852,[234  40] ; [96 19],[232.44215938  41.55784062] ; [97.55784062 17.44215938],0
a1,1,0.698393,0.150149,[ 17 258] ; [  6 110],[ 16.17647059 258.82352941] ; [  6.82352941 109.17647059],0
a8,1,0.745844,0.105056,[ 47 201] ; [18 85],[ 45.92592593 202.07407407] ; [19.07407407 83.92592593],0
s4,1,0.817426,0.053295,[ 56 217] ; [25 91],[ 56.84575835 216.15424165] ; [24.15424165 91.84575835],0
n3,1,0.833336,0.044279,[42 14] ; [17  5],[42.35897436 13.64102564] ; [16.64102564  5.35897436],0
r2,1,0.834752,0.043518,[271   3] ; [115   1],[271.18974359   2.81025641] ; [114.81025641   1.18974359],0
p4,1,0.845581,0.037932,[187  87] ; [78 38],[186.17948718  87.82051282] ; [78.82051282 37.17948718],0
a2,1,0.88712,0.02015,[ 81 194] ; [35 81],[ 81.58567775 193.41432225] ; [34.41432225 81.58567775],0
a4,1,0.973798,0.001079,[138 137] ; [58 58],[137.8516624 137.1483376] ; [58.1483376 57.8516624],0
