Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1e-06,24.363865,[ 7 83] ; [33 51],[20.68965517 69.31034483] ; [19.31034483 64.68965517],1
r1,1,0.22133,1.495726,[48 43] ; [52 32],[52. 39.] ; [48. 36.],0
r2,1,0.221651,1.493648,[73 18] ; [74 11],[76.00568182 14.99431818] ; [70.99431818 14.00568182],0
n6,1,0.224242,1.477017,[63 28] ; [65 19],[66.56 24.44] ; [61.44 22.56],0
a6,1,0.225525,1.468865,[49 42] ; [38 47],[44.98295455 46.01704545] ; [42.01704545 42.98295455],0
a7,1,0.250918,1.318185,[52 38] ; [55 28],[55.66473988 34.33526012] ; [51.33526012 31.66473988],0
s1,1,0.279891,1.16762,[ 5 85] ; [ 2 83],[ 3.6 86.4] ; [ 3.4 81.6],0
n1,1,0.282542,1.154824,[12 19] ; [ 6 18],[10.14545455 20.85454545] ; [ 7.85454545 16.14545455],0
p12,1,0.286554,1.135743,[ 5 86] ; [ 2 83],[ 3.61931818 87.38068182] ; [ 3.38068182 81.61931818],0
n5,1,0.31887,0.993577,[50 41] ; [53 32],[53.25568182 37.74431818] ; [49.74431818 35.25568182],0
s5,1,0.361351,0.833192,[10 75] ; [14 70],[12.07100592 72.92899408] ; [11.92899408 72.07100592],0
a4,1,0.415103,0.664137,[18 72] ; [13 72],[15.94285714 74.05714286] ; [15.05714286 69.94285714],0
d1,1,0.433155,0.61435,[25 66] ; [19 66],[22.75 68.25] ; [21.25 63.75],0
d4,1,0.443883,0.586224,[51 39] ; [53 32],[53.48571429 36.51428571] ; [50.51428571 34.48571429],0
p9,1,0.476302,0.507319,[58 31] ; [59 25],[60.19075145 28.80924855] ; [56.80924855 27.19075145],0
b5,1,0.516008,0.421864,[61 30] ; [53 32],[58.94318182 32.05681818] ; [55.05681818 29.94318182],0
a3,1,0.550721,0.356027,[35 55] ; [29 55],[33.10344828 56.89655172] ; [30.89655172 53.10344828],0
n3,1,0.556697,0.345456,[21 10] ; [18  6],[21.98181818  9.01818182] ; [17.01818182  6.98181818],0
n2,1,0.561276,0.3375,[19 11] ; [17  7],[20. 10.] ; [16.  8.],0
d2,1,0.571387,0.320367,[19 71] ; [21 64],[20.57142857 69.42857143] ; [19.42857143 65.57142857],0
a8,1,0.573853,0.316278,[ 9 76] ; [11 71],[10.17964072 74.82035928] ; [ 9.82035928 72.17964072],0
u1,1,0.600917,0.273615,[ 2 89] ; [ 1 84],[ 1.55113636 89.44886364] ; [ 1.44886364 83.55113636],0
v3,1,0.62545,0.238281,[19 68] ; [21 63],[20.35087719 66.64912281] ; [19.64912281 64.35087719],0
d3,1,0.648864,0.207335,[44 47] ; [43 40],[45.5 45.5] ; [41.5 41.5],0
a1,1,0.768881,0.086341,[ 4 87] ; [ 3 82],[ 3.61931818 87.38068182] ; [ 3.38068182 81.61931818],0
u3,1,0.770803,0.08487,[27 29] ; [25 30],[26.23423423 29.76576577] ; [25.76576577 29.23423423],0
p1,1,0.861428,0.03047,[ 6 85] ; [ 5 79],[ 5.72 85.28] ; [ 5.28 78.72],0
b1,1,0.960692,0.002429,[35 56] ; [33 52],[35.15909091 55.84090909] ; [32.84090909 52.15909091],0
s8,1,0.961466,0.002334,[12 79] ; [11 74],[11.89204545 79.10795455] ; [11.10795455 73.89204545],0
s4,1,0.97421,0.001045,[13 78] ; [12 71],[13.07471264 77.92528736] ; [11.92528736 71.07471264],0
d5,1,0.990272,0.000149,[51 40] ; [47 37],[50.96 40.04] ; [47.04 36.96],0
u2,1,0.994463,4.8e-05,[27 29] ; [26 28],[26.98181818 29.01818182] ; [26.01818182 27.98181818],0
