Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.002438,9.186603,[ 2 20] ; [18 20],[ 7.33333333 14.66666667] ; [12.66666667 25.33333333],0
d2,1,0.284354,1.14616,[ 8 13] ; [20 18],[ 9.96610169 11.03389831] ; [18.03389831 19.96610169],0
p5,1,0.292889,1.106293,[ 1 20] ; [ 5 32],[ 2.17241379 18.82758621] ; [ 3.82758621 33.17241379],0
r1,1,0.293573,1.103162,[14  8] ; [29  9],[15.76666667  6.23333333] ; [27.23333333 10.76666667],0
u3,1,0.305319,1.050816,[5 6] ; [8 4],[6.2173913 4.7826087] ; [6.7826087 5.2173913],0
a6,1,0.324955,0.9689,[15  7] ; [21 17],[13.2  8.8] ; [22.8 15.2],0
n4,1,0.353391,0.861244,[18  4] ; [27 11],[16.5  5.5] ; [28.5  9.5],0
v1,1,0.365878,0.817617,[ 8 14] ; [17 18],[ 9.64912281 12.35087719] ; [15.35087719 19.64912281],0
b2,1,0.408295,0.683761,[4 9] ; [12 15],[5.2 7.8] ; [10.8 16.2],0
b3,1,0.408295,0.683761,[4 9] ; [12 15],[5.2 7.8] ; [10.8 16.2],0
v2,1,0.448125,0.575391,[10 11] ; [22 16],[11.38983051  9.61016949] ; [20.61016949 17.38983051],0
p10,1,0.44861,0.574163,[16  6] ; [24 14],[14.66666667  7.33333333] ; [25.33333333 12.66666667],0
d3,1,0.463762,0.536801,[12 10] ; [17 21],[10.63333333 11.36666667] ; [18.36666667 19.63333333],0
s1,1,0.47498,0.510367,[ 3 19] ; [ 3 35],[ 2.2 19.8] ; [ 3.8 34.2],0
a5,1,0.492344,0.471401,[15  7] ; [29  9],[16.13333333  5.86666667] ; [27.86666667 10.13333333],0
u2,1,0.509903,0.434266,[4 7] ; [6 6],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
a4,1,0.553617,0.350877,[11 11] ; [16 22],[ 9.9 12.1] ; [17.1 20.9],0
b1,1,0.592097,0.287081,[10 12] ; [20 18],[11. 11.] ; [19. 19.],0
n1,1,0.637352,0.222222,[4 5] ; [5 4],[4.5 4.5] ; [4.5 4.5],0
b5,1,0.650669,0.205058,[12 10] ; [23 15],[12.83333333  9.16666667] ; [22.16666667 15.83333333],0
p9,1,0.704786,0.143541,[14  8] ; [26 12],[14.66666667  7.33333333] ; [25.33333333 12.66666667],0
p7,1,0.734212,0.11528,[12 10] ; [19 19],[11.36666667 10.63333333] ; [19.63333333 18.36666667],0
d1,1,0.844165,0.038639,[11 11] ; [20 18],[11.36666667 10.63333333] ; [19.63333333 18.36666667],0
p11,1,0.866189,0.028393,[14  8] ; [25 13],[14.3  7.7] ; [24.7 13.3],0
a1,1,0.87166,0.026098,[ 2 20] ; [ 3 35],[ 1.83333333 20.16666667] ; [ 3.16666667 34.83333333],0
d4,1,0.889671,0.019243,[16  6] ; [27 11],[15.76666667  6.23333333] ; [27.23333333 10.76666667],0
a8,1,0.897506,0.016593,[ 2 18] ; [ 4 32],[ 2.14285714 17.85714286] ; [ 3.85714286 32.14285714],0
b4,1,0.927837,0.008202,[13  9] ; [22 16],[12.83333333  9.16666667] ; [22.16666667 15.83333333],0
a2,1,0.958099,0.00276,[ 3 19] ; [ 5 33],[ 2.93333333 19.06666667] ; [ 5.06666667 32.93333333],0
