Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,66.941612,[ 1 40] ; [120  45],[24.08252427 16.91747573] ; [96.91747573 68.08252427],1
s4,1,0.512594,0.428769,[10 31] ; [ 32 130],[ 8.48275862 32.51724138] ; [ 33.51724138 128.48275862],0
p2,1,0.527642,0.398931,[27 14] ; [117  48],[28.66019417 12.33980583] ; [115.33980583  49.66019417],0
v3,1,0.553929,0.350326,[13 26] ; [60 96],[14.6 24.4] ; [58.4 97.6],0
n6,1,0.568017,0.326012,[36  5] ; [139  26],[34.83009709  6.16990291] ; [140.16990291  24.83009709],0
p6,1,0.581849,0.303254,[ 6 35] ; [ 30 134],[ 7.2 33.8] ; [ 28.8 135.2],0
v1,1,0.593195,0.285382,[19 21] ; [82 75],[20.50761421 19.49238579] ; [80.49238579 76.50761421],0
n4,1,0.619234,0.246946,[29 12] ; [123  42],[30.25242718 10.74757282] ; [121.74757282  43.25242718],0
b4,1,0.626415,0.236954,[28 13] ; [106  59],[26.66990291 14.33009709] ; [107.33009709  57.66990291],0
p3,1,0.632655,0.228478,[14 27] ; [ 63 102],[15.32524272 25.67475728] ; [ 61.67475728 103.32524272],0
n2,1,0.649697,0.206282,[11  3] ; [37 14],[10.33846154  3.66153846] ; [37.66153846 13.33846154],0
r2,1,0.673364,0.177693,[39  2] ; [154  11],[38.41262136  2.58737864] ; [154.58737864  10.41262136],0
b5,1,0.689755,0.159351,[27 14] ; [114  51],[28.0631068 12.9368932] ; [112.9368932  52.0631068],0
r4,1,0.725538,0.123248,[36  5] ; [148  17],[36.62135922  4.37864078] ; [147.37864078  17.62135922],0
p10,1,0.77051,0.085093,[29 12] ; [119  44],[29.74509804 11.25490196] ; [118.25490196  44.74509804],0
r1,1,0.863793,0.029429,[32  9] ; [130  34],[32.4  8.6] ; [129.6  34.4],0
v4,1,0.882269,0.021932,[38  3] ; [154  11],[38.21359223  2.78640777] ; [153.78640777  11.21359223],0
p9,1,0.884145,0.021233,[33  8] ; [132  30],[33.32512315  7.67487685] ; [131.67487685  30.32512315],0
p8,1,0.934741,0.006705,[10 31] ; [ 39 125],[ 9.8 31.2] ; [ 39.2 124.8],0
