Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.009919,6.649327,[33 29] ; [62 22],[40.34246575 21.65753425] ; [54.65753425 29.34246575],0
n3,1,0.333305,0.936013,[15  4] ; [13  7],[13.64102564  5.35897436] ; [14.35897436  5.64102564],0
p4,1,0.478826,0.501537,[24 37] ; [38 46],[26.08275862 34.91724138] ; [35.91724138 48.08275862],0
b1,1,0.483244,0.491534,[23 39] ; [36 48],[25.05479452 36.94520548] ; [33.94520548 50.05479452],0
p12,1,0.504093,0.446309,[ 4 58] ; [ 8 76],[ 5.09589041 56.90410959] ; [ 6.90410959 77.09589041],0
p11,1,0.522803,0.40836,[42 20] ; [61 23],[43.73972603 18.26027397] ; [59.26027397 24.73972603],0
a4,1,0.528743,0.396807,[27 35] ; [41 43],[28.87671233 33.12328767] ; [39.12328767 44.87671233],0
s5,1,0.539366,0.376715,[14 47] ; [22 58],[15.57446809 45.42553191] ; [20.42553191 59.57446809],0
n4,1,0.581026,0.304579,[51 11] ; [66 18],[49.68493151 12.31506849] ; [67.31506849 16.68493151],0
b2,1,0.582792,0.301742,[18 24] ; [19 32],[16.70967742 25.29032258] ; [20.29032258 30.70967742],0
b3,1,0.582792,0.301742,[18 24] ; [19 32],[16.70967742 25.29032258] ; [20.29032258 30.70967742],0
d3,1,0.597295,0.279095,[41 21] ; [59 25],[42.46575342 19.53424658] ; [57.53424658 26.46575342],0
r3,1,0.598531,0.277218,[56  5] ; [79  5],[56.79310345  4.20689655] ; [78.20689655  5.79310345],0
p7,1,0.607773,0.263431,[26 36] ; [37 43],[27.50704225 34.49295775] ; [35.49295775 44.50704225],0
p9,1,0.608694,0.262081,[44 17] ; [63 20],[45.32638889 15.67361111] ; [61.67361111 21.32638889],0
v4,1,0.617485,0.249418,[57  5] ; [79  5],[57.75342466  4.24657534] ; [78.24657534  5.75342466],0
u3,1,0.623627,0.240803,[7 5] ; [16  8],[7.66666667 4.33333333] ; [15.33333333  8.66666667],0
d4,1,0.641404,0.21691,[49 12] ; [70 14],[50.06206897 10.93793103] ; [68.93793103 15.06206897],0
p1,1,0.657444,0.196643,[ 4 58] ; [ 4 80],[ 3.39726027 58.60273973] ; [ 4.60273973 79.39726027],0
r2,1,0.657444,0.196643,[58  4] ; [80  4],[58.60273973  3.39726027] ; [79.39726027  4.60273973],0
p6,1,0.704039,0.144304,[12 50] ; [18 64],[12.91666667 49.08333333] ; [17.08333333 64.91666667],0
n6,1,0.724413,0.124304,[53  9] ; [70 14],[52.23287671  9.76712329] ; [70.76712329 13.23287671],0
p10,1,0.739139,0.110885,[45 16] ; [64 20],[45.85517241 15.14482759] ; [63.14482759 20.85517241],0
a7,1,0.778864,0.078849,[43 18] ; [61 23],[43.75172414 17.24827586] ; [60.24827586 23.75172414],0
a6,1,0.785842,0.073828,[43 19] ; [60 24],[43.73972603 18.26027397] ; [59.26027397 24.73972603],0
s7,1,0.787484,0.072673,[30 29] ; [42 37],[30.7826087 28.2173913] ; [41.2173913 37.7826087],0
b4,1,0.817375,0.053325,[41 21] ; [54 30],[40.34246575 21.65753425] ; [54.65753425 29.34246575],0
n5,1,0.823934,0.049501,[47 15] ; [65 19],[47.56164384 14.43835616] ; [64.43835616 19.56164384],0
a2,1,0.878311,0.023443,[17 45] ; [24 60],[17.4109589 44.5890411] ; [23.5890411 60.4109589],0
n1,1,0.897904,0.016463,[ 7 11] ; [ 7 12],[ 6.81081081 11.18918919] ; [ 7.18918919 11.81081081],0
a5,1,0.908471,0.013217,[43 19] ; [59 25],[43.31506849 18.68493151] ; [58.68493151 25.31506849],0
d1,1,0.933569,0.006948,[35 27] ; [48 36],[35.24657534 26.75342466] ; [47.75342466 36.24657534],0
s3,1,0.965771,0.001842,[32 30] ; [41 39],[31.87323944 30.12676056] ; [41.12676056 38.87323944],0
d2,1,0.969919,0.001422,[34 27] ; [46 37],[33.88888889 27.11111111] ; [46.11111111 36.88888889],0
s8,1,0.992646,8.5e-05,[28 34] ; [38 46],[28.02739726 33.97260274] ; [37.97260274 46.02739726],0
