Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000675,11.55648,[13  4] ; [30 62],[ 6.70642202 10.29357798] ; [36.29357798 55.70642202],1
s1,1,0.522813,0.408341,[ 1 16] ; [10 81],[ 1.73148148 15.26851852] ; [ 9.26851852 81.73148148],0
n4,1,0.551038,0.35546,[12  5] ; [58 34],[10.91743119  6.08256881] ; [59.08256881 32.91743119],0
v1,1,0.572372,0.31873,[ 3 14] ; [22 70],[ 3.89908257 13.10091743] ; [21.10091743 70.89908257],0
p4,1,0.573073,0.317568,[ 7 10] ; [31 60],[ 5.98148148 11.01851852] ; [32.01851852 58.98148148],0
p1,1,0.60077,0.273836,[ 1 16] ; [ 9 82],[ 1.57407407 15.42592593] ; [ 8.42592593 82.57407407],0
a6,1,0.672393,0.178816,[10  7] ; [49 43],[9.20183486 7.79816514] ; [49.79816514 42.20183486],0
a5,1,0.672393,0.178816,[10  7] ; [49 43],[9.20183486 7.79816514] ; [49.79816514 42.20183486],0
a2,1,0.706615,0.141681,[ 3 14] ; [13 79],[ 2.49541284 14.50458716] ; [13.50458716 78.49541284],0
b5,1,0.760228,0.093135,[9 8] ; [45 47],[8.42201835 8.57798165] ; [45.57798165 46.42201835],0
p5,1,0.788863,0.07171,[ 1 16] ; [ 4 87],[ 0.78703704 16.21296296] ; [ 4.21296296 86.78703704],0
a7,1,0.795964,0.066861,[10  7] ; [51 41],[9.51376147 7.48623853] ; [51.48623853 40.51376147],0
a1,1,0.802002,0.062879,[ 1 16] ; [ 7 85],[ 1.24770642 15.75229358] ; [ 6.75229358 85.24770642],0
s4,1,0.845913,0.037766,[ 3 13] ; [19 72],[ 3.28971963 12.71028037] ; [18.71028037 72.28971963],0
p3,1,0.869839,0.026851,[ 5 12] ; [25 66],[ 4.72222222 12.27777778] ; [25.27777778 65.72222222],0
p7,1,0.968226,0.001587,[ 7 10] ; [37 54],[ 6.92592593 10.07407407] ; [37.07407407 53.92592593],0
