Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,76.991985,[205  24] ; [40 52],[174.78193146  54.21806854] ; [70.21806854 21.78193146],1
d2,1,0.447692,0.576488,[107 121] ; [38 52],[103.96226415 124.03773585] ; [41.03773585 48.96226415],0
p8,1,0.467797,0.527175,[ 51 177] ; [17 74],[ 48.60188088 179.39811912] ; [19.39811912 71.60188088],0
b5,1,0.593404,0.28506,[137  92] ; [58 34],[139.11214953  89.88785047] ; [55.88785047 36.11214953],0
b4,1,0.628346,0.23431,[146  83] ; [56 36],[144.105919  84.894081] ; [57.894081 34.105919],0
u4,1,0.665999,0.186318,[  4 225] ; [ 1 91],[  3.56697819 225.43302181] ; [ 1.43302181 90.56697819],0
p5,1,0.768254,0.086824,[ 13 214] ; [ 6 85],[ 13.56289308 213.43710692] ; [ 5.43710692 85.56289308],0
n5,1,0.77779,0.079637,[150  78] ; [59 33],[148.9125  79.0875] ; [60.0875 31.9125],0
a8,1,0.778623,0.079025,[ 19 188] ; [ 9 79],[ 19.64745763 187.35254237] ; [ 8.35254237 79.64745763],0
p9,1,0.919385,0.010243,[159  67] ; [60 26],[158.63461538  67.36538462] ; [60.36538462 25.63461538],0
n2,1,0.919689,0.010166,[50 25] ; [23 11],[50.2293578 24.7706422] ; [22.7706422 11.2293578],0
s4,1,0.921682,0.009666,[ 36 191] ; [15 77],[ 36.29153605 190.70846395] ; [14.70846395 77.29153605],0
