Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.628572,[35 41] ; [200  51],[54.617737 21.382263] ; [180.382263  70.617737],1
n2,1,0.256175,1.289309,[9 6] ; [39 13],[10.74626866  4.25373134] ; [37.25373134 14.74626866],0
u3,1,0.257637,1.281409,[16 11] ; [29 11],[18.13432836  8.86567164] ; [26.86567164 13.13432836],0
r2,1,0.282902,1.153098,[72  5] ; [238   9],[73.67283951  3.32716049] ; [236.32716049  10.67283951],0
a2,1,0.294647,1.098267,[17 61] ; [ 70 182],[20.56363636 57.43636364] ; [ 66.43636364 185.56363636],0
d5,1,0.302726,1.062147,[69  9] ; [210  41],[66.14589666 11.85410334] ; [212.85410334  38.14589666],0
d4,1,0.335969,0.925752,[64 14] ; [217  34],[66.62006079 11.37993921] ; [214.37993921  36.62006079],0
p12,1,0.349667,0.874667,[ 6 71] ; [ 29 222],[ 8.21646341 68.78353659] ; [ 26.78353659 224.21646341],0
p10,1,0.373128,0.793219,[67 11] ; [223  26],[69.17431193  8.82568807] ; [220.82568807  28.17431193],0
r4,1,0.403939,0.696569,[74  4] ; [232  20],[72.32727273  5.67272727] ; [233.67272727  18.32727273],0
a4,1,0.411071,0.675702,[33 45] ; [120 132],[36.16363636 41.83636364] ; [116.83636364 135.16363636],0
n3,1,0.411993,0.673041,[9 6] ; [37 15],[10.29850746  4.70149254] ; [35.70149254 16.29850746],0
a8,1,0.4447,0.584126,[11 62] ; [ 43 183],[13.18394649 59.81605351] ; [ 40.81605351 185.18394649],0
s1,1,0.498159,0.458856,[ 2 73] ; [ 11 238],[ 3.00925926 71.99074074] ; [  9.99074074 239.00925926],0
a5,1,0.536976,0.381174,[60 18] ; [202  50],[61.92727273 16.07272727] ; [200.07272727  51.92727273],0
r3,1,0.562647,0.335142,[76  2] ; [242  10],[75.16363636  2.83636364] ; [242.83636364   9.16363636],0
a6,1,0.567808,0.326365,[54 24] ; [165  86],[51.92097264 26.07902736] ; [167.07902736  83.92097264],0
d1,1,0.582508,0.302198,[54 24] ; [166  86],[52. 26.] ; [168.  84.],0
b1,1,0.597665,0.278532,[32 46] ; [ 95 157],[30.01818182 47.98181818] ; [ 96.98181818 155.01818182],0
r1,1,0.716963,0.131421,[66 11] ; [210  40],[64.99082569 12.00917431] ; [211.00917431  38.99082569],0
b5,1,0.76301,0.09092,[47 31] ; [147 105],[45.85454545 32.14545455] ; [148.14545455 103.85454545],0
p8,1,0.837046,0.042302,[49 28] ; [161  87],[49.75384615 27.24615385] ; [160.24615385  87.75384615],0
b2,1,0.988298,0.000215,[22 26] ; [80 95],[21.95515695 26.04484305] ; [80.04484305 94.95515695],0
b3,1,0.988298,0.000215,[22 26] ; [80 95],[21.95515695 26.04484305] ; [80.04484305 94.95515695],0
p3,1,0.992316,9.3e-05,[47 31] ; [152 100],[47.03636364 30.96363636] ; [151.96363636 100.03636364],0
